epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.653,2.42241,3.40216,2.72922,1.73751,0.08118,0.1125,0.03567,0.0112,0.02909,0.05,0.00389,0.00082,2.89271,4.19124,3.12179,2.10599,0.0693562,0.00226759,0.00226759
2,20.2977,2.2338,3.10075,2.16051,1.63387,0.00081,0.12083,0.00042,0.00011,2e-05,0.00417,1e-05,0,4.51986,nan,inf,119.622,0.0382294,0.00447413,0.00447413
3,29.0702,2.2619,2.93892,2.25265,1.67733,0.00576,0.27917,0.0044,0.00142,0.00343,0.17083,0.00199,0.0004,2.82321,690.758,259.994,8.48799,0.00701191,0.00658997,0.00658997
4,37.7828,2.24614,2.80853,2.13803,1.71137,0.2961,0.35,0.19863,0.06898,0.29026,0.35,0.20306,0.05348,2.07278,2.53232,2.65607,1.68603,0.00648183,0.00648183,0.00648183
5,46.6771,2.22657,2.83987,2.08931,1.6866,0.22484,0.19167,0.118,0.03437,0.24376,0.15417,0.10172,0.02297,2.65379,14.8429,2.7988,3.11862,0.00634578,0.00634578,0.00634578
6,55.8846,2.22991,2.85517,2.1132,1.70802,0.25849,0.3,0.20723,0.06296,0.21952,0.25,0.15396,0.04205,2.2177,4.5732,2.3439,1.80999,0.00620972,0.00620972,0.00620972
7,64.3987,2.22559,2.73822,2.018,1.67102,0.10169,0.43333,0.07443,0.02775,0.08924,0.35833,0.0618,0.0179,2.19854,5.55843,4.53697,1.8474,0.00607367,0.00607367,0.00607367
8,73.4557,2.11199,2.59913,1.93324,1.63398,0.3123,0.39167,0.25617,0.09701,0.32355,0.39167,0.26722,0.06969,2.08643,2.23907,2.23287,1.66544,0.00593761,0.00593761,0.00593761
9,82.5346,2.09779,2.61487,1.90255,1.60799,0.34875,0.35833,0.30141,0.14245,0.37172,0.33333,0.27675,0.08668,1.99769,2.27306,2.37377,1.52196,0.00580156,0.00580156,0.00580156
10,91.3649,2.11199,2.60265,1.91734,1.64485,0.46754,0.32083,0.31325,0.10847,0.53267,0.32917,0.30319,0.10431,2.17465,3.50664,2.30903,1.67011,0.0056655,0.0056655,0.0056655
11,100.091,2.06863,2.43738,1.88176,1.60009,0.34955,0.27093,0.22194,0.09789,0.33586,0.20417,0.15748,0.04857,2.03709,2.79513,2.59148,1.61808,0.00552945,0.00552945,0.00552945
12,108.923,2.00918,2.53277,1.81401,1.56386,0.33554,0.325,0.27924,0.10276,0.35009,0.34167,0.2528,0.07559,2.16619,2.4569,2.03466,1.68387,0.00539339,0.00539339,0.00539339
13,117.99,2.04158,2.5813,1.79865,1.57261,0.48669,0.32917,0.3631,0.14439,0.45967,0.34167,0.35448,0.11408,1.89845,2.64687,1.87408,1.57258,0.00525733,0.00525733,0.00525733
14,127.275,1.99956,2.50787,1.80082,1.55313,0.36103,0.15833,0.12284,0.03308,0.34128,0.1125,0.09157,0.02217,2.66071,3.1764,3.0428,2.12483,0.00512128,0.00512128,0.00512128
15,136.305,2.03855,2.6218,1.82872,1.56652,0.39268,0.46337,0.38164,0.15419,0.42741,0.40833,0.36672,0.11831,1.91578,2.51557,2.37584,1.56891,0.00498522,0.00498522,0.00498522
16,145.961,1.97181,2.35147,1.71407,1.54433,0.39655,0.3375,0.28642,0.10654,0.34417,0.325,0.24948,0.07385,2.22605,2.56907,2.18691,1.69947,0.00484917,0.00484917,0.00484917
17,155.181,1.95708,2.40017,1.76391,1.52769,0.43358,0.3625,0.36081,0.15084,0.46131,0.34583,0.32625,0.11952,1.97392,2.45051,2.01905,1.5698,0.00471311,0.00471311,0.00471311
18,164.419,1.91235,2.27712,1.64848,1.46189,0.55737,0.43333,0.4581,0.20672,0.5179,0.37917,0.3874,0.12152,1.91219,2.16401,1.66837,1.47465,0.00457706,0.00457706,0.00457706
19,173.539,1.83011,2.2789,1.60156,1.45715,0.55455,0.57917,0.58337,0.27687,0.62233,0.60417,0.58827,0.22584,1.80957,1.90841,1.43745,1.42085,0.004441,0.004441,0.004441
20,182.655,1.9005,2.34973,1.62586,1.49314,0.453,0.425,0.4234,0.16856,0.49926,0.3875,0.39537,0.1271,1.89343,1.97975,2.05047,1.47811,0.00430495,0.00430495,0.00430495
21,191.896,1.86268,2.30571,1.64872,1.45153,0.58295,0.45,0.49633,0.21307,0.54415,0.43333,0.42341,0.14451,1.79515,2.24892,1.71603,1.4285,0.00416889,0.00416889,0.00416889
22,201.046,1.87507,2.30437,1.62414,1.44151,0.30317,0.45,0.31358,0.11537,0.34104,0.44167,0.30283,0.09501,2.19268,2.22818,2.03433,1.70115,0.00403284,0.00403284,0.00403284
23,209.984,1.85689,2.22279,1.61183,1.45741,0.55802,0.48399,0.50085,0.22825,0.54719,0.53333,0.49189,0.18661,1.74456,1.94869,1.53626,1.39979,0.00389678,0.00389678,0.00389678
24,219.211,1.80161,2.20141,1.53692,1.42925,0.45645,0.57733,0.52442,0.22628,0.47294,0.5375,0.545,0.20898,1.745,1.8529,1.60457,1.42309,0.00376072,0.00376072,0.00376072
25,228.433,1.77759,2.19614,1.5691,1.41108,0.62154,0.41667,0.49767,0.23349,0.47705,0.5375,0.48838,0.17584,1.76107,2.02369,1.60392,1.45211,0.00362467,0.00362467,0.00362467
26,237.464,1.75148,2.17029,1.48542,1.39217,0.53248,0.525,0.55632,0.25603,0.53627,0.52522,0.55892,0.21132,1.75465,1.9398,1.5103,1.40851,0.00348861,0.00348861,0.00348861
27,246.465,1.72686,2.14295,1.46319,1.40787,0.58451,0.50411,0.55479,0.26685,0.55442,0.47697,0.52775,0.1972,1.76329,1.87685,1.65894,1.41743,0.00335256,0.00335256,0.00335256
28,255.359,1.70511,2.13368,1.48623,1.39749,0.62137,0.50833,0.60818,0.30532,0.64174,0.525,0.62321,0.23311,1.64028,1.8438,1.44566,1.36628,0.0032165,0.0032165,0.0032165
29,264.373,1.77662,2.16359,1.51464,1.3901,0.57798,0.49075,0.52425,0.25381,0.58073,0.49167,0.52059,0.21062,1.70959,1.8261,1.48292,1.37623,0.00308045,0.00308045,0.00308045
30,273.566,1.70745,2.06735,1.45336,1.38834,0.48989,0.51667,0.50593,0.24025,0.50876,0.53333,0.52007,0.19531,1.86717,2.02122,1.62539,1.47869,0.00294439,0.00294439,0.00294439
31,282.657,1.73744,2.24333,1.4587,1.38544,0.55117,0.6125,0.60508,0.31343,0.53948,0.60038,0.60411,0.22849,1.65722,1.8687,1.38401,1.35184,0.00280834,0.00280834,0.00280834
32,291.708,1.68787,2.16327,1.44324,1.36788,0.54498,0.54583,0.54314,0.27139,0.53489,0.4875,0.49411,0.18655,1.84541,2.18493,1.57646,1.47177,0.00267228,0.00267228,0.00267228
33,300.734,1.65087,2.09759,1.39581,1.34711,0.58985,0.60417,0.60735,0.31105,0.60698,0.56628,0.58712,0.22449,1.61756,1.92462,1.37558,1.33938,0.00253623,0.00253623,0.00253623
34,309.843,1.59708,2.05366,1.36937,1.34586,0.71016,0.54108,0.63723,0.306,0.70957,0.53953,0.62482,0.24862,1.60295,1.81116,1.3533,1.33084,0.00240017,0.00240017,0.00240017
35,318.811,1.61182,1.98562,1.32801,1.33111,0.66185,0.367,0.46983,0.18154,0.71988,0.35833,0.45797,0.14056,1.98236,2.16712,2.11402,1.61172,0.00226411,0.00226411,0.00226411
36,327.497,1.65103,2.09554,1.34116,1.3438,0.70604,0.5375,0.65608,0.33299,0.73341,0.55833,0.649,0.26473,1.5952,3.22061,1.32155,1.33526,0.00212806,0.00212806,0.00212806
37,336.19,1.6033,2.14814,1.34784,1.32915,0.64603,0.60075,0.63898,0.33529,0.63473,0.575,0.62159,0.25489,1.54605,1.78996,1.27805,1.28541,0.001992,0.001992,0.001992
38,344.97,1.60398,2.0633,1.30535,1.3256,0.74516,0.60417,0.69365,0.3557,0.74691,0.59167,0.66814,0.2912,1.5596,1.80825,1.32071,1.31073,0.00185595,0.00185595,0.00185595
39,354.024,1.55664,1.98229,1.26105,1.29016,0.63408,0.60833,0.64555,0.34213,0.66751,0.6,0.66628,0.27593,1.53784,1.77174,1.2671,1.28364,0.00171989,0.00171989,0.00171989
40,363.066,1.53362,2.02675,1.27855,1.27763,0.64783,0.65833,0.68656,0.3628,0.64436,0.63414,0.68546,0.29102,1.50658,1.68347,1.26675,1.26289,0.00158384,0.00158384,0.00158384
41,386.52,1.64817,1.94697,1.41233,1.41646,0.68742,0.575,0.61361,0.30268,0.65492,0.55833,0.58099,0.20856,1.60091,2.02137,1.54372,1.33559,0.00144778,0.00144778,0.00144778
42,395.538,1.64602,1.92723,1.39355,1.41822,0.60658,0.5875,0.58447,0.27617,0.60917,0.57083,0.56671,0.24152,1.71059,1.86741,1.47856,1.36352,0.00131173,0.00131173,0.00131173
43,404.38,1.63124,1.89628,1.34768,1.41083,0.60554,0.64583,0.61494,0.3058,0.63459,0.6625,0.61596,0.25221,1.67493,2.12463,1.37916,1.31424,0.00117567,0.00117567,0.00117567
44,413.007,1.58461,1.95512,1.32458,1.37784,0.70456,0.62083,0.67101,0.35455,0.69417,0.625,0.65586,0.25795,1.6452,1.88384,1.32977,1.32372,0.00103962,0.00103962,0.00103962
45,421.628,1.54834,1.88227,1.24422,1.37474,0.73277,0.66267,0.73417,0.40161,0.71434,0.646,0.70374,0.32175,1.54152,1.75261,1.20323,1.26217,0.00090356,0.00090356,0.00090356
46,430.213,1.5382,1.84652,1.23324,1.36675,0.78137,0.6701,0.76435,0.40817,0.75884,0.6375,0.73798,0.32215,1.54425,1.71775,1.16372,1.27707,0.000767505,0.000767505,0.000767505
47,439.026,1.47591,1.79672,1.19619,1.32967,0.72088,0.6875,0.74554,0.42141,0.77762,0.65564,0.7596,0.34433,1.52585,1.66342,1.16892,1.2535,0.000631449,0.000631449,0.000631449
48,448.205,1.48186,1.81313,1.22197,1.33716,0.7937,0.6375,0.75719,0.43436,0.80101,0.64167,0.76749,0.35652,1.4535,1.6188,1.13848,1.23852,0.000495394,0.000495394,0.000495394
49,457.365,1.46065,1.78773,1.17208,1.30117,0.79938,0.68072,0.78091,0.45909,0.85178,0.6944,0.79084,0.36761,1.39602,1.59237,1.07396,1.2197,0.000359338,0.000359338,0.000359338
50,466.376,1.45691,1.74486,1.17023,1.30087,0.80691,0.70833,0.79469,0.46919,0.80425,0.70417,0.78517,0.36937,1.39031,1.59432,1.0808,1.20363,0.000223283,0.000223283,0.000223283
