epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.6663,2.44597,3.49845,2.81695,1.76177,0.04218,0.09583,0.00953,0.00259,0.02993,0.05833,0.00497,0.001,3.18415,5.25277,6.11253,2.73765,0.0701889,0.00310025,0.00310025
2,20.6137,2.35431,3.20463,2.25706,1.74946,0.00286,0.09583,0.00084,0.00026,0.00038,0.01667,7e-05,3e-05,4.23594,inf,181.814,32.3471,0.039872,0.0061167,0.0061167
3,29.6436,2.56279,3.45655,2.55855,1.91875,0.0033,0.14583,0.00135,0.00042,0.00018,0.04167,0.0001,2e-05,4.18042,inf,1226.38,37.3483,0.00943074,0.0090088,0.0090088
4,38.3699,2.57261,3.3614,2.52193,2.00994,0.0439,0.04583,0.00555,0.00177,0.07471,0.0375,0.00797,0.00219,3.84229,28.138,3.94704,18.5765,0.00886045,0.00886045,0.00886045
5,47.2112,2.46352,3.21586,2.4227,1.93385,0.10922,0.06667,0.02205,0.00687,0.0805,0.07083,0.01949,0.00424,nan,nan,nan,nan,0.00867394,0.00867394,0.00867394
6,56.459,2.44528,3.04901,2.33801,1.91179,0.13381,0.12083,0.03484,0.01,0.05825,0.06667,0.00888,0.00146,2.93973,4.771,3.74544,2.23238,0.00848742,0.00848742,0.00848742
7,65.8618,2.42598,3.04499,2.32426,1.91499,0.05191,0.175,0.03015,0.00968,0.04964,0.14583,0.02283,0.00586,2.48661,2.77486,10.0937,2.04631,0.0083009,0.0083009,0.0083009
8,74.8308,2.35823,2.92013,2.22015,1.92951,0.24529,0.15833,0.10267,0.03867,0.24686,0.15833,0.10253,0.02824,2.94614,3.50166,3.23926,2.35791,0.00811439,0.00811439,0.00811439
9,83.7002,2.33677,2.83551,2.19255,1.876,0.25145,0.32083,0.18648,0.0625,0.33253,0.32083,0.21087,0.05424,2.20321,2.32259,2.31592,1.85942,0.00792787,0.00792787,0.00792787
10,92.6471,2.27712,2.66642,2.09949,1.82678,0.16998,0.20833,0.07094,0.02186,0.18641,0.20833,0.05952,0.01628,2.46374,2.84187,4.32904,1.95804,0.00774136,0.00774136,0.00774136
11,101.609,2.24299,2.60081,2.08849,1.79266,0.31929,0.35,0.24286,0.08775,0.29648,0.325,0.22391,0.06633,2.154,2.22231,2.7227,1.76198,0.00755484,0.00755484,0.00755484
12,110.457,2.15544,2.70971,2.00368,1.76396,0.21158,0.31667,0.18256,0.05758,0.22431,0.2875,0.1399,0.02944,2.32379,2.79805,2.81961,1.88957,0.00736832,0.00736832,0.00736832
13,119.296,2.18142,2.67972,2.04478,1.773,0.22854,0.12083,0.07535,0.02215,0.13786,0.09167,0.04201,0.006,2.90114,3.61577,4.1697,2.31512,0.00718181,0.00718181,0.00718181
14,128.08,2.20561,2.68508,2.0988,1.81853,0.21561,0.10833,0.07963,0.02523,0.13224,0.07917,0.03023,0.00563,3.21519,3.51462,3.56645,2.58023,0.00699529,0.00699529,0.00699529
15,137.128,2.16755,2.69052,2.06055,1.74688,0.2647,0.27083,0.19268,0.07627,0.29582,0.25,0.18324,0.0596,2.3898,3.71292,2.76395,1.9188,0.00680878,0.00680878,0.00680878
16,146.274,2.04486,2.4588,1.82915,1.6789,0.41994,0.375,0.33688,0.13227,0.4891,0.37917,0.35947,0.12144,2.01267,2.1284,1.83399,1.70724,0.00662226,0.00662226,0.00662226
17,155.299,2.06266,2.54439,1.89271,1.70545,0.35548,0.35417,0.25341,0.0827,0.38045,0.32083,0.25295,0.07301,2.09305,2.22814,2.13404,1.73952,0.00643574,0.00643574,0.00643574
18,164.311,2.05968,2.40894,1.81601,1.66313,0.49575,0.45,0.43324,0.15273,0.49446,0.5,0.47152,0.14377,1.94627,2.03737,2.04001,1.67662,0.00624923,0.00624923,0.00624923
19,173.252,2.04092,2.51109,1.87629,1.67247,0.31183,0.41667,0.30046,0.11634,0.45193,0.275,0.30901,0.08925,2.11259,2.31852,1.86699,1.81385,0.00606271,0.00606271,0.00606271
20,182.11,2.07246,2.47906,1.87786,1.73264,0.36073,0.27083,0.20069,0.05689,0.34495,0.25,0.15716,0.04004,2.26868,2.51426,2.63534,1.88062,0.0058762,0.0058762,0.0058762
21,191.112,2.11324,2.50453,1.87361,1.68231,0.3129,0.48333,0.34852,0.14206,0.33389,0.48455,0.37639,0.11556,1.97319,2.43408,1.92365,1.71041,0.00568968,0.00568968,0.00568968
22,199.854,1.9997,2.43603,1.77721,1.60868,0.31596,0.45417,0.31007,0.12667,0.38188,0.36554,0.3697,0.11019,2.07066,2.28197,1.77616,1.73771,0.00550316,0.00550316,0.00550316
23,208.393,1.96169,2.35162,1.66854,1.61664,0.47312,0.45,0.43297,0.15807,0.45122,0.42917,0.40852,0.12475,1.97948,2.22737,1.75851,1.68091,0.00531665,0.00531665,0.00531665
24,216.959,1.89884,2.30461,1.65365,1.56595,0.4076,0.43333,0.36166,0.12491,0.4082,0.43398,0.36499,0.1049,2.16375,2.2348,1.92274,1.81251,0.00513013,0.00513013,0.00513013
25,225.717,1.94638,2.34275,1.69151,1.59053,0.35198,0.45264,0.39981,0.16353,0.46927,0.36667,0.41193,0.14018,1.94729,2.10192,1.81639,1.72163,0.00494362,0.00494362,0.00494362
26,234.251,1.85376,2.2885,1.60366,1.57022,0.53594,0.43333,0.47573,0.18846,0.54727,0.42083,0.47708,0.16597,1.95352,2.02948,1.56755,1.67866,0.0047571,0.0047571,0.0047571
27,242.968,1.87161,2.28623,1.57078,1.56234,0.5765,0.425,0.43143,0.16456,0.54375,0.40833,0.40392,0.12214,1.97238,2.19014,1.88419,1.69056,0.00457058,0.00457058,0.00457058
28,251.684,1.90087,2.3323,1.66381,1.59515,0.52864,0.4875,0.48868,0.19202,0.60625,0.49583,0.5232,0.17934,1.92374,1.9858,1.5727,1.61921,0.00438407,0.00438407,0.00438407
29,260.173,1.90291,2.30731,1.63884,1.56944,0.46771,0.55417,0.4846,0.18895,0.51067,0.50417,0.45178,0.13151,1.91304,1.97115,1.61709,1.63741,0.00419755,0.00419755,0.00419755
30,269.106,1.88012,2.26883,1.60389,1.57919,0.48541,0.40833,0.36255,0.15815,0.51852,0.40386,0.37714,0.1181,1.93772,2.39454,1.90646,1.67146,0.00401104,0.00401104,0.00401104
31,278.076,1.84729,2.32861,1.5924,1.55067,0.44468,0.55385,0.51372,0.23092,0.45616,0.5375,0.48621,0.17268,1.72398,1.96529,1.48221,1.52835,0.00382452,0.00382452,0.00382452
32,287.096,1.85351,2.33815,1.58642,1.57758,0.41548,0.375,0.36257,0.14862,0.35341,0.425,0.3309,0.10612,2.0497,2.18871,1.96646,1.73645,0.003638,0.003638,0.003638
33,295.835,1.80628,2.21419,1.5613,1.52361,0.50022,0.52547,0.44052,0.17622,0.44031,0.44167,0.34992,0.09396,1.87701,2.45489,1.78724,1.60875,0.00345149,0.00345149,0.00345149
34,305.04,1.78303,2.23375,1.51044,1.52119,0.54432,0.60417,0.57707,0.25057,0.5263,0.57867,0.55925,0.20753,1.74354,1.88086,1.44213,1.53465,0.00326497,0.00326497,0.00326497
35,314.128,1.75797,2.10464,1.46039,1.514,0.61612,0.52831,0.57087,0.24802,0.54716,0.52917,0.56518,0.2029,1.74961,1.88617,1.50392,1.52653,0.00307846,0.00307846,0.00307846
36,323.092,1.80508,2.22586,1.49731,1.53716,0.51718,0.47917,0.49869,0.22476,0.53247,0.49167,0.49816,0.18627,1.7758,1.98488,1.55749,1.55142,0.00289194,0.00289194,0.00289194
37,331.838,1.84531,2.30961,1.55772,1.56133,0.54973,0.47083,0.51556,0.24048,0.62005,0.4375,0.51252,0.19019,1.73346,1.96961,1.47971,1.49679,0.00270542,0.00270542,0.00270542
38,340.581,1.72119,2.17308,1.45372,1.47311,0.59292,0.54583,0.55754,0.26715,0.59202,0.5375,0.55515,0.21221,1.68399,1.88344,1.44433,1.48692,0.00251891,0.00251891,0.00251891
39,349.417,1.69811,2.06465,1.35987,1.46071,0.54112,0.6633,0.6268,0.28399,0.567,0.63333,0.65771,0.25661,1.73914,1.77167,1.35408,1.51616,0.00233239,0.00233239,0.00233239
40,358.553,1.7142,2.15273,1.3971,1.46157,0.56797,0.58611,0.5317,0.22234,0.57117,0.575,0.56122,0.198,1.85348,1.843,1.45384,1.62475,0.00214588,0.00214588,0.00214588
41,382.186,1.82202,2.0798,1.54363,1.68229,0.59829,0.50887,0.55326,0.26266,0.63668,0.5125,0.57682,0.21787,1.74322,1.81362,1.49267,1.50506,0.00195936,0.00195936,0.00195936
42,390.894,1.79231,2.00381,1.55033,1.64798,0.65059,0.4875,0.5727,0.26153,0.65059,0.4875,0.57659,0.21925,1.60803,2.86348,1.36762,1.46499,0.00177284,0.00177284,0.00177284
43,399.724,1.7614,1.97472,1.49913,1.66537,0.46282,0.58157,0.51104,0.22654,0.45618,0.54167,0.51353,0.18486,1.82425,3.35787,1.54221,1.56678,0.00158633,0.00158633,0.00158633
44,408.501,1.70451,2.0734,1.4779,1.61388,0.60873,0.60286,0.6257,0.30446,0.62739,0.61667,0.62857,0.2354,1.62767,1.75816,1.27783,1.4528,0.00139981,0.00139981,0.00139981
45,417.107,1.69022,1.95423,1.41066,1.58967,0.68544,0.64462,0.69633,0.35277,0.6811,0.65,0.68783,0.29712,1.57599,3.32182,1.24435,1.42257,0.0012133,0.0012133,0.0012133
