epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,146.865,2.01066,2.33354,1.66834,1.6296,0.25812,0.30417,0.19315,0.06977,0.31628,0.25635,0.24333,0.08619,2.36389,2.42856,3.13257,1.88337,0.0060458,0.0060458,0.0060458
17,155.798,1.99378,2.41991,1.75042,1.64103,0.26131,0.32917,0.19104,0.0724,0.24249,0.32917,0.18418,0.05064,2.20989,2.50543,2.37733,1.77561,0.00587552,0.00587552,0.00587552
18,164.299,2.0026,2.2943,1.66316,1.60282,0.40141,0.43333,0.3722,0.14844,0.39401,0.43333,0.39158,0.1306,1.98338,2.12875,1.70874,1.58282,0.00570524,0.00570524,0.00570524
19,173.113,1.88192,2.27099,1.58722,1.53972,0.35964,0.53333,0.36065,0.14187,0.36241,0.5125,0.3784,0.13008,1.90209,1.9817,1.7946,1.56596,0.00553496,0.00553496,0.00553496
20,181.612,1.90603,2.29172,1.58516,1.54971,0.34895,0.40417,0.24697,0.10021,0.33456,0.3875,0.22852,0.08448,2.36767,8.00068,2.2368,4.77553,0.00536468,0.00536468,0.00536468
21,190.399,1.91042,2.38987,1.61102,1.5355,0.21546,0.22917,0.12307,0.03406,0.22495,0.17917,0.07402,0.01781,2.6953,3.38703,2.50197,2.13698,0.0051944,0.0051944,0.0051944
22,199.264,1.86129,2.21717,1.59539,1.49002,0.35584,0.49947,0.34074,0.13349,0.38894,0.49063,0.3489,0.11205,2.00501,2.18462,1.75273,1.64115,0.00502412,0.00502412,0.00502412
23,207.864,1.84191,2.26662,1.59869,1.52579,0.40668,0.41667,0.35211,0.13104,0.45677,0.40417,0.35058,0.10751,2.0776,2.79329,1.80189,1.73503,0.00485384,0.00485384,0.00485384
24,216.59,1.82792,2.16856,1.56112,1.52715,0.55952,0.50833,0.51065,0.2194,0.58612,0.5375,0.51801,0.19009,1.82845,1.95897,1.59216,1.5892,0.00468356,0.00468356,0.00468356
25,225.397,1.7866,2.13703,1.50821,1.49705,0.63484,0.60833,0.6224,0.25506,0.65944,0.57083,0.64546,0.22145,1.80043,1.76101,1.42417,1.54922,0.00451328,0.00451328,0.00451328
26,234.358,1.74814,2.0602,1.45828,1.48659,0.4512,0.55417,0.52094,0.22432,0.43486,0.53863,0.50331,0.17676,1.80553,1.87998,1.50788,1.57185,0.004343,0.004343,0.004343
27,243.433,1.72785,2.08427,1.42929,1.4537,0.56009,0.47083,0.49103,0.21313,0.60212,0.45833,0.49582,0.1641,1.85934,1.9047,1.58356,1.58797,0.00417272,0.00417272,0.00417272
28,252.443,1.74808,2.1174,1.47711,1.46692,0.15976,0.0625,0.05411,0.01616,0.18086,0.07083,0.04445,0.0103,3.23113,3.73795,3.71713,2.40596,0.00400244,0.00400244,0.00400244
29,261.433,1.82009,2.15338,1.49846,1.49699,0.45342,0.60417,0.52806,0.22612,0.43859,0.57616,0.49063,0.16626,1.83446,2.06172,1.62823,1.52553,0.00383216,0.00383216,0.00383216
30,270.381,1.73394,2.04771,1.4506,1.4452,0.47164,0.55417,0.45109,0.20548,0.47754,0.56747,0.45882,0.18138,1.77313,1.94066,1.56135,1.48645,0.00366188,0.00366188,0.00366188
31,279.401,1.64457,2.09151,1.40657,1.41499,0.6373,0.68333,0.65319,0.29432,0.61357,0.64167,0.61547,0.21826,1.63685,1.82221,1.33083,1.46153,0.0034916,0.0034916,0.0034916
32,288.804,1.68091,2.11815,1.40001,1.43147,0.37373,0.39583,0.38862,0.16743,0.37737,0.38333,0.36239,0.13105,1.97999,2.21458,1.81532,1.661,0.00332132,0.00332132,0.00332132
33,298.014,1.70899,2.06334,1.41107,1.42333,0.58341,0.65417,0.58861,0.26733,0.56967,0.63985,0.55297,0.1825,1.62609,1.9854,1.35444,1.39589,0.00315104,0.00315104,0.00315104
34,307.075,1.62903,2.0815,1.34982,1.40134,0.4143,0.525,0.39723,0.1879,0.39337,0.51607,0.37732,0.14408,1.80789,2.08241,1.86943,1.50223,0.00298076,0.00298076,0.00298076
35,316.36,1.63829,1.98822,1.35403,1.40343,0.50665,0.5,0.48216,0.20938,0.52034,0.4375,0.45101,0.15754,1.75541,2.02966,1.60482,1.45255,0.00281048,0.00281048,0.00281048
36,325.045,1.66753,2.07664,1.33121,1.42064,0.56352,0.5875,0.54295,0.23932,0.59387,0.57273,0.55413,0.20875,1.96534,3.18766,1.64218,1.57225,0.0026402,0.0026402,0.0026402
37,333.759,1.69658,2.12088,1.38381,1.44865,0.56901,0.60833,0.57672,0.27023,0.58092,0.59167,0.57959,0.22307,1.63083,1.78793,1.45375,1.37576,0.00246992,0.00246992,0.00246992
38,342.623,1.68577,2.09438,1.34249,1.42535,0.55066,0.60253,0.56321,0.27135,0.54685,0.59836,0.56873,0.23612,1.65241,1.76108,1.39521,1.39289,0.00229964,0.00229964,0.00229964
39,351.609,1.64857,1.98707,1.30212,1.38792,0.55337,0.64167,0.61221,0.27923,0.55102,0.61364,0.60491,0.23965,1.66737,1.81546,1.34139,1.4239,0.00212936,0.00212936,0.00212936
40,360.798,1.61106,2.00139,1.27766,1.37462,0.58792,0.62917,0.62703,0.28256,0.60651,0.64583,0.62742,0.23678,1.71764,1.84429,1.33891,1.45435,0.00195908,0.00195908,0.00195908
41,385.496,1.69987,1.92261,1.40427,1.5409,0.58218,0.53333,0.53688,0.25835,0.53987,0.525,0.51925,0.20618,1.64922,1.86304,1.51176,1.40152,0.0017888,0.0017888,0.0017888
42,394.166,1.64596,1.84412,1.38354,1.51637,0.47351,0.47083,0.38209,0.15411,0.45048,0.38333,0.31969,0.09329,2.00494,2.50695,1.84217,1.62388,0.00161852,0.00161852,0.00161852
43,403.16,1.68074,1.8775,1.39501,1.54873,0.5748,0.54583,0.55294,0.24418,0.55996,0.57263,0.55606,0.20701,1.77524,1.81662,1.57662,1.48356,0.00144824,0.00144824,0.00144824
44,411.959,1.57926,1.87267,1.31824,1.49235,0.70634,0.6125,0.68639,0.36247,0.70011,0.60309,0.67176,0.26853,1.53951,1.75719,1.21851,1.36905,0.00127796,0.00127796,0.00127796
45,420.816,1.5538,1.81132,1.26424,1.44314,0.78102,0.6375,0.71981,0.37933,0.76977,0.64083,0.73197,0.31657,1.53608,1.66513,1.20424,1.33926,0.00110768,0.00110768,0.00110768
46,429.847,1.56621,1.77416,1.25689,1.45516,0.81313,0.59583,0.71863,0.37915,0.78708,0.63152,0.74793,0.32147,1.55007,1.5949,1.19877,1.33545,0.0009374,0.0009374,0.0009374
47,438.768,1.52602,1.69687,1.18641,1.42593,0.7146,0.625,0.69774,0.37561,0.739,0.64583,0.71378,0.31607,1.49429,1.59321,1.13906,1.32626,0.00076712,0.00076712,0.00076712
48,447.991,1.52801,1.72933,1.22626,1.42388,0.77336,0.6375,0.74045,0.39921,0.73728,0.71326,0.76551,0.32109,1.46956,1.58899,1.11778,1.31471,0.00059684,0.00059684,0.00059684
49,456.908,1.46204,1.68728,1.14919,1.37725,0.75541,0.675,0.7421,0.41152,0.77166,0.72083,0.77199,0.33357,1.46856,1.56666,1.09755,1.30696,0.00042656,0.00042656,0.00042656
50,465.831,1.43279,1.65771,1.15339,1.37014,0.73599,0.6875,0.75307,0.41858,0.77139,0.7125,0.76984,0.33436,1.4835,1.57235,1.09127,1.31067,0.00025628,0.00025628,0.00025628
