epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.5041,2.34263,3.48192,2.73496,1.73371,0.132,0.02083,0.01545,0.00428,0.08282,0.0125,0.00563,0.00158,2.69349,3.99608,4.13221,2.17464,0.068879,0.00179038,0.00179038
2,19.9209,2.12653,2.91599,2.10654,1.59579,0.09955,0.14583,0.05905,0.02162,0.08123,0.12231,0.04261,0.00996,2.61738,4.28397,3.15445,2.45564,0.0372876,0.00353236,0.00353236
3,28.6787,2.20357,2.87489,2.12525,1.61768,0.1688,0.17516,0.08597,0.02452,0.10892,0.12083,0.04544,0.01145,2.93494,3.75479,2.92919,2.49311,0.00562447,0.00520253,0.00520253
4,37.4886,2.15967,2.83882,2.05679,1.66039,0.3622,0.30051,0.20051,0.07033,0.34058,0.27977,0.16609,0.04727,2.35121,2.77009,2.49681,1.878,0.00511686,0.00511686,0.00511686
5,46.7622,2.11877,2.81021,1.98173,1.6093,0.4021,0.2375,0.2237,0.07351,0.15886,0.19583,0.07629,0.01695,2.37136,3.00283,2.4899,1.84032,0.00500915,0.00500915,0.00500915
6,58.2633,2.15173,2.78157,1.98712,1.63902,0.25632,0.33333,0.23766,0.09086,0.23234,0.29583,0.19201,0.05609,2.25173,2.94511,2.25063,1.76209,0.00490144,0.00490144,0.00490144
7,67.2294,2.06173,2.70676,1.86541,1.59927,0.34582,0.45417,0.32983,0.11772,0.3303,0.37083,0.27489,0.0733,2.14607,2.7052,2.07545,1.69388,0.00479373,0.00479373,0.00479373
8,75.8723,2.01492,2.57061,1.87513,1.58721,0.36969,0.275,0.28956,0.10948,0.37111,0.275,0.27287,0.09475,2.13158,2.24731,2.20345,1.68113,0.00468602,0.00468602,0.00468602
9,85.0113,1.94776,2.54902,1.79411,1.55205,0.42389,0.3875,0.3562,0.13558,0.45039,0.41315,0.37495,0.12321,2.06402,2.26897,1.94822,1.60757,0.0045783,0.0045783,0.0045783
10,94.2462,1.97939,2.47595,1.76988,1.54727,0.4845,0.36667,0.34407,0.12868,0.43613,0.3125,0.28623,0.07331,1.96683,2.44731,1.96956,1.5921,0.00447059,0.00447059,0.00447059
11,103.327,1.96007,2.43313,1.76651,1.55756,0.33513,0.375,0.25479,0.09335,0.35884,0.275,0.26915,0.07975,1.94366,2.30779,2.14033,1.58862,0.00436288,0.00436288,0.00436288
12,112.401,1.98793,2.48746,1.77168,1.56522,0.35878,0.4375,0.32262,0.13056,0.33093,0.43278,0.28173,0.09433,1.99097,2.36553,2.27514,1.51886,0.00425517,0.00425517,0.00425517
13,121.642,1.86433,2.3934,1.69544,1.48449,0.457,0.47917,0.42543,0.17654,0.49784,0.41667,0.40422,0.13936,1.94445,2.18674,1.88382,1.51065,0.00414746,0.00414746,0.00414746
14,130.316,1.87996,2.38918,1.65613,1.49381,0.48703,0.53011,0.45971,0.21157,0.50016,0.5,0.45205,0.1683,1.79968,2.04146,1.7389,1.45873,0.00403974,0.00403974,0.00403974
15,138.987,1.86587,2.33232,1.63785,1.47203,0.54207,0.46857,0.46055,0.16499,0.52805,0.44583,0.409,0.11266,2.12175,2.46556,1.83234,1.64891,0.00393203,0.00393203,0.00393203
16,147.65,1.86009,2.29939,1.60125,1.49207,0.49542,0.5,0.43732,0.21023,0.48399,0.50024,0.44274,0.16654,1.82243,2.00198,1.76365,1.49656,0.00382432,0.00382432,0.00382432
17,156.391,1.91589,2.37532,1.72454,1.56448,0.48137,0.50833,0.41479,0.19838,0.46663,0.5,0.41188,0.14951,1.76408,1.97921,1.61787,1.49569,0.00371661,0.00371661,0.00371661
18,165.005,1.88311,2.27215,1.58865,1.50857,0.50765,0.50833,0.49605,0.23488,0.54481,0.50417,0.47887,0.16777,1.80609,2.09008,1.52447,1.50426,0.0036089,0.0036089,0.0036089
19,173.81,1.79768,2.30224,1.54883,1.45927,0.63717,0.5125,0.53131,0.24004,0.62616,0.49167,0.50286,0.18641,1.84741,1.98176,1.52523,1.48078,0.00350118,0.00350118,0.00350118
20,182.551,1.75793,2.23947,1.50988,1.43343,0.44561,0.51667,0.43888,0.21242,0.48658,0.51667,0.44287,0.16377,1.85168,1.9299,1.63453,1.47616,0.00339347,0.00339347,0.00339347
21,191.511,1.79401,2.30274,1.52302,1.4498,0.55029,0.44583,0.48759,0.20317,0.5331,0.46667,0.469,0.14406,1.89917,2.12085,1.59636,1.57713,0.00328576,0.00328576,0.00328576
22,200.224,1.74699,2.17037,1.47223,1.40273,0.55336,0.52917,0.55075,0.28453,0.56313,0.5532,0.5623,0.22895,1.65677,1.8527,1.42468,1.36668,0.00317805,0.00317805,0.00317805
23,208.855,1.68021,2.12584,1.41677,1.39086,0.54751,0.55833,0.52954,0.26697,0.51482,0.5625,0.51005,0.17528,1.65966,2.01557,1.45738,1.38795,0.00307034,0.00307034,0.00307034
24,217.559,1.69027,2.11661,1.4042,1.38915,0.57764,0.51287,0.54208,0.26712,0.60117,0.49583,0.53056,0.18,1.71417,2.02893,1.77693,1.40177,0.00296262,0.00296262,0.00296262
25,226.291,1.72338,2.16423,1.45322,1.40468,0.34794,0.34167,0.27901,0.10251,0.33355,0.25,0.2286,0.07121,2.25469,2.6405,2.12165,1.66908,0.00285491,0.00285491,0.00285491
26,234.964,1.75323,2.17424,1.47116,1.41706,0.53322,0.47083,0.50295,0.20631,0.58188,0.45809,0.47918,0.14922,1.94379,2.23816,1.82575,1.60154,0.0027472,0.0027472,0.0027472
27,243.908,1.69321,2.09951,1.40568,1.38974,0.56283,0.49167,0.51101,0.26388,0.53852,0.53333,0.53829,0.22586,1.76203,1.91237,1.44882,1.38752,0.00263949,0.00263949,0.00263949
28,252.58,1.62765,2.11288,1.41903,1.35463,0.63536,0.59167,0.62621,0.32665,0.67564,0.6249,0.64735,0.25667,1.6482,1.77029,1.34906,1.30721,0.00253178,0.00253178,0.00253178
29,261.44,1.70534,2.12739,1.42196,1.37668,0.63903,0.54583,0.58381,0.28141,0.66362,0.53333,0.5764,0.2198,1.7334,3.19143,1.5959,1.42445,0.00242406,0.00242406,0.00242406
30,270.367,1.72691,2.10318,1.43291,1.39562,0.6226,0.64167,0.64583,0.32656,0.63877,0.65833,0.65568,0.26015,1.67249,3.86648,1.38847,1.37535,0.00231635,0.00231635,0.00231635
31,279.117,1.65185,2.11037,1.39901,1.3832,0.65053,0.62083,0.69358,0.37783,0.65204,0.5875,0.66656,0.26473,1.56223,2.51221,1.28813,1.32036,0.00220864,0.00220864,0.00220864
32,287.896,1.6557,2.12931,1.3908,1.37267,0.62576,0.5375,0.62738,0.33216,0.64395,0.55766,0.63677,0.27005,1.59497,1.71755,1.36745,1.31794,0.00210093,0.00210093,0.00210093
33,296.392,1.62485,2.0287,1.35409,1.34613,0.63507,0.675,0.66233,0.35762,0.65824,0.67083,0.67149,0.27487,1.57557,1.74915,1.31199,1.31168,0.00199322,0.00199322,0.00199322
34,304.967,1.57542,2.07715,1.3316,1.34257,0.59057,0.57917,0.59084,0.29996,0.61982,0.5875,0.5996,0.24012,1.65756,1.79848,1.38632,1.3706,0.0018855,0.0018855,0.0018855
35,313.43,1.60366,2.01478,1.30627,1.32079,0.53264,0.60833,0.59118,0.33539,0.54513,0.6192,0.5986,0.26231,1.52813,1.7114,1.32581,1.26644,0.00177779,0.00177779,0.00177779
36,322.705,1.5672,2.07724,1.27517,1.32452,0.58389,0.61667,0.63675,0.35388,0.59859,0.63333,0.66004,0.29473,1.54823,1.771,1.28484,1.29328,0.00167008,0.00167008,0.00167008
37,332.137,1.62099,2.12346,1.34439,1.3396,0.62917,0.62212,0.66553,0.35441,0.62267,0.625,0.66048,0.28774,1.60627,1.75035,1.27801,1.28508,0.00156237,0.00156237,0.00156237
