epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.9383,2.41949,3.58,2.82495,1.77532,0.00096,0.075,0.00054,0.00016,0.00013,0.02917,6e-05,2e-05,3.7494,25.4081,inf,18.336,0.070383,0.00329443,0.00329443
2,20.4756,2.3184,3.1283,2.3285,1.76403,0.00722,0.07083,0.00154,0.00042,0.00225,0.03333,0.00069,0.00017,3.59456,27.0759,86.7015,44.4422,0.0402551,0.0064998,0.0064998
3,29.5444,2.48795,3.13588,2.42286,1.83628,0.08928,0.22083,0.05388,0.0165,0.07075,0.175,0.03165,0.00674,2.63419,3.28752,4.62026,2.17668,0.00999498,0.00957304,0.00957304
4,39.21,2.34382,3.03848,2.23772,1.85305,0.20736,0.2375,0.13821,0.04118,0.18359,0.22083,0.11005,0.02152,2.37968,2.85751,5.58045,1.91786,0.00941541,0.00941541,0.00941541
5,48.3675,2.3371,2.98464,2.18531,1.85298,0.22397,0.19583,0.08678,0.02678,0.11827,0.1125,0.02564,0.00579,2.52133,4.79983,4.33403,2.1151,0.00921721,0.00921721,0.00921721
6,57.3039,2.38639,2.85696,2.24994,1.85369,0.28714,0.10417,0.10536,0.03085,0.40952,0.07917,0.06515,0.01509,2.42378,2.86817,3.98783,1.97229,0.00901901,0.00901901,0.00901901
7,66.1663,2.44038,3.0779,2.31745,1.95022,0.28226,0.22613,0.14397,0.04679,0.22064,0.1852,0.11983,0.02617,2.50061,2.69925,3.16027,2.01856,0.00882081,0.00882081,0.00882081
8,75.6473,2.32977,2.7827,2.16319,1.88484,0.20764,0.23803,0.13207,0.03765,0.20047,0.27083,0.10799,0.02858,2.32305,2.74187,2.56061,1.82196,0.00862261,0.00862261,0.00862261
9,84.7388,2.33238,2.80246,2.12142,1.90134,0.17166,0.15417,0.07617,0.02438,0.19341,0.14167,0.09578,0.02449,2.78269,4.51506,3.12524,2.09653,0.00842442,0.00842442,0.00842442
10,93.8327,2.30744,2.8082,2.11443,1.84824,0.20444,0.2125,0.10195,0.03406,0.21782,0.17083,0.0845,0.01638,2.64394,3.45989,2.94208,2.05034,0.00822622,0.00822622,0.00822622
11,103.385,2.19631,2.62212,2.02297,1.78926,0.31351,0.34167,0.25868,0.0893,0.31734,0.34583,0.25598,0.07341,2.18534,2.41007,2.29128,1.79355,0.00802802,0.00802802,0.00802802
