epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.1043,2.37103,3.49662,2.73442,1.71166,0.00019,0.05,0.0001,2e-05,2e-05,0.00417,1e-05,0,4.63775,323.053,117.089,38.6486,0.0700803,0.00299165,0.00299165
2,20.6324,2.23428,3.01842,2.2137,1.68444,0.03022,0.00417,0.00112,0.00028,0.00022,0.01667,0.00013,5e-05,3.83298,306.313,5.40377,15.237,0.0396577,0.00590246,0.00590246
3,29.3089,2.32257,2.95826,2.26072,1.68117,0.06793,0.1125,0.0213,0.00481,0.0756,0.09167,0.01612,0.00355,3.31223,3.63948,4.25043,3.52898,0.00911527,0.00869333,0.00869333
4,38.0152,2.3621,2.9401,2.2542,1.77,0.21436,0.19167,0.07802,0.02203,0.12251,0.12917,0.0353,0.0094,2.78045,3.79141,6.7826,2.23049,0.00855025,0.00855025,0.00855025
5,46.9058,2.33781,2.90376,2.16584,1.74306,0.15223,0.19167,0.07018,0.02226,0.14504,0.16667,0.06809,0.01496,2.41014,2.95212,6.2208,2.11345,0.00837033,0.00837033,0.00837033
6,55.6906,2.36114,2.96265,2.19994,1.78263,0.32621,0.34899,0.24222,0.07301,0.30878,0.31829,0.21828,0.06755,2.30805,3.40579,2.44736,1.81618,0.00819042,0.00819042,0.00819042
7,64.3644,2.32001,2.92281,2.14781,1.74878,0.35996,0.125,0.1124,0.04402,0.30887,0.125,0.09432,0.02724,2.67218,3.21737,4.18046,1.94638,0.0080105,0.0080105,0.0080105
8,73.3488,2.25965,2.87283,2.14463,1.7769,0.18524,0.27083,0.13486,0.03949,0.19404,0.3125,0.15178,0.03741,2.2842,2.53091,3.73639,1.84329,0.00783058,0.00783058,0.00783058
9,82.6655,2.22156,2.78827,2.08008,1.73478,0.36036,0.2625,0.26173,0.10417,0.44699,0.18333,0.17849,0.04691,2.22471,2.86202,2.38867,1.71118,0.00765067,0.00765067,0.00765067
10,92.0457,2.23008,2.62106,2.04179,1.73641,0.34407,0.38333,0.27166,0.09926,0.36535,0.36667,0.27287,0.07299,2.35776,2.62739,2.60597,1.85203,0.00747075,0.00747075,0.00747075
11,101.337,2.16283,2.51608,1.97352,1.71238,0.18627,0.17917,0.10421,0.03676,0.13359,0.1375,0.06719,0.01262,2.56966,3.43863,2.90348,2.09308,0.00729083,0.00729083,0.00729083
12,110.489,2.078,2.50999,1.82667,1.61924,0.35927,0.34583,0.28808,0.11663,0.40512,0.35417,0.31475,0.09676,2.05043,2.31142,2.15811,1.65148,0.00711092,0.00711092,0.00711092
13,119.688,1.97126,2.45161,1.77868,1.5643,0.4549,0.5,0.44042,0.19099,0.48583,0.52917,0.45122,0.17082,1.96458,1.96832,1.58499,1.54791,0.006931,0.006931,0.006931
14,128.74,1.95976,2.44954,1.77869,1.56663,0.46619,0.375,0.30504,0.12441,0.43151,0.33333,0.29721,0.08916,2.12387,2.26703,2.09973,1.6889,0.00675108,0.00675108,0.00675108
15,138.387,2.00101,2.44126,1.80689,1.55842,0.28888,0.35,0.23183,0.07873,0.30677,0.33333,0.21167,0.05785,2.23976,2.63871,2.61633,1.78079,0.00657117,0.00657117,0.00657117
16,147.015,2.03635,2.40646,1.75675,1.63547,0.26242,0.20417,0.11513,0.03658,0.24495,0.18383,0.10956,0.02286,2.73481,10.5295,2.88024,2.55647,0.00639125,0.00639125,0.00639125
17,155.705,2.03692,2.50152,1.87277,1.65256,0.34071,0.32917,0.23316,0.08145,0.33548,0.3,0.20485,0.05643,2.43123,2.67423,2.4823,1.82266,0.00621134,0.00621134,0.00621134
18,164.267,1.96154,2.42957,1.74766,1.57258,0.51653,0.375,0.375,0.14419,0.55706,0.42083,0.41421,0.12616,2.0534,2.2097,1.91455,1.62618,0.00603142,0.00603142,0.00603142
19,172.914,1.90494,2.34217,1.63288,1.51475,0.54127,0.5408,0.46317,0.1927,0.60111,0.53333,0.49309,0.18179,1.98529,2.09338,1.7186,1.58922,0.0058515,0.0058515,0.0058515
20,181.744,1.90204,2.26427,1.64598,1.5111,0.44977,0.56538,0.42304,0.18406,0.46259,0.51667,0.40458,0.13511,1.91501,2.24252,1.71182,1.53678,0.00567159,0.00567159,0.00567159
21,190.634,1.95206,2.40428,1.71762,1.53715,0.26028,0.18333,0.12364,0.04597,0.22036,0.175,0.1002,0.02674,2.64297,3.22504,3.38423,2.012,0.00549167,0.00549167,0.00549167
22,200.382,1.92917,2.30979,1.65219,1.49232,0.48086,0.38595,0.36662,0.13023,0.44675,0.3875,0.32543,0.0847,2.24589,2.34087,2.13973,1.68,0.00531175,0.00531175,0.00531175
23,209.66,1.79692,2.22518,1.57197,1.47278,0.33273,0.35,0.2264,0.08194,0.30618,0.29237,0.18833,0.04927,2.18908,2.73609,2.12133,1.71828,0.00513184,0.00513184,0.00513184
24,218.452,1.82401,2.18463,1.52495,1.48322,0.64557,0.575,0.55881,0.22837,0.66819,0.56667,0.61248,0.21425,1.92306,1.89488,1.56847,1.49576,0.00495192,0.00495192,0.00495192
25,227.405,1.84503,2.25622,1.57279,1.47891,0.39721,0.45417,0.42489,0.1806,0.39357,0.45,0.38642,0.12829,1.9033,2.24039,1.74556,1.55552,0.004772,0.004772,0.004772
26,236.554,1.8223,2.23239,1.51931,1.47919,0.48356,0.40417,0.42103,0.20018,0.45799,0.30632,0.30323,0.08315,1.901,2.38169,1.9696,1.53145,0.00459209,0.00459209,0.00459209
27,245.582,1.81832,2.23737,1.50627,1.49078,0.55678,0.54583,0.5388,0.23755,0.60298,0.49167,0.5024,0.18217,1.85264,1.98767,1.70596,1.51602,0.00441217,0.00441217,0.00441217
28,254.552,1.78556,2.27534,1.59095,1.46827,0.52959,0.5125,0.52531,0.23566,0.56714,0.5375,0.54032,0.2062,1.80246,1.93292,1.57668,1.45763,0.00423225,0.00423225,0.00423225
29,263.568,1.81734,2.21086,1.52824,1.46691,0.60629,0.46199,0.51514,0.25094,0.66384,0.46667,0.54821,0.20737,1.69803,1.9009,1.54487,1.44347,0.00405234,0.00405234,0.00405234
30,272.813,1.72386,2.08026,1.4614,1.42832,0.60322,0.5701,0.59703,0.27751,0.5951,0.55,0.55984,0.21658,1.71028,1.86401,1.39633,1.41686,0.00387242,0.00387242,0.00387242
31,281.927,1.72136,2.18933,1.44691,1.4159,0.58078,0.63333,0.6297,0.29459,0.58658,0.62917,0.63365,0.23406,1.71279,1.81053,1.35882,1.45158,0.0036925,0.0036925,0.0036925
32,291.397,1.79761,2.21952,1.48882,1.44295,0.5892,0.54583,0.57929,0.25737,0.56941,0.55417,0.56435,0.19107,1.87747,1.89563,1.57673,1.50347,0.00351259,0.00351259,0.00351259
33,300.358,1.67487,2.11962,1.45407,1.39012,0.59953,0.58333,0.58062,0.29308,0.58878,0.5625,0.55853,0.22489,1.69565,1.94616,1.46271,1.40909,0.00333267,0.00333267,0.00333267
34,309.57,1.65011,2.11102,1.39536,1.38422,0.52596,0.6125,0.57322,0.30032,0.53819,0.5875,0.54083,0.22909,1.64356,1.92568,1.49964,1.35409,0.00315275,0.00315275,0.00315275
35,318.787,1.6715,2.05623,1.42047,1.37624,0.5388,0.52917,0.51351,0.25491,0.57131,0.48333,0.48933,0.18055,1.796,2.03084,1.62431,1.4231,0.00297284,0.00297284,0.00297284
36,328.087,1.65593,2.15522,1.34293,1.3704,0.58579,0.48333,0.5122,0.24936,0.60694,0.4625,0.48151,0.17971,1.83789,2.37907,1.66317,1.49471,0.00279292,0.00279292,0.00279292
37,337.25,1.68992,2.19282,1.42822,1.40382,0.55638,0.53333,0.52739,0.23897,0.57812,0.55417,0.54266,0.18726,1.73937,1.95061,1.49068,1.38882,0.002613,0.002613,0.002613
38,346.591,1.64402,2.17188,1.37006,1.36499,0.59857,0.65833,0.63109,0.3023,0.61167,0.60833,0.61504,0.24649,1.70826,1.80353,1.3955,1.38257,0.00243309,0.00243309,0.00243309
39,355.859,1.57759,2.02041,1.30233,1.3353,0.68456,0.56064,0.64624,0.34539,0.67088,0.55208,0.62459,0.26518,1.54925,1.75771,1.41129,1.30348,0.00225317,0.00225317,0.00225317
40,364.873,1.58804,2.12325,1.3185,1.33604,0.52149,0.70833,0.591,0.27714,0.54687,0.74927,0.61339,0.25383,1.67508,1.71882,1.37565,1.36104,0.00207325,0.00207325,0.00207325
41,388.692,1.73181,2.07363,1.47423,1.496,0.6689,0.59583,0.62334,0.28846,0.64717,0.575,0.5843,0.22621,1.61273,1.87484,1.45666,1.35206,0.00189334,0.00189334,0.00189334
42,397.883,1.69891,1.96756,1.45524,1.47461,0.56656,0.60417,0.57247,0.27096,0.59569,0.575,0.55165,0.1866,1.66708,1.88999,1.38909,1.38511,0.00171342,0.00171342,0.00171342
43,406.845,1.67206,1.93987,1.38917,1.48289,0.74673,0.61424,0.70408,0.33043,0.75071,0.65248,0.7028,0.24791,1.60381,1.80311,1.31369,1.33985,0.0015335,0.0015335,0.0015335
44,415.802,1.60957,1.94952,1.34649,1.41665,0.7551,0.59097,0.69269,0.3654,0.77045,0.60133,0.69473,0.30006,1.59521,1.69483,1.25014,1.35125,0.00135359,0.00135359,0.00135359
45,425.001,1.60564,1.92149,1.26238,1.4148,0.75993,0.62083,0.69525,0.35991,0.77073,0.62083,0.70796,0.30071,1.59003,1.73322,1.29117,1.34387,0.00117367,0.00117367,0.00117367
46,434.133,1.57118,1.86855,1.28055,1.42036,0.75065,0.70242,0.75739,0.39085,0.76151,0.70514,0.76296,0.32507,1.58861,1.68311,1.20125,1.32389,0.000993755,0.000993755,0.000993755
47,443.35,1.56634,1.79367,1.23271,1.40135,0.69726,0.71974,0.76772,0.40456,0.76482,0.6625,0.76875,0.33872,1.5201,1.65649,1.17107,1.2946,0.000813839,0.000813839,0.000813839
48,452,1.54418,1.82969,1.23982,1.38381,0.74039,0.69583,0.76503,0.40691,0.8157,0.62083,0.75691,0.33084,1.48848,1.68479,1.17281,1.27895,0.000633922,0.000633922,0.000633922
49,460.497,1.51015,1.83537,1.19954,1.35816,0.78225,0.71849,0.7697,0.42905,0.79903,0.72083,0.78394,0.34339,1.46533,1.63437,1.15855,1.26178,0.000454006,0.000454006,0.000454006
50,469.221,1.50086,1.78852,1.21137,1.35962,0.7966,0.70417,0.7783,0.42713,0.81956,0.7,0.78175,0.35823,1.49567,1.63433,1.13473,1.26464,0.000274089,0.000274089,0.000274089
