epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,126.482,2.1979,2.5905,2.0171,1.77129,0.35468,0.36667,0.25989,0.08757,0.42632,0.36228,0.31219,0.09422,2.2708,2.42571,2.06954,1.83051,0.00711411,0.00711411,0.00711411
15,135.339,2.12959,2.5641,1.92925,1.69533,0.3919,0.35,0.30632,0.10982,0.527,0.34819,0.3608,0.1146,2.14061,2.40042,2.02619,1.74668,0.00692442,0.00692442,0.00692442
16,144.549,2.11828,2.44347,1.86522,1.71066,0.3262,0.3375,0.19808,0.07003,0.31423,0.35,0.22125,0.06316,2.13163,2.97378,27.0097,1.72983,0.00673474,0.00673474,0.00673474
17,153.38,2.13127,2.59824,1.92338,1.68837,0.35112,0.39007,0.31924,0.11646,0.47562,0.33636,0.36156,0.11688,2.01198,2.36462,2.03142,1.69061,0.00654506,0.00654506,0.00654506
18,162.473,2.05313,2.38547,1.80823,1.62687,0.37424,0.3,0.24836,0.09687,0.38594,0.31667,0.25846,0.09158,2.14599,2.51799,2.16942,1.70544,0.00635537,0.00635537,0.00635537
19,171.461,1.98876,2.42814,1.81172,1.62347,0.48346,0.45,0.4,0.12799,0.46591,0.4289,0.3832,0.11191,2.19012,2.25445,1.83423,1.78404,0.00616569,0.00616569,0.00616569
20,180.233,2.06034,2.45502,1.82952,1.69913,0.35105,0.43726,0.33659,0.11974,0.3136,0.4,0.30606,0.08847,2.0722,2.37857,1.87882,1.74757,0.005976,0.005976,0.005976
21,188.974,1.99002,2.45844,1.76637,1.58877,0.44006,0.54583,0.45775,0.18239,0.50272,0.46667,0.45972,0.15547,1.97092,1.98124,1.70459,1.60441,0.00578632,0.00578632,0.00578632
22,197.902,1.99406,2.4131,1.72311,1.58411,0.37915,0.38677,0.27064,0.09161,0.39788,0.33333,0.25545,0.06803,2.38645,2.46448,3.02523,1.98842,0.00559664,0.00559664,0.00559664
23,206.687,1.98597,2.4139,1.72198,1.63197,0.14652,0.07917,0.0414,0.01186,0.11055,0.05833,0.01197,0.00224,3.03971,3.5295,4.38792,2.43924,0.00540695,0.00540695,0.00540695
24,215.588,1.98164,2.42094,1.72009,1.62564,0.32718,0.30596,0.21189,0.07545,0.28861,0.2375,0.17813,0.04771,2.31445,2.98536,3.44434,1.9739,0.00521727,0.00521727,0.00521727
25,224.8,1.90147,2.32096,1.66487,1.55813,0.51895,0.4875,0.46449,0.19945,0.52969,0.48804,0.47123,0.17849,1.90116,2.00304,1.6717,1.62473,0.00502758,0.00502758,0.00502758
26,234.034,1.84391,2.28848,1.59546,1.50966,0.5319,0.44583,0.45157,0.1856,0.58223,0.4375,0.47427,0.15359,1.91882,2.02334,1.62461,1.60687,0.0048379,0.0048379,0.0048379
27,242.626,1.8701,2.29068,1.59851,1.54057,0.32236,0.21667,0.14961,0.04524,0.3384,0.12788,0.08106,0.02107,2.94103,3.99098,3.01329,2.1722,0.00464822,0.00464822,0.00464822
28,251.386,1.83691,2.30297,1.65484,1.51419,0.43692,0.47083,0.4057,0.17411,0.4592,0.4875,0.43002,0.14128,2.05762,2.26472,1.83659,1.71276,0.00445853,0.00445853,0.00445853
29,260.057,1.89429,2.27981,1.61644,1.53485,0.59228,0.55417,0.51715,0.22028,0.66964,0.5375,0.56024,0.18025,1.93332,1.86658,1.66312,1.60313,0.00426885,0.00426885,0.00426885
30,268.781,1.89115,2.14223,1.59085,1.57483,0.55713,0.53333,0.54129,0.217,0.54033,0.525,0.50371,0.1793,1.84278,1.87631,1.51411,1.59748,0.00407916,0.00407916,0.00407916
31,277.745,1.8283,2.23609,1.58397,1.52759,0.44384,0.58333,0.48923,0.20158,0.48951,0.5375,0.51377,0.17666,1.90876,1.89917,1.52411,1.62175,0.00388948,0.00388948,0.00388948
32,286.65,1.84673,2.32057,1.59255,1.52932,0.51057,0.5625,0.53181,0.22331,0.5235,0.5375,0.52243,0.19729,1.93667,1.85624,1.55169,1.61961,0.0036998,0.0036998,0.0036998
33,295.489,1.82037,2.23417,1.56178,1.49477,0.47098,0.47083,0.36785,0.12968,0.44482,0.40833,0.29721,0.07683,2.12735,2.69215,2.19866,1.80467,0.00351011,0.00351011,0.00351011
34,304.42,1.76754,2.18228,1.51392,1.49892,0.57198,0.50417,0.54979,0.22771,0.57671,0.50833,0.49876,0.18004,1.82719,1.92903,1.52586,1.57356,0.00332043,0.00332043,0.00332043
35,313.318,1.77871,2.09141,1.47231,1.50056,0.52967,0.54901,0.5214,0.21816,0.54173,0.56151,0.53321,0.18306,1.79655,1.81267,1.44601,1.55745,0.00313074,0.00313074,0.00313074
36,322.294,1.76579,2.20548,1.45302,1.49567,0.6648,0.49167,0.58029,0.26551,0.68323,0.51667,0.60642,0.22502,1.7826,1.80604,1.40452,1.54239,0.00294106,0.00294106,0.00294106
37,330.996,1.82744,2.26361,1.54958,1.54413,0.56613,0.60417,0.58591,0.25627,0.57653,0.61667,0.56392,0.19101,1.7409,1.83725,1.478,1.52004,0.00275138,0.00275138,0.00275138
38,339.639,1.71269,2.14327,1.44223,1.45865,0.61291,0.57083,0.56775,0.24636,0.63912,0.5875,0.58806,0.22172,1.68563,1.75146,1.40413,1.46571,0.00256169,0.00256169,0.00256169
39,348.617,1.65371,2.04398,1.36299,1.4218,0.56778,0.57917,0.59063,0.26548,0.61056,0.57917,0.59654,0.22994,1.71531,1.73317,1.40254,1.4792,0.00237201,0.00237201,0.00237201
40,357.299,1.70716,2.12308,1.38427,1.44065,0.68581,0.64574,0.65611,0.31006,0.67134,0.62983,0.65671,0.25208,1.66451,1.74317,1.33383,1.48507,0.00218232,0.00218232,0.00218232
41,381.942,1.82101,2.03723,1.54397,1.67213,0.59268,0.59583,0.58983,0.27011,0.58777,0.57083,0.56773,0.20977,1.74359,1.89118,1.46598,1.51211,0.00199264,0.00199264,0.00199264
42,391.206,1.77876,2.01936,1.56313,1.63859,0.58707,0.59831,0.57778,0.25646,0.58582,0.5875,0.54052,0.19108,1.7241,1.88675,1.39073,1.53319,0.00180296,0.00180296,0.00180296
43,400.437,1.76728,1.95285,1.51011,1.64957,0.65813,0.5615,0.61908,0.29178,0.65434,0.5625,0.61195,0.21978,1.72678,1.86314,1.38597,1.49696,0.00161327,0.00161327,0.00161327
44,409.844,1.71508,2.01244,1.46592,1.61757,0.64552,0.58333,0.64998,0.32064,0.7286,0.5625,0.6439,0.25598,1.66659,1.78087,1.30725,1.47719,0.00142359,0.00142359,0.00142359
45,418.95,1.69473,1.9496,1.38821,1.59842,0.64617,0.67917,0.68906,0.32446,0.69694,0.64167,0.6966,0.27899,1.62782,1.71915,1.27552,1.46073,0.0012339,0.0012339,0.0012339
46,427.92,1.64348,1.93359,1.39136,1.57083,0.64519,0.675,0.69238,0.3369,0.65681,0.67083,0.68382,0.26089,1.55058,1.70342,1.2658,1.44157,0.00104422,0.00104422,0.00104422
47,436.8,1.61023,1.87795,1.35279,1.55761,0.7019,0.65,0.70467,0.357,0.73142,0.66667,0.71871,0.29728,1.58528,1.66643,1.23698,1.4396,0.000854536,0.000854536,0.000854536
48,445.808,1.62945,1.87876,1.35065,1.54332,0.71983,0.6209,0.70275,0.35629,0.72766,0.65417,0.71206,0.28656,1.57309,1.67921,1.2487,1.4293,0.000664852,0.000664852,0.000664852
49,454.836,1.58783,1.86667,1.32018,1.52906,0.71417,0.69167,0.728,0.38512,0.75843,0.67917,0.74117,0.30855,1.55627,1.6509,1.21121,1.41677,0.000475168,0.000475168,0.000475168
50,463.853,1.58102,1.84172,1.3034,1.53236,0.66675,0.70028,0.70988,0.37893,0.68659,0.72111,0.74001,0.30622,1.54561,1.61717,1.19777,1.40524,0.000285484,0.000285484,0.000285484
