epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.2011,2.3609,3.35352,2.67642,1.71713,0.00519,0.02917,0.00106,0.00036,0.00422,0.02083,0.00037,9e-05,3.50587,20.6902,20.8334,3.71,0.0691916,0.00210304,0.00210304
2,20.6846,2.09731,2.96043,2.09874,1.55803,0.23429,0.3608,0.18964,0.06447,0.21133,0.2625,0.13296,0.02597,2.10944,7.11974,2.74102,1.70134,0.0379047,0.0041494,0.0041494
3,29.9344,2.25087,2.9868,2.21266,1.65014,0.03915,0.00833,0.00146,0.00049,0.0001,0.00417,9e-05,1e-05,4.07063,inf,6.15339,35.1858,0.00653355,0.00611161,0.00611161
4,39.0316,2.19707,2.95813,2.08695,1.6651,0.01283,0.37917,0.01025,0.00321,0.00916,0.27083,0.00581,0.00125,2.57527,24.3184,149.545,5.95667,0.00601125,0.00601125,0.00601125
5,48.0311,2.11356,2.65791,1.98916,1.6008,0.03199,0.2375,0.01577,0.00466,0.02728,0.2,0.01169,0.00298,2.73804,15.3066,13.1471,2.41851,0.00588501,0.00588501,0.00588501
6,56.7683,2.12512,2.59957,1.88728,1.61474,0.33264,0.4125,0.25601,0.09208,0.38036,0.39583,0.30185,0.09604,2.14337,9.42696,7.43003,1.68417,0.00575876,0.00575876,0.00575876
7,65.5975,2.10326,2.95327,1.90517,1.61948,0.45676,0.22917,0.25155,0.08416,0.38193,0.23333,0.24953,0.06342,2.398,3.21357,2.61531,1.83636,0.00563251,0.00563251,0.00563251
8,74.5564,2.10244,2.58471,1.94403,1.64657,0.26688,0.2875,0.16374,0.06195,0.22004,0.20417,0.10439,0.02257,2.42295,3.29687,2.59986,1.97606,0.00550626,0.00550626,0.00550626
9,83.6624,2.03295,2.60632,1.80778,1.58344,0.40307,0.5008,0.34577,0.13821,0.37994,0.44583,0.31556,0.09497,2.03899,2.24548,1.87293,1.55147,0.00538001,0.00538001,0.00538001
10,92.7755,2.06785,2.45173,1.79767,1.60736,0.15509,0.19583,0.11606,0.03745,0.15215,0.2125,0.11985,0.03488,2.24555,2.57713,3.29345,1.84623,0.00525376,0.00525376,0.00525376
11,101.715,2.03393,2.38129,1.86733,1.58074,0.45573,0.44583,0.39836,0.16779,0.43147,0.46667,0.39905,0.14736,1.99156,2.01488,1.86796,1.53332,0.00512751,0.00512751,0.00512751
12,110.614,1.993,2.51138,1.77578,1.55148,0.44945,0.43333,0.39889,0.16491,0.45451,0.38537,0.3404,0.1036,2.08969,2.17571,1.78639,1.60132,0.00500127,0.00500127,0.00500127
13,119.289,1.97058,2.4922,1.72464,1.51675,0.32193,0.42917,0.3324,0.15076,0.28264,0.36117,0.26748,0.08658,2.00238,2.22295,2.07664,1.51071,0.00487502,0.00487502,0.00487502
14,128.078,1.97465,2.49072,1.77382,1.53951,0.47284,0.39583,0.36745,0.15696,0.37962,0.32083,0.2806,0.08039,2.05783,3.3028,2.05383,1.65626,0.00474877,0.00474877,0.00474877
15,136.96,1.90276,2.37453,1.72816,1.48717,0.45067,0.55,0.43767,0.18732,0.43013,0.4875,0.39319,0.14974,1.81139,2.08883,1.93586,1.45199,0.00462252,0.00462252,0.00462252
16,145.846,1.88237,2.28276,1.60943,1.51402,0.45749,0.29163,0.31459,0.12839,0.45566,0.26667,0.29873,0.09619,2.22249,2.56417,2.2422,1.83466,0.00449627,0.00449627,0.00449627
17,154.568,1.93358,2.34355,1.6984,1.52247,0.22736,0.12917,0.08972,0.02806,0.26,0.10833,0.07598,0.01563,2.7274,3.2321,2.9162,2.20711,0.00437002,0.00437002,0.00437002
18,163.436,1.95334,2.37522,1.70307,1.52194,0.45816,0.35417,0.28901,0.12365,0.43902,0.35544,0.30044,0.09992,2.10714,2.39421,2.289,1.66397,0.00424378,0.00424378,0.00424378
19,172.334,1.90075,2.30973,1.64714,1.48672,0.51322,0.5,0.49638,0.20905,0.48328,0.47083,0.45482,0.1619,1.88867,2.88923,1.71942,1.52148,0.00411753,0.00411753,0.00411753
