epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.632,2.35063,3.36631,2.70482,1.70707,0.00062,0.03333,0.00036,0.00011,5e-05,0.00417,1e-05,0,nan,nan,nan,nan,0.0693003,0.00221165,0.00221165
2,20.8727,2.12637,2.94755,2.02989,1.57207,0.19142,0.27225,0.10979,0.03688,0.16114,0.17917,0.06987,0.01482,2.25243,7.41671,2.92656,1.89438,0.038119,0.0043637,0.0043637
3,29.4799,2.22075,3.05181,2.17348,1.65779,0.00531,0.27917,0.00308,0.00113,0.00295,0.16667,0.00134,0.00033,2.78662,4.72694,77.7584,2.36941,0.00684919,0.00642725,0.00642725
4,38.3332,2.14965,2.82652,2.07051,1.61184,0.00305,0.53333,0.00248,0.00105,0.00205,0.35833,0.00145,0.00049,3.0165,inf,inf,4.76984,0.00632172,0.00632172,0.00632172
5,47.155,2.10736,2.68472,1.96945,1.57956,0.17908,0.45833,0.15037,0.05513,0.18945,0.3,0.12119,0.03825,2.20776,2.6269,2.73745,1.77128,0.00618896,0.00618896,0.00618896
6,56.1461,2.24296,2.79674,2.05483,1.67151,0.25937,0.39583,0.24008,0.08312,0.29706,0.36667,0.28797,0.08161,2.19843,4.06925,2.2551,1.70626,0.0060562,0.0060562,0.0060562
7,65.3166,2.14208,2.67942,1.97064,1.62244,0.36751,0.37083,0.35106,0.13284,0.48665,0.3125,0.33016,0.10934,2.19152,2.3591,2.14301,1.69901,0.00592344,0.00592344,0.00592344
8,74.3584,2.08715,2.59497,1.94625,1.61631,0.46144,0.28333,0.30782,0.12508,0.44198,0.28052,0.31439,0.11712,2.10688,2.3598,2.19701,1.68735,0.00579068,0.00579068,0.00579068
9,83.0574,1.99861,2.49372,1.80096,1.55185,0.45662,0.32917,0.36832,0.15147,0.39389,0.39583,0.33992,0.11872,2.05042,2.46609,2.20489,1.61752,0.00565792,0.00565792,0.00565792
10,91.5724,2.02922,2.51094,1.78933,1.53962,0.45332,0.27083,0.31458,0.12092,0.26563,0.27083,0.21999,0.0695,2.18178,2.74529,2.0708,1.63923,0.00552516,0.00552516,0.00552516
11,100.342,2.0343,2.42777,1.82373,1.53177,0.42375,0.39832,0.37636,0.1599,0.44999,0.425,0.38604,0.13453,2.02377,2.32007,1.74254,1.49832,0.0053924,0.0053924,0.0053924
