epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,360.386,1.68684,2.12494,1.41614,1.44057,0.6424,0.62917,0.64946,0.29381,0.7025,0.625,0.67341,0.26273,1.71346,1.75811,1.33924,1.48473,0.002278,0.002278,0.002278
41,384.894,1.78415,2.0287,1.55311,1.64877,0.61878,0.54167,0.63029,0.29714,0.62768,0.53333,0.6124,0.23239,1.70294,1.85685,1.44718,1.4891,0.00208,0.00208,0.00208
42,393.459,1.72769,1.9708,1.57124,1.60911,0.64169,0.59167,0.57487,0.25739,0.69941,0.572,0.59618,0.21852,1.74795,1.88573,1.46869,1.52172,0.001882,0.001882,0.001882
43,402.516,1.74552,1.98463,1.48989,1.63842,0.54427,0.60417,0.56226,0.24171,0.58296,0.6375,0.59616,0.21072,1.63108,1.80788,1.40231,1.48704,0.001684,0.001684,0.001684
44,411.925,1.70068,1.99911,1.4578,1.61148,0.60504,0.59167,0.61917,0.29874,0.62314,0.59583,0.6406,0.25345,1.65668,1.73762,1.32601,1.50434,0.001486,0.001486,0.001486
45,421.074,1.69941,1.9377,1.39795,1.59292,0.70733,0.65455,0.6572,0.32093,0.71159,0.64583,0.68849,0.2749,1.58893,1.73579,1.29054,1.46227,0.001288,0.001288,0.001288
46,429.737,1.63739,1.91186,1.3884,1.56494,0.65332,0.56667,0.64427,0.30314,0.67331,0.55,0.62118,0.24372,1.65357,1.8456,1.29837,1.43684,0.00109,0.00109,0.00109
47,438.25,1.64514,1.84194,1.3619,1.58223,0.61924,0.60833,0.65977,0.31065,0.62266,0.61667,0.65507,0.25816,1.69946,1.83237,1.37734,1.52189,0.000892,0.000892,0.000892
48,446.838,1.64237,1.90923,1.36863,1.55771,0.71815,0.625,0.71538,0.36325,0.75473,0.62083,0.7066,0.29318,1.59298,1.76263,1.24512,1.44371,0.000694,0.000694,0.000694
49,455.745,1.60819,1.88669,1.31818,1.54243,0.78809,0.6375,0.72212,0.36498,0.79005,0.64583,0.73231,0.30689,1.56246,1.68925,1.20118,1.42052,0.000496,0.000496,0.000496
50,464.486,1.59479,1.88175,1.31361,1.5298,0.78111,0.60964,0.70182,0.37135,0.79934,0.63333,0.72842,0.31247,1.56808,1.68464,1.19438,1.42536,0.000298,0.000298,0.000298
