epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.8721,2.33703,3.45081,2.71968,1.72188,0.15476,0.18333,0.07404,0.02052,0.12598,0.16997,0.0544,0.00916,2.7229,4.16238,2.80709,2.35062,0.0688592,0.00177063,0.00177063
2,20.8207,2.12443,2.93574,2.04677,1.58141,0.11517,0.12083,0.03607,0.00836,0.06071,0.05833,0.0135,0.00285,3.2005,3.80325,3.37414,2.58791,0.0372487,0.00349342,0.00349342
3,29.5658,2.21085,2.87171,2.18561,1.62996,0.0371,0.39167,0.02722,0.00723,0.03737,0.30833,0.02211,0.00462,2.55524,3.39316,8.17502,1.91092,0.00556716,0.00514522,0.00514522
4,38.3559,2.15581,2.76396,2.04267,1.61134,0.06346,0.54167,0.04822,0.0182,0.0673,0.46667,0.04862,0.0134,2.24599,21.2776,3.40788,3.02071,0.00506053,0.00506053,0.00506053
5,47.2652,2.14852,2.63656,1.98561,1.58766,0.34741,0.3125,0.29894,0.11468,0.378,0.325,0.30514,0.09166,1.98158,2.49365,2.25966,1.59664,0.00495405,0.00495405,0.00495405
6,56.1315,2.14351,2.6275,1.99479,1.60864,0.27496,0.30833,0.23253,0.08363,0.27874,0.27083,0.21054,0.0641,2.30231,2.7854,2.33846,1.84271,0.00484756,0.00484756,0.00484756
7,65.3924,2.05516,2.6097,1.81393,1.5349,0.39625,0.35833,0.32694,0.13,0.37163,0.3625,0.30851,0.08399,2.17697,3.57076,2.46076,1.59111,0.00474107,0.00474107,0.00474107
8,74.8281,2.04178,2.64678,1.86501,1.5616,0.23783,0.24167,0.15167,0.05743,0.18684,0.2125,0.11488,0.03015,2.27184,2.55972,3.36673,1.73613,0.00463458,0.00463458,0.00463458
9,83.9981,1.97102,2.58796,1.75878,1.52116,0.21558,0.27083,0.14156,0.0443,0.18143,0.20833,0.08663,0.01857,2.29326,2.96437,2.71749,1.84588,0.00452809,0.00452809,0.00452809
10,92.6235,2.05202,2.50923,1.75435,1.56632,0.41365,0.37917,0.39027,0.173,0.40709,0.37083,0.35452,0.11522,1.90026,2.32316,1.82573,1.49385,0.0044216,0.0044216,0.0044216
