epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.5796,2.35934,3.44865,2.66521,1.71475,0.04648,0.03333,0.00964,0.00312,0.02361,0.01667,0.0031,0.00076,3.31077,117.234,4.63511,12.6538,0.0694089,0.00232025,0.00232025
2,20.0064,2.15435,2.94057,2.09711,1.58762,0.14949,0.15833,0.08894,0.02805,0.12097,0.07917,0.03649,0.00854,2.58042,3.62845,2.83413,1.93268,0.0383333,0.00457802,0.00457802
3,29.0013,2.32225,3.04827,2.22722,1.70679,0.08884,0.06667,0.01716,0.00439,0.09416,0.02083,0.00678,0.00101,3.52548,10.5145,3.78529,3.0379,0.00716491,0.00674297,0.00674297
4,38.0572,2.32365,3.01649,2.22462,1.7755,0.08573,0.0875,0.0231,0.00657,0.06176,0.04167,0.0051,0.00123,2.93779,24.938,6.34705,3.3776,0.00663232,0.00663232,0.00663232
5,47.9483,2.26269,2.85863,2.1538,1.75115,0.26224,0.33621,0.19913,0.06655,0.18516,0.36667,0.14193,0.03593,2.20291,2.84852,3.74758,1.84437,0.00649309,0.00649309,0.00649309
6,56.7921,2.26126,2.7314,2.07458,1.76263,0.32636,0.275,0.22943,0.07978,0.49994,0.32083,0.26913,0.06734,2.42389,2.62522,2.34971,1.93982,0.00635386,0.00635386,0.00635386
7,65.5428,2.19568,2.66858,1.98103,1.72918,0.32499,0.2608,0.21004,0.06536,0.32482,0.26861,0.19921,0.05415,2.47334,41.5019,2.45608,2.53109,0.00621463,0.00621463,0.00621463
8,74.2545,2.21591,2.77136,2.1041,1.75533,0.25228,0.30833,0.20606,0.07679,0.24457,0.29583,0.19852,0.05865,2.28852,6.91718,3.17726,1.84006,0.00607541,0.00607541,0.00607541
9,82.969,2.09957,2.57938,1.92242,1.67269,0.17335,0.20883,0.08159,0.02215,0.1017,0.12917,0.03558,0.0087,2.88649,3.57793,3.47358,2.27365,0.00593618,0.00593618,0.00593618
10,91.6805,2.13258,2.57781,1.919,1.68204,0.30806,0.40417,0.26767,0.09984,0.33761,0.29167,0.26171,0.06388,2.06984,2.51969,2.08265,1.69666,0.00579695,0.00579695,0.00579695
11,100.625,2.13415,2.49819,1.88834,1.69165,0.42302,0.325,0.30809,0.10858,0.33829,0.4,0.29976,0.09257,2.10431,2.37223,2.16008,1.64562,0.00565772,0.00565772,0.00565772
12,109.433,2.09806,2.65557,1.84555,1.65472,0.20669,0.19583,0.09173,0.03241,0.17764,0.15833,0.07645,0.01774,2.65612,2.88619,3.63728,2.02264,0.0055185,0.0055185,0.0055185
13,118.31,2.10503,2.60072,1.89819,1.66127,0.27513,0.14583,0.14171,0.04916,0.2285,0.1049,0.0852,0.0209,2.56677,68.0308,2.90819,2.59758,0.00537927,0.00537927,0.00537927
14,127.079,1.98065,2.48297,1.8245,1.61549,0.24666,0.25417,0.16749,0.05157,0.23078,0.21667,0.14776,0.0353,2.53707,29.3036,2.62402,2.6296,0.00524004,0.00524004,0.00524004
15,136.171,2.06433,2.67348,1.89168,1.62516,0.23974,0.19167,0.10406,0.03348,0.08071,0.07083,0.01266,0.00195,2.99184,6.3146,4.37813,2.3978,0.00510081,0.00510081,0.00510081
16,145.489,2.00948,2.4402,1.79359,1.61402,0.33241,0.52083,0.30342,0.10337,0.34216,0.4875,0.25459,0.06888,2.14845,56.8569,1.96921,2.61591,0.00496159,0.00496159,0.00496159
17,154.776,1.99226,2.50317,1.81811,1.61642,0.33745,0.39896,0.29625,0.11789,0.34836,0.32917,0.26493,0.07438,2.00489,2.79733,1.81134,1.70398,0.00482236,0.00482236,0.00482236
18,163.79,2.0206,2.47757,1.74944,1.61172,0.3192,0.32917,0.23137,0.08205,0.39201,0.36537,0.28519,0.07498,2.09493,2.15284,2.32421,1.743,0.00468313,0.00468313,0.00468313
19,172.817,1.90608,2.40859,1.74335,1.54922,0.40707,0.58333,0.40186,0.15752,0.47187,0.48024,0.4038,0.13161,1.82387,2.04582,1.69677,1.55299,0.0045439,0.0045439,0.0045439
20,181.689,1.93522,2.32048,1.67334,1.55777,0.3891,0.3625,0.30268,0.11053,0.39415,0.34697,0.27831,0.07855,2.20535,20.0638,2.42093,1.86069,0.00440468,0.00440468,0.00440468
21,190.612,1.94984,2.58645,1.67687,1.56325,0.49656,0.46667,0.43273,0.18263,0.52896,0.4875,0.46231,0.15987,1.88717,5.36255,1.59755,1.53492,0.00426545,0.00426545,0.00426545
22,199.534,1.9763,2.45099,1.67193,1.55579,0.27703,0.33688,0.2275,0.07501,0.27741,0.34583,0.25369,0.06682,2.42014,2.82507,2.27891,1.93824,0.00412622,0.00412622,0.00412622
23,208.62,1.93825,2.43759,1.69081,1.56326,0.28698,0.2375,0.16056,0.05476,0.27575,0.225,0.17059,0.04778,2.3531,2.67545,2.8589,1.89204,0.00398699,0.00398699,0.00398699
24,217.501,1.85421,2.3298,1.65179,1.53539,0.29421,0.475,0.22329,0.10235,0.30066,0.44583,0.21328,0.07805,1.79365,2.05313,2.55261,1.50677,0.00384776,0.00384776,0.00384776
25,226.431,1.88261,2.29435,1.63502,1.51287,0.42606,0.44167,0.36773,0.14083,0.43857,0.42313,0.36186,0.112,1.96803,2.36877,2.23064,1.58558,0.00370854,0.00370854,0.00370854
26,234.924,1.77508,2.22644,1.5381,1.46555,0.44127,0.35,0.34775,0.14181,0.46198,0.34583,0.30829,0.10924,2.18741,3.15392,2.32425,1.94514,0.00356931,0.00356931,0.00356931
27,244.018,1.75293,2.20178,1.49341,1.4537,0.51549,0.54583,0.55296,0.27972,0.51564,0.55,0.56566,0.22732,1.76027,1.84926,1.45482,1.44252,0.00343008,0.00343008,0.00343008
28,252.813,1.7368,2.23123,1.54844,1.44638,0.54613,0.52644,0.52078,0.23957,0.53417,0.59725,0.54093,0.19395,1.718,1.90005,1.57511,1.44936,0.00329085,0.00329085,0.00329085
29,261.564,1.80132,2.21531,1.52657,1.46853,0.48344,0.475,0.45948,0.18337,0.55597,0.46667,0.46282,0.15508,1.93281,1.95976,1.65749,1.5877,0.00315163,0.00315163,0.00315163
30,270.268,1.75324,2.12032,1.47772,1.44205,0.53657,0.61667,0.54351,0.2404,0.50518,0.55833,0.47759,0.16818,1.78082,2.75921,1.45228,1.65449,0.0030124,0.0030124,0.0030124
31,279.031,1.71306,2.20913,1.47748,1.42464,0.4978,0.64843,0.53824,0.26257,0.48829,0.60417,0.51762,0.18983,1.63657,1.92551,1.38549,1.40049,0.00287317,0.00287317,0.00287317
32,288.088,1.72183,2.19231,1.4641,1.42149,0.52743,0.65,0.56268,0.27781,0.52385,0.65,0.56151,0.235,1.72277,1.78398,1.35568,1.41582,0.00273394,0.00273394,0.00273394
33,297.192,1.69899,2.10339,1.42886,1.41039,0.50278,0.5625,0.52495,0.24934,0.52607,0.575,0.53762,0.20665,1.7202,1.86602,1.41653,1.47519,0.00259472,0.00259472,0.00259472
34,305.86,1.66636,2.1455,1.41577,1.42419,0.58991,0.48333,0.52891,0.239,0.60925,0.44167,0.48961,0.17985,1.77737,2.2213,1.66994,1.48148,0.00245549,0.00245549,0.00245549
35,314.578,1.63063,2.01668,1.37345,1.38357,0.50824,0.54691,0.48976,0.26932,0.51385,0.5125,0.47469,0.18027,1.68691,1.96313,1.57086,1.40515,0.00231626,0.00231626,0.00231626
36,323.376,1.6584,2.12865,1.34451,1.38642,0.50637,0.60833,0.60065,0.30812,0.60904,0.55833,0.61293,0.26216,1.63771,1.80106,1.31664,1.35879,0.00217703,0.00217703,0.00217703
37,332.124,1.66791,2.141,1.39125,1.3913,0.5781,0.6125,0.60934,0.30576,0.56038,0.62083,0.59636,0.24787,1.62093,1.77166,1.30365,1.32192,0.00203781,0.00203781,0.00203781
38,341.045,1.61624,2.05335,1.34301,1.35544,0.60273,0.65,0.60871,0.31078,0.61737,0.65,0.63041,0.26,1.6883,1.81653,1.33433,1.33482,0.00189858,0.00189858,0.00189858
39,349.719,1.61758,2.00512,1.30061,1.3358,0.59133,0.62703,0.6613,0.34178,0.63635,0.64162,0.65365,0.27166,1.5905,1.75832,1.31234,1.33298,0.00175935,0.00175935,0.00175935
40,358.519,1.59861,2.01151,1.30955,1.33405,0.60748,0.70288,0.6434,0.33394,0.63413,0.68605,0.66464,0.26774,1.59641,1.67253,1.26961,1.356,0.00162012,0.00162012,0.00162012
41,383.676,1.65751,1.91302,1.41929,1.47586,0.65304,0.61955,0.61623,0.30586,0.62669,0.59455,0.60676,0.26673,1.67045,1.73051,1.39853,1.35535,0.00148089,0.00148089,0.00148089
42,392.802,1.64153,1.85842,1.39474,1.47293,0.64102,0.6,0.63963,0.30462,0.63689,0.5875,0.62078,0.24842,1.69526,1.80949,1.3606,1.42232,0.00134167,0.00134167,0.00134167
43,401.747,1.65273,1.92494,1.3667,1.47137,0.67419,0.67917,0.69232,0.3489,0.72081,0.69167,0.71508,0.2888,1.60341,1.77798,1.23994,1.35126,0.00120244,0.00120244,0.00120244
44,410.569,1.62292,1.9293,1.31317,1.45943,0.72328,0.58809,0.6736,0.33271,0.74241,0.57083,0.68173,0.26823,1.65772,1.80168,1.30457,1.41252,0.00106321,0.00106321,0.00106321
45,419.47,1.58401,1.8643,1.28107,1.42445,0.7268,0.65833,0.70316,0.37387,0.74725,0.64058,0.69781,0.3062,1.57512,1.6663,1.21356,1.33143,0.000923984,0.000923984,0.000923984
46,428.399,1.5586,1.82702,1.2748,1.41232,0.65291,0.7,0.72183,0.37305,0.68485,0.65195,0.71759,0.32395,1.54115,1.64221,1.2039,1.30457,0.000784757,0.000784757,0.000784757
47,437.649,1.52698,1.75061,1.22291,1.40974,0.69822,0.67917,0.72716,0.38263,0.7512,0.66667,0.7359,0.32769,1.51608,1.67827,1.22609,1.30577,0.000645529,0.000645529,0.000645529
48,446.733,1.52589,1.80823,1.24339,1.39675,0.72794,0.66891,0.73549,0.38382,0.74587,0.68483,0.74235,0.32795,1.54053,1.66029,1.23265,1.32841,0.000506301,0.000506301,0.000506301
49,456.252,1.46327,1.73276,1.1752,1.35064,0.68663,0.73038,0.74185,0.40297,0.7248,0.72917,0.75621,0.33255,1.49308,1.63147,1.17257,1.2962,0.000367074,0.000367074,0.000367074
50,465.175,1.45558,1.73562,1.1617,1.35842,0.69395,0.7125,0.73689,0.40448,0.72021,0.71862,0.75903,0.33725,1.4871,1.61398,1.15676,1.28364,0.000227846,0.000227846,0.000227846
