epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,1534.77,1.99909,3.78226,2.23173,1.35456,0.20521,0.12719,0.05885,0.02785,0.19251,0.10891,0.04313,0.01819,2.30287,3.96409,2.40739,1.41635,0.0016172,0.0016172,0.0016172
31,1585.68,2.01063,3.77105,2.22873,1.36633,0.19241,0.13277,0.05636,0.02685,0.18067,0.11545,0.04289,0.01915,2.28842,3.95487,2.48268,1.42693,0.001604,0.001604,0.001604
32,1636.1,1.98716,3.75781,2.1839,1.34575,0.18516,0.13642,0.0595,0.02875,0.17855,0.1193,0.04514,0.01952,2.28283,4.00332,2.46586,1.42909,0.0015908,0.0015908,0.0015908
33,1685.49,1.99103,3.7849,2.23602,1.34456,0.18065,0.12507,0.05258,0.02473,0.17117,0.11333,0.0409,0.01701,2.3047,3.99389,2.47803,1.41597,0.0015776,0.0015776,0.0015776
34,1736.48,1.98042,3.72185,2.17213,1.33501,0.18055,0.13315,0.05619,0.02622,0.16871,0.11949,0.04367,0.01881,2.30625,3.95374,2.49588,1.43953,0.0015644,0.0015644,0.0015644
35,1788.21,2.00026,3.76671,2.22969,1.36503,0.17684,0.14354,0.06133,0.02943,0.16346,0.12469,0.04795,0.02094,2.28733,3.98439,2.50792,1.45889,0.0015512,0.0015512,0.0015512
36,1838.56,1.99014,3.69654,2.2117,1.33542,0.18643,0.13623,0.06118,0.03009,0.17539,0.11911,0.04874,0.02051,2.27606,3.94665,2.43733,1.41763,0.001538,0.001538,0.001538
37,1888.47,2.00261,3.75559,2.2269,1.34949,0.18833,0.11872,0.05319,0.02493,0.16623,0.09679,0.03732,0.01562,2.29547,3.95667,2.46411,1.42356,0.0015248,0.0015248,0.0015248
38,1937.78,1.98892,3.73419,2.18207,1.3523,0.19465,0.13431,0.06126,0.02944,0.17475,0.11468,0.04655,0.0189,2.28356,3.93256,2.42863,1.42025,0.0015116,0.0015116,0.0015116
39,1988.69,1.96,3.70166,2.1739,1.33078,0.18124,0.11909,0.05563,0.0274,0.16292,0.10025,0.0414,0.01645,2.2866,3.96997,2.48047,1.40007,0.0014984,0.0014984,0.0014984
40,2039.62,1.96975,3.7453,2.18855,1.34322,0.18648,0.13386,0.05882,0.02854,0.16529,0.1116,0.043,0.01844,2.26746,3.95335,2.43277,1.43605,0.0014852,0.0014852,0.0014852
41,2089.45,1.9636,3.68586,2.16009,1.33316,0.18773,0.13412,0.05933,0.02738,0.17962,0.12026,0.04791,0.01925,2.28424,3.90993,2.47016,1.41995,0.001472,0.001472,0.001472
42,2139.27,1.94752,3.68439,2.14279,1.32438,0.17492,0.13739,0.05712,0.02836,0.16593,0.11949,0.04531,0.01999,2.29234,3.96403,2.4916,1.4134,0.0014588,0.0014588,0.0014588
43,2188.91,1.94468,3.70549,2.14833,1.33796,0.21578,0.13008,0.06465,0.03193,0.20277,0.1141,0.05155,0.02268,2.28597,3.93964,2.41692,1.39503,0.0014456,0.0014456,0.0014456
44,2240.31,1.9481,3.65233,2.14246,1.31967,0.1847,0.14162,0.05959,0.02901,0.17189,0.12565,0.04716,0.02101,2.28267,3.89639,2.45259,1.41043,0.0014324,0.0014324,0.0014324
45,2290.94,1.9724,3.69562,2.17586,1.3377,0.18312,0.13585,0.05685,0.0265,0.17309,0.1218,0.04483,0.01887,2.26876,3.98715,2.4812,1.41394,0.0014192,0.0014192,0.0014192
46,2341.33,1.95107,3.70675,2.19049,1.32818,0.18793,0.13238,0.05766,0.02668,0.17695,0.11795,0.04373,0.01791,2.27882,3.95946,2.46203,1.44005,0.001406,0.001406,0.001406
47,2390.88,1.94623,3.66405,2.13674,1.32222,0.18016,0.14451,0.05649,0.02621,0.16944,0.12931,0.04502,0.0185,2.27716,3.94792,2.47446,1.39939,0.0013928,0.0013928,0.0013928
48,2441.49,1.95971,3.67987,2.17635,1.33209,0.17819,0.14316,0.06143,0.02869,0.16646,0.12084,0.04768,0.01956,2.26766,3.95392,2.45234,1.41659,0.0013796,0.0013796,0.0013796
49,2493.32,1.94168,3.67206,2.13511,1.31789,0.17735,0.13797,0.05795,0.02675,0.1602,0.11386,0.04258,0.01698,2.27256,3.94992,2.43543,1.40795,0.0013664,0.0013664,0.0013664
50,2544.15,1.94388,3.67073,2.16474,1.32058,0.19597,0.13835,0.06643,0.03148,0.1831,0.12055,0.05332,0.02212,2.25945,3.92451,2.42238,1.39489,0.0013532,0.0013532,0.0013532
51,2594.06,1.95358,3.67952,2.15504,1.32956,0.18798,0.13142,0.06195,0.02989,0.17568,0.11276,0.04806,0.02151,2.28999,3.89904,2.43494,1.41165,0.00134,0.00134,0.00134
52,2644.06,1.93505,3.66461,2.13515,1.32183,0.19036,0.13642,0.06514,0.03104,0.18383,0.12219,0.05158,0.02254,2.27365,3.91578,2.46535,1.42443,0.0013268,0.0013268,0.0013268
53,2693.98,1.9262,3.62672,2.15051,1.31589,0.18693,0.13835,0.06409,0.03021,0.18247,0.13046,0.05194,0.02246,2.26585,3.8989,2.46022,1.40557,0.0013136,0.0013136,0.0013136
54,2745.49,1.95125,3.70221,2.18001,1.32533,0.19157,0.12007,0.06009,0.02889,0.16993,0.10044,0.04429,0.01898,2.30574,3.88723,2.43495,1.41858,0.0013004,0.0013004,0.0013004
55,2795.28,1.92276,3.62708,2.14813,1.31361,0.18558,0.12796,0.05728,0.0274,0.16938,0.11122,0.04309,0.0178,2.27271,3.9175,2.44504,1.4112,0.0012872,0.0012872,0.0012872
56,2825.03,1.91909,3.62629,2.12963,1.31386,0.20058,0.13027,0.06092,0.02907,0.18492,0.11141,0.04612,0.01967,2.28697,3.93841,2.42761,1.4152,0.001274,0.001274,0.001274
57,2848.15,1.90224,3.61596,2.1084,1.30686,0.18185,0.13335,0.0583,0.0279,0.16839,0.11391,0.04452,0.01867,2.27118,3.91421,2.44454,1.40518,0.0012608,0.0012608,0.0012608
58,2870.84,1.90717,3.63304,2.14511,1.31496,0.18448,0.12969,0.05729,0.02698,0.16431,0.10679,0.04173,0.01757,2.26196,3.91764,2.44436,1.40775,0.0012476,0.0012476,0.0012476
