epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,281.194,1.55635,2.09894,1.36558,1.27511,0.66194,0.64454,0.72626,0.39574,0.74035,0.5875,0.70666,0.31393,1.50801,1.75577,1.21739,1.19183,0.002206,0.002206,0.002206
29,290.222,1.64497,2.10154,1.36567,1.3231,0.59723,0.45833,0.52322,0.26422,0.61516,0.4375,0.47943,0.20158,1.77319,2.03033,1.6438,1.39652,0.00211214,0.00211214,0.00211214
30,298.955,1.61615,2.04863,1.33964,1.31926,0.6082,0.6875,0.65689,0.34159,0.592,0.67917,0.64084,0.27663,1.50062,1.71893,1.32932,1.22059,0.00201829,0.00201829,0.00201829
31,307.588,1.55054,2.14093,1.32356,1.27979,0.65946,0.64583,0.68943,0.36142,0.66759,0.6625,0.71014,0.27746,1.54156,1.95795,1.29781,1.22506,0.00192444,0.00192444,0.00192444
32,316.362,1.59499,2.16501,1.29414,1.29143,0.72517,0.60469,0.69987,0.36702,0.73921,0.62083,0.70429,0.30607,1.58177,1.79449,1.23988,1.23325,0.00183059,0.00183059,0.00183059
33,325.152,1.57231,1.97463,1.27586,1.26225,0.65744,0.70372,0.72245,0.38653,0.64187,0.68705,0.71424,0.30227,1.5424,1.71272,1.19014,1.22311,0.00173674,0.00173674,0.00173674
34,333.724,1.51796,2.02602,1.23928,1.28075,0.65512,0.67917,0.71547,0.3781,0.66971,0.65417,0.70151,0.31579,1.56147,1.75537,1.19627,1.2349,0.00164288,0.00164288,0.00164288
35,342.198,1.48059,1.90974,1.21551,1.25358,0.63854,0.59167,0.64102,0.34779,0.68782,0.5625,0.62618,0.24882,1.52849,1.86393,1.32679,1.23993,0.00154903,0.00154903,0.00154903
36,350.813,1.48415,2.01024,1.20707,1.24966,0.71048,0.59583,0.68433,0.35871,0.7258,0.58333,0.68675,0.28572,1.5706,1.77866,1.36467,1.26825,0.00145518,0.00145518,0.00145518
37,359.447,1.49199,2.04284,1.23597,1.24833,0.74093,0.55417,0.69311,0.39732,0.7077,0.60417,0.71513,0.32761,1.50719,1.75329,1.21191,1.1968,0.00136133,0.00136133,0.00136133
38,367.98,1.48406,2.01122,1.1978,1.24732,0.74766,0.62917,0.73452,0.40294,0.76754,0.61909,0.73636,0.30942,1.47323,1.68564,1.13339,1.19596,0.00126748,0.00126748,0.00126748
39,376.509,1.42617,1.88418,1.1227,1.21392,0.69183,0.625,0.70983,0.39297,0.7322,0.625,0.71223,0.28997,1.4607,1.73636,1.18047,1.19306,0.00117362,0.00117362,0.00117362
40,384.964,1.42823,1.957,1.16821,1.21117,0.76443,0.66253,0.77446,0.43276,0.72955,0.69688,0.78044,0.34792,1.46125,1.60246,1.0756,1.1883,0.00107977,0.00107977,0.00107977
41,409.695,1.53102,1.82759,1.25587,1.32439,0.70171,0.6375,0.73792,0.41403,0.66152,0.65833,0.72468,0.31722,1.5068,1.69543,1.15442,1.21418,0.00098592,0.00098592,0.00098592
42,418.507,1.48397,1.74771,1.21381,1.29808,0.73097,0.67928,0.73247,0.4004,0.72168,0.675,0.7251,0.31196,1.49484,1.67393,1.18991,1.21075,0.000892068,0.000892068,0.000892068
43,427.424,1.45874,1.78866,1.19371,1.28732,0.73613,0.69167,0.76837,0.41774,0.78479,0.6625,0.76537,0.31716,1.4105,1.65805,1.11761,1.17485,0.000798216,0.000798216,0.000798216
44,436.107,1.41422,1.79267,1.16367,1.26743,0.80462,0.66923,0.77965,0.43636,0.80994,0.65417,0.76777,0.35258,1.41623,1.61956,1.1084,1.17151,0.000704364,0.000704364,0.000704364
45,444.933,1.43784,1.7662,1.15377,1.27483,0.79865,0.64583,0.75279,0.43759,0.77261,0.66667,0.75395,0.34111,1.37426,1.62645,1.14997,1.14895,0.000610512,0.000610512,0.000610512
46,453.573,1.39917,1.72602,1.10215,1.25672,0.82136,0.67052,0.77183,0.44029,0.79417,0.69167,0.76272,0.35415,1.42204,1.6654,1.11113,1.16962,0.00051666,0.00051666,0.00051666
47,462.204,1.36306,1.66802,1.07747,1.23433,0.73797,0.69583,0.7767,0.45275,0.78301,0.69165,0.79315,0.3571,1.39308,1.62824,1.05584,1.17449,0.000422808,0.000422808,0.000422808
48,470.986,1.35783,1.70354,1.08525,1.2414,0.80556,0.69048,0.7915,0.47418,0.80677,0.69587,0.80389,0.37538,1.37027,1.57776,1.00046,1.14768,0.000328956,0.000328956,0.000328956
49,479.747,1.32541,1.67155,1.05211,1.20719,0.79247,0.74783,0.81201,0.4801,0.78762,0.73333,0.79714,0.37426,1.37099,1.59275,1.01762,1.1473,0.000235104,0.000235104,0.000235104
50,488.561,1.36846,1.66485,1.07169,1.21742,0.82714,0.71775,0.81349,0.48062,0.81578,0.74583,0.8133,0.38676,1.33483,1.53507,1.00044,1.13642,0.000141252,0.000141252,0.000141252
