epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.351,2.36009,3.36775,2.68386,1.73048,0.27665,0.225,0.1728,0.05948,0.18357,0.14583,0.07718,0.01499,2.42832,3.53104,2.30004,1.89139,0.0688856,0.00179696,0.00179696
2,19.4892,2.11101,2.91707,2.08132,1.58952,0.34898,0.28143,0.24001,0.07579,0.274,0.30821,0.18267,0.05076,2.18058,2.67422,2.7095,1.63362,0.0373007,0.00354538,0.00354538
3,28.4177,2.19786,2.83318,2.1235,1.61416,0.25103,0.16479,0.10277,0.0328,0.21428,0.18863,0.08385,0.01713,2.54373,11.473,3.36656,2.40576,0.00564369,0.00522175,0.00522175
4,37.1768,2.12762,2.69359,2.01541,1.63778,0.22347,0.20417,0.12938,0.04383,0.1684,0.19167,0.09146,0.02127,2.52032,5.8135,2.54749,2.2379,0.00513582,0.00513582,0.00513582
5,45.942,2.0818,2.63912,1.89733,1.62765,0.23806,0.40417,0.22645,0.07926,0.22092,0.3875,0.19836,0.0579,2.18155,2.42939,2.41522,1.72471,0.00502776,0.00502776,0.00502776
6,54.5761,2.08758,2.65737,1.92336,1.63479,0.19421,0.21667,0.12068,0.04339,0.16917,0.17917,0.0748,0.01836,2.34107,3.02262,2.8712,1.82747,0.0049197,0.0049197,0.0049197
7,63.3154,2.08394,2.58588,1.8391,1.6264,0.26605,0.3,0.20698,0.07099,0.2231,0.24167,0.14204,0.03427,2.30061,2.79601,2.58949,1.78904,0.00481164,0.00481164,0.00481164
8,71.9887,1.98089,2.44753,1.78091,1.56147,0.42056,0.43333,0.35064,0.1367,0.46237,0.44167,0.36609,0.1213,2.06025,2.27917,1.88204,1.57279,0.00470358,0.00470358,0.00470358
9,80.7147,1.98075,2.47918,1.7991,1.55558,0.36538,0.2875,0.25485,0.10524,0.32226,0.24167,0.19812,0.04337,2.24642,2.81901,2.52459,1.74402,0.00459552,0.00459552,0.00459552
10,89.3083,1.99891,2.46363,1.76685,1.56701,0.42199,0.4563,0.39607,0.15585,0.42609,0.44583,0.38149,0.11457,1.96383,2.2816,2.07942,1.53332,0.00448746,0.00448746,0.00448746
11,97.8804,1.92274,2.38683,1.69242,1.52976,0.38962,0.5375,0.40799,0.17428,0.39507,0.4125,0.35256,0.10432,1.8354,2.24701,1.88331,1.47207,0.0043794,0.0043794,0.0043794
12,106.562,1.89753,2.37788,1.67006,1.51456,0.32143,0.40264,0.30632,0.1265,0.31613,0.38333,0.26427,0.076,2.1475,2.56575,2.05569,1.75321,0.00427134,0.00427134,0.00427134
13,115.03,1.91746,2.32042,1.70566,1.51077,0.42705,0.4125,0.36799,0.16474,0.4638,0.425,0.38176,0.13422,1.91164,2.13345,1.8137,1.46722,0.00416328,0.00416328,0.00416328
14,123.787,1.88271,2.366,1.69982,1.48265,0.44434,0.41316,0.41358,0.1802,0.49091,0.40833,0.41992,0.15066,1.93814,1.97981,1.77274,1.50032,0.00405522,0.00405522,0.00405522
15,132.473,1.93084,2.34572,1.65957,1.48958,0.34096,0.375,0.30776,0.12162,0.26221,0.30833,0.19034,0.045,2.17728,2.49483,2.04889,1.77202,0.00394716,0.00394716,0.00394716
