epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.5608,2.4383,3.5181,2.83823,1.80845,0.00221,0.05833,0.00108,0.00038,0.00107,0.04167,0.00035,9e-05,nan,nan,nan,nan,0.0700868,0.00299823,0.00299823
2,18.8887,2.38982,3.50307,2.35583,1.82347,0,0,0,0,0,0,0,0,nan,nan,nan,nan,0.0396707,0.0059154,0.0059154
3,27.4022,2.4746,3.12222,2.49311,1.9064,0.25461,0.00833,0.00323,0.00079,0.28845,0.00417,0.00178,0.00024,nan,nan,nan,nan,0.00913427,0.00871233,0.00871233
4,36.2188,2.46043,3.27875,2.41116,1.92211,0.01578,0.1,0.00567,0.00185,0.00164,0.01667,0.00034,6e-05,3.01855,5.3592,5.97673,2.26138,0.00856887,0.00856887,0.00856887
5,45.4838,2.51466,3.29845,2.4957,1.92969,0.01021,0.31667,0.0073,0.00232,0.00542,0.15417,0.0025,0.00054,2.70525,3.64907,330.636,2.18208,0.00838849,0.00838849,0.00838849
6,54.8486,2.42401,2.99974,2.29163,1.88198,0.00468,0.53333,0.00365,0.00129,0.00138,0.33333,0.00106,0.00027,2.76454,nan,inf,4.51479,0.00820811,0.00820811,0.00820811
7,64.1007,2.31587,2.97818,2.14425,1.80814,0.04735,0.35,0.03403,0.0116,0.04032,0.32083,0.02365,0.0055,2.54348,3.02014,71.2385,2.04474,0.00802773,0.00802773,0.00802773
8,73.1188,2.30491,2.91738,2.19658,1.86146,0.30176,0.32917,0.23658,0.08861,0.25878,0.25417,0.18351,0.05037,2.32672,2.66676,2.92405,1.87786,0.00784735,0.00784735,0.00784735
9,81.9577,2.18736,2.73918,2.01624,1.78018,0.30883,0.26996,0.19192,0.06447,0.20892,0.1875,0.09774,0.02065,2.4143,3.12455,3.47378,2.03979,0.00766698,0.00766698,0.00766698
10,90.6751,2.19218,2.72845,2.04549,1.7791,0.27866,0.275,0.21683,0.07809,0.33052,0.26667,0.23899,0.062,2.34141,2.6779,2.33828,1.91644,0.0074866,0.0074866,0.0074866
11,99.3537,2.19268,2.61984,1.9983,1.78032,0.35988,0.35372,0.33161,0.12292,0.35297,0.33869,0.29862,0.0964,2.07881,2.1695,1.84515,1.7622,0.00730622,0.00730622,0.00730622
12,108.181,2.2385,2.67076,1.95053,1.83142,0.25668,0.2625,0.19494,0.06904,0.25982,0.19583,0.12208,0.0261,2.58386,inf,2.48426,4.51879,0.00712584,0.00712584,0.00712584
13,116.877,2.14219,2.63619,1.89742,1.73759,0.43459,0.38333,0.38561,0.14467,0.46359,0.36667,0.35152,0.1176,2.07039,2.16268,1.83893,1.76925,0.00694546,0.00694546,0.00694546
14,125.547,2.11559,2.48618,1.92104,1.75515,0.30248,0.34583,0.20931,0.07261,0.28842,0.36667,0.20134,0.04996,2.64185,2.42304,2.11464,2.20549,0.00676509,0.00676509,0.00676509
15,134.403,2.17236,2.51517,1.90781,1.75278,0.39415,0.35833,0.31992,0.10675,0.37507,0.39263,0.34196,0.11517,2.38365,2.27012,1.95922,1.93078,0.00658471,0.00658471,0.00658471
16,143.356,2.06716,2.42642,1.80126,1.71233,0.40902,0.40833,0.36289,0.13718,0.46147,0.32917,0.32999,0.09791,2.02134,2.22663,1.73364,1.7137,0.00640433,0.00640433,0.00640433
17,152.197,2.06068,2.53149,1.84081,1.70327,0.42535,0.39167,0.34397,0.12958,0.47872,0.38265,0.3478,0.10155,2.10172,2.33246,2.01684,1.75688,0.00622395,0.00622395,0.00622395
18,161.116,2.03714,2.41063,1.74687,1.6632,0.47854,0.42083,0.43523,0.15089,0.47504,0.42917,0.40629,0.11906,2.04136,2.1707,1.89952,1.73742,0.00604357,0.00604357,0.00604357
19,169.89,1.99743,2.44217,1.74245,1.61138,0.48591,0.41746,0.43462,0.17882,0.51076,0.34167,0.3262,0.09009,1.96787,2.71558,1.86355,1.688,0.0058632,0.0058632,0.0058632
20,178.351,2.06478,2.50681,1.81429,1.72502,0.48945,0.30417,0.31831,0.1106,0.37259,0.3,0.27352,0.0714,2.19682,2.36037,2.06119,1.8149,0.00568282,0.00568282,0.00568282
21,186.956,2.00471,2.39964,1.72381,1.62171,0.37237,0.49167,0.38362,0.14959,0.3551,0.47917,0.34105,0.11922,2.06945,2.52956,1.85822,1.76993,0.00550244,0.00550244,0.00550244
22,195.797,2.03244,2.39138,1.73278,1.6266,0.48155,0.44167,0.41341,0.17035,0.55569,0.4125,0.41783,0.13595,2.01754,2.07565,1.67041,1.72473,0.00532206,0.00532206,0.00532206
23,204.68,1.96042,2.34666,1.71036,1.63283,0.49922,0.42083,0.44861,0.19221,0.54145,0.43296,0.43063,0.13797,1.91064,2.1263,1.68771,1.67314,0.00514168,0.00514168,0.00514168
24,213.491,1.91835,2.2874,1.65011,1.58415,0.60399,0.58333,0.57965,0.23895,0.63599,0.59583,0.58895,0.21338,1.88981,1.93848,1.49731,1.62112,0.00496131,0.00496131,0.00496131
25,222.468,1.90346,2.34756,1.65211,1.56325,0.44897,0.42776,0.39622,0.13402,0.37271,0.37083,0.29589,0.07807,2.15777,2.37012,1.88307,1.77363,0.00478093,0.00478093,0.00478093
26,231.044,1.92642,2.28906,1.62951,1.60185,0.51056,0.4875,0.48959,0.2008,0.52421,0.4875,0.47678,0.15769,1.9052,2.53439,1.65063,1.60307,0.00460055,0.00460055,0.00460055
27,240.075,1.86631,2.30475,1.60237,1.56431,0.5452,0.37917,0.42713,0.1588,0.51448,0.33998,0.396,0.1262,2.05666,2.2566,1.81929,1.74059,0.00442017,0.00442017,0.00442017
28,248.852,1.89176,2.35388,1.64323,1.5846,0.64397,0.50833,0.57904,0.25642,0.66432,0.49583,0.56179,0.19843,1.79248,1.98851,1.5154,1.54968,0.00423979,0.00423979,0.00423979
29,257.681,1.93789,2.32538,1.627,1.56459,0.48757,0.38333,0.33661,0.10605,0.45047,0.35417,0.29222,0.07873,2.35574,2.29564,2.14331,1.89172,0.00405942,0.00405942,0.00405942
30,266.474,1.84238,2.1919,1.55002,1.54083,0.51382,0.34348,0.32849,0.1079,0.552,0.3125,0.32233,0.0889,2.2437,2.37119,2.16898,1.83189,0.00387904,0.00387904,0.00387904
31,275.263,1.80631,2.25649,1.55739,1.51567,0.65651,0.525,0.57945,0.24516,0.64478,0.4875,0.53013,0.16872,1.76026,1.90249,1.42415,1.53915,0.00369866,0.00369866,0.00369866
32,284.218,1.80608,2.30327,1.54995,1.51679,0.41344,0.54583,0.46223,0.21318,0.39858,0.4,0.32246,0.08886,1.86498,2.37476,1.60874,1.60639,0.00351828,0.00351828,0.00351828
33,293.103,1.75751,2.23551,1.50706,1.48828,0.54906,0.51748,0.52909,0.19976,0.51412,0.47083,0.45068,0.13791,1.88452,2.1291,1.54689,1.61871,0.0033379,0.0033379,0.0033379
34,301.978,1.78712,2.24139,1.47352,1.51712,0.68083,0.50663,0.56527,0.21247,0.67567,0.51667,0.55395,0.171,1.83075,1.87576,1.63293,1.57521,0.00315753,0.00315753,0.00315753
35,310.932,1.78454,2.13253,1.50155,1.51987,0.57315,0.55833,0.57902,0.24548,0.60254,0.54954,0.58865,0.22718,1.73821,1.81449,1.46797,1.53698,0.00297715,0.00297715,0.00297715
36,319.593,1.78921,2.22871,1.48606,1.51472,0.61549,0.56024,0.56459,0.25496,0.61352,0.58333,0.57703,0.2122,1.78764,1.84069,1.40621,1.52326,0.00279677,0.00279677,0.00279677
37,328.236,1.81496,2.28323,1.50856,1.5431,0.58477,0.55417,0.60506,0.2798,0.75291,0.42917,0.58385,0.22525,1.79111,1.85797,1.4015,1.5523,0.00261639,0.00261639,0.00261639
38,336.913,1.72784,2.17305,1.42999,1.47424,0.58558,0.64167,0.61309,0.27789,0.61914,0.6,0.61022,0.24148,1.68561,1.77971,1.38259,1.49154,0.00243601,0.00243601,0.00243601
39,345.936,1.71473,2.06897,1.37918,1.46127,0.57967,0.57917,0.54018,0.23622,0.60729,0.56667,0.5675,0.20756,1.7596,1.84386,1.46849,1.52103,0.00225564,0.00225564,0.00225564
40,355.014,1.7038,2.52462,1.40024,1.45745,0.57098,0.575,0.55811,0.23694,0.60003,0.57917,0.56404,0.20738,1.80345,62.6961,2.20799,1.83868,0.00207526,0.00207526,0.00207526
41,379.616,1.80697,2.07088,1.54911,1.67639,0.57272,0.47917,0.47971,0.17673,0.55172,0.45,0.45041,0.14115,1.91011,2.06831,1.88655,1.63642,0.00189488,0.00189488,0.00189488
42,388.565,1.81413,2.16837,1.5956,1.65341,0.51516,0.425,0.41041,0.17877,0.42761,0.3875,0.36629,0.11703,2.07365,2.39807,1.8152,1.67769,0.0017145,0.0017145,0.0017145
43,397.755,1.78558,2.03734,1.49289,1.67225,0.36785,0.3152,0.20858,0.07205,0.33654,0.27083,0.1723,0.05056,2.35386,2.95327,2.88145,1.92732,0.00153412,0.00153412,0.00153412
44,406.366,1.7392,2.0926,1.46966,1.6463,0.64289,0.5625,0.59635,0.27647,0.63299,0.55833,0.56752,0.19353,1.75155,2.00678,1.4362,1.51859,0.00135375,0.00135375,0.00135375
45,414.835,1.67282,1.95147,1.38611,1.59211,0.65378,0.62158,0.65194,0.3195,0.67053,0.6375,0.66933,0.26882,1.61405,1.6868,1.32986,1.4745,0.00117337,0.00117337,0.00117337
46,423.466,1.62903,1.92131,1.35682,1.56601,0.68493,0.61667,0.65418,0.32034,0.71467,0.57083,0.64477,0.23717,1.72491,1.85653,1.54734,1.48885,0.00099299,0.00099299,0.00099299
47,432.185,1.63922,1.89495,1.36485,1.57043,0.76206,0.60833,0.69199,0.3484,0.774,0.61667,0.6996,0.28864,1.58686,1.68656,1.43487,1.46068,0.000812612,0.000812612,0.000812612
48,441.24,1.60748,1.90086,1.33841,1.53314,0.77758,0.61181,0.71561,0.36337,0.82571,0.59218,0.72773,0.31136,1.58247,1.65657,1.28642,1.4273,0.000632234,0.000632234,0.000632234
49,450.554,1.57425,1.90778,1.29546,1.51991,0.7111,0.65417,0.72738,0.3618,0.71089,0.65,0.719,0.3017,1.54597,1.62021,1.24063,1.4044,0.000451856,0.000451856,0.000451856
50,459.918,1.60825,1.84935,1.26642,1.55262,0.75113,0.6875,0.73504,0.38732,0.76044,0.69167,0.743,0.31525,1.54086,1.64137,1.26277,1.40397,0.000271478,0.000271478,0.000271478
