epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,342.51,1.58056,2.10961,1.28781,1.29982,0.6429,0.59583,0.64272,0.32503,0.70134,0.57917,0.65015,0.26762,1.56862,1.74232,1.34805,1.28171,0.00140652,0.00140652,0.00140652
39,351.509,1.51969,1.95787,1.21359,1.26474,0.641,0.69167,0.70151,0.33901,0.63367,0.59583,0.65229,0.23363,1.55026,1.78969,1.23137,1.25641,0.00130238,0.00130238,0.00130238
40,360.368,1.52708,2.05509,1.24989,1.27089,0.63955,0.63333,0.69441,0.35705,0.74265,0.625,0.71199,0.30176,1.59281,1.63745,1.22504,1.26565,0.00119823,0.00119823,0.00119823
41,384.174,1.59299,1.94927,1.34462,1.37749,0.63063,0.63333,0.68779,0.37271,0.62512,0.58364,0.65026,0.26456,1.48385,1.7334,1.26465,1.21672,0.00109408,0.00109408,0.00109408
42,393.422,1.56841,1.86944,1.32742,1.36299,0.7451,0.675,0.72483,0.37055,0.72952,0.66305,0.71636,0.29425,1.48435,1.65376,1.22842,1.23342,0.000989932,0.000989932,0.000989932
43,402.541,1.54278,1.82393,1.28228,1.36361,0.69536,0.6625,0.72965,0.3737,0.77474,0.64167,0.73736,0.28619,1.57061,1.68408,1.16998,1.28596,0.000885784,0.000885784,0.000885784
44,411.529,1.45633,1.89658,1.2098,1.31427,0.70087,0.67917,0.75009,0.41226,0.66544,0.67128,0.71159,0.32791,1.49125,1.62421,1.14966,1.21855,0.000781636,0.000781636,0.000781636
45,420.483,1.49047,1.83579,1.19427,1.31681,0.74057,0.70833,0.76963,0.42689,0.76969,0.72917,0.78641,0.33553,1.45694,1.61764,1.14033,1.20851,0.000677488,0.000677488,0.000677488
46,429.48,1.46233,1.81029,1.17185,1.30652,0.81696,0.7,0.79457,0.43059,0.82862,0.68496,0.77936,0.35194,1.45091,1.6255,1.11704,1.20979,0.00057334,0.00057334,0.00057334
47,438.291,1.431,1.72999,1.16204,1.275,0.79756,0.65663,0.78397,0.43916,0.78965,0.65417,0.77245,0.35363,1.44555,1.61529,1.11764,1.21974,0.000469192,0.000469192,0.000469192
48,447.303,1.42698,1.79691,1.1718,1.27476,0.75002,0.74167,0.79043,0.44136,0.74066,0.74969,0.78599,0.34927,1.41068,1.59823,1.07086,1.20458,0.000365044,0.000365044,0.000365044
49,456.356,1.41929,1.75767,1.13474,1.26896,0.77565,0.73469,0.79514,0.44414,0.77181,0.73285,0.79431,0.33721,1.39845,1.59812,1.05443,1.19044,0.000260896,0.000260896,0.000260896
50,465.269,1.40902,1.74237,1.13528,1.26162,0.7618,0.77288,0.81416,0.45804,0.77691,0.775,0.81448,0.35873,1.39249,1.56049,1.02646,1.17772,0.000156748,0.000156748,0.000156748
