epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,143.757,1.86537,2.20894,1.59256,1.50582,0.46175,0.51667,0.47659,0.23395,0.46919,0.525,0.47873,0.19642,1.74634,1.77717,1.46671,1.41282,0.00433832,0.00433832,0.00433832
17,152.484,1.86688,2.29186,1.63734,1.49424,0.46717,0.37628,0.37168,0.15687,0.46791,0.35833,0.36491,0.1111,1.97873,2.21288,2.11371,1.59604,0.00421621,0.00421621,0.00421621
18,160.959,1.87878,2.29607,1.59781,1.47496,0.47748,0.42083,0.48711,0.21898,0.5125,0.42917,0.48933,0.17871,1.82956,2.03547,1.64479,1.44589,0.0040941,0.0040941,0.0040941
19,169.661,1.81249,2.24966,1.55594,1.44081,0.4655,0.60417,0.49255,0.23553,0.47094,0.58333,0.47719,0.19211,1.7382,2.65074,1.47241,1.37017,0.00397199,0.00397199,0.00397199
20,178.412,1.78888,2.23438,1.53045,1.44698,0.39231,0.57917,0.48478,0.23567,0.61683,0.33538,0.44139,0.17839,1.84913,1.93509,1.50929,1.4714,0.00384988,0.00384988,0.00384988
21,187.254,1.86653,2.26356,1.55702,1.46954,0.59154,0.5375,0.57578,0.26009,0.58635,0.52917,0.56039,0.21157,1.74908,1.95544,1.5452,1.40927,0.00372777,0.00372777,0.00372777
22,196.049,1.81227,2.12935,1.5336,1.41937,0.46334,0.3875,0.37033,0.14665,0.50596,0.40833,0.37888,0.10462,2.10993,2.30373,2.01384,1.68944,0.00360565,0.00360565,0.00360565
23,204.763,1.75309,2.13193,1.47658,1.40602,0.42876,0.57917,0.49826,0.25469,0.43843,0.625,0.49193,0.19446,1.71586,1.88106,1.47535,1.37113,0.00348354,0.00348354,0.00348354
24,213.285,1.67684,2.06715,1.38296,1.36146,0.54031,0.49953,0.48585,0.20569,0.56735,0.52453,0.51585,0.18034,1.96996,2.12183,1.68405,1.54941,0.00336143,0.00336143,0.00336143
25,221.644,1.7688,2.20867,1.44122,1.40705,0.50975,0.59583,0.55716,0.29913,0.51818,0.51982,0.48306,0.18568,1.66537,2.03583,1.42291,1.35374,0.00323932,0.00323932,0.00323932
26,230.691,1.65958,2.07412,1.38428,1.35961,0.54841,0.57179,0.59115,0.29564,0.57092,0.5875,0.594,0.24239,1.66401,1.8428,1.37991,1.33633,0.00311721,0.00311721,0.00311721
27,239.608,1.73573,2.10087,1.41594,1.39906,0.60692,0.59187,0.6106,0.31542,0.69026,0.58333,0.64066,0.25976,1.71448,1.80768,1.43492,1.37127,0.0029951,0.0029951,0.0029951
28,248.376,1.68808,2.15739,1.48734,1.37898,0.52365,0.5125,0.53206,0.21671,0.60249,0.5125,0.55841,0.17296,1.97155,2.90505,1.65989,1.62835,0.00287298,0.00287298,0.00287298
29,257.179,1.70326,2.12684,1.42417,1.37163,0.57161,0.58333,0.58967,0.31271,0.58152,0.5125,0.54357,0.19016,1.66425,1.88675,1.4712,1.31285,0.00275087,0.00275087,0.00275087
30,265.916,1.61168,2.04335,1.33602,1.33732,0.53372,0.59167,0.58063,0.30859,0.5919,0.54167,0.56867,0.25222,1.64848,1.81599,1.46288,1.31842,0.00262876,0.00262876,0.00262876
31,274.586,1.60445,2.06581,1.3588,1.32481,0.62658,0.60417,0.66288,0.35846,0.69445,0.59167,0.6817,0.2742,1.56791,1.76308,1.28779,1.26724,0.00250665,0.00250665,0.00250665
32,283.892,1.67147,2.10898,1.3476,1.3424,0.57771,0.55,0.59305,0.30446,0.67334,0.5375,0.63067,0.26944,1.64659,1.77302,1.46859,1.31512,0.00238454,0.00238454,0.00238454
33,293.105,1.62128,1.99463,1.32445,1.31686,0.6675,0.6375,0.69416,0.36313,0.69166,0.64167,0.69507,0.30215,1.51551,1.70193,1.29814,1.26231,0.00226243,0.00226243,0.00226243
34,302.066,1.58995,2.068,1.33334,1.34388,0.55787,0.55,0.55535,0.27935,0.60145,0.56592,0.58273,0.23937,1.69586,1.84691,1.46014,1.37319,0.00214031,0.00214031,0.00214031
35,311.056,1.59169,1.96632,1.32673,1.30951,0.56181,0.39167,0.36915,0.14705,0.45068,0.35417,0.28748,0.07949,1.97507,2.44322,2.26386,1.55328,0.0020182,0.0020182,0.0020182
36,319.861,1.59618,2.09727,1.29615,1.31668,0.68403,0.575,0.66729,0.35918,0.78509,0.52917,0.67495,0.29863,1.54775,1.78745,1.22954,1.24491,0.00189609,0.00189609,0.00189609
37,328.701,1.64198,2.20574,1.38734,1.34,0.6745,0.575,0.6642,0.35301,0.67062,0.54295,0.59585,0.25588,1.55598,1.90654,1.31393,1.26025,0.00177398,0.00177398,0.00177398
38,337.649,1.57186,2.10726,1.31356,1.30705,0.63251,0.63827,0.65767,0.3448,0.67097,0.64167,0.67413,0.28182,1.55365,1.86603,1.39048,1.2876,0.00165187,0.00165187,0.00165187
39,346.532,1.50245,1.93536,1.20707,1.26799,0.69614,0.59184,0.71146,0.40178,0.69124,0.58768,0.70536,0.33295,1.47588,1.74753,1.24767,1.20583,0.00152976,0.00152976,0.00152976
40,355.256,1.4717,1.96435,1.20887,1.24376,0.72347,0.65417,0.73059,0.39194,0.73897,0.67083,0.73593,0.34205,1.45997,1.65779,1.1477,1.20734,0.00140764,0.00140764,0.00140764
41,379.009,1.60933,1.89535,1.3427,1.35669,0.61574,0.55,0.58392,0.28322,0.61639,0.55,0.56493,0.22214,1.817,2.20242,1.71715,1.48851,0.00128553,0.00128553,0.00128553
42,387.657,1.5843,1.90151,1.3373,1.35825,0.71422,0.57273,0.66033,0.34775,0.74416,0.55417,0.63939,0.25289,1.59017,1.90521,1.35521,1.27496,0.00116342,0.00116342,0.00116342
43,396.596,1.53841,1.80717,1.27317,1.34295,0.72637,0.58333,0.66095,0.33005,0.72108,0.60323,0.6657,0.27486,1.6156,1.82342,1.42294,1.37664,0.00104131,0.00104131,0.00104131
44,405.307,1.47654,1.85408,1.20117,1.31882,0.78645,0.67516,0.75959,0.43528,0.76653,0.67031,0.73486,0.33184,1.44566,1.66156,1.13185,1.21765,0.000919197,0.000919197,0.000919197
45,414.108,1.47548,1.8174,1.18116,1.30924,0.71409,0.64583,0.7518,0.44682,0.7645,0.62917,0.75249,0.35984,1.37563,1.57521,1.13959,1.1654,0.000797085,0.000797085,0.000797085
46,422.869,1.44795,1.74927,1.15968,1.30076,0.79929,0.66371,0.77349,0.44344,0.78925,0.65538,0.73926,0.33336,1.4319,1.69958,1.10582,1.20324,0.000674973,0.000674973,0.000674973
47,431.698,1.42316,1.71126,1.11945,1.28231,0.72077,0.65609,0.7511,0.42113,0.73429,0.6625,0.75192,0.34403,1.45336,1.65121,1.15212,1.20583,0.000552862,0.000552862,0.000552862
48,440.622,1.43619,1.77746,1.14558,1.29508,0.77081,0.69167,0.79832,0.4567,0.76617,0.6875,0.78163,0.36212,1.39108,1.62631,1.04384,1.16995,0.00043075,0.00043075,0.00043075
49,449.798,1.40283,1.71324,1.10609,1.25949,0.80571,0.69116,0.81595,0.4685,0.75732,0.72917,0.79686,0.37397,1.3742,1.56858,1.01048,1.16508,0.000308638,0.000308638,0.000308638
50,458.594,1.37902,1.70507,1.10082,1.24585,0.75147,0.72917,0.80644,0.47285,0.80849,0.69167,0.80571,0.38121,1.36732,1.5569,0.99937,1.15496,0.000186527,0.000186527,0.000186527
