epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.9216,2.45894,3.50627,2.85376,1.76971,0.00772,0.1125,0.00201,0.00048,0.00036,0.02917,0.00011,1e-05,4.06033,26.9973,384.213,8.8295,0.0701559,0.00306734,0.00306734
2,20.7984,2.3812,3.32374,2.3594,1.75469,0.01185,0.02083,0.00098,0.00018,0.00438,0.01667,0.00026,5e-05,4.42334,26.9046,51.5106,19.0782,0.039807,0.00605176,0.00605176
3,30.0274,2.45227,3.05814,2.3828,1.78831,0.0016,0.26667,0.00098,0.00037,0.00022,0.05417,0.00012,4e-05,nan,nan,nan,nan,0.0093351,0.00891316,0.00891316
4,39.0009,2.51364,3.0417,2.35649,2.00427,0.00889,0.24583,0.00441,0.00153,0.00532,0.15417,0.0019,0.00057,3.2403,9.71959,110.91,8.24633,0.00876639,0.00876639,0.00876639
5,48.155,2.42604,2.88273,2.23753,1.86459,0.00496,0.01667,0.00219,0.00074,0.00698,0.01667,0.00126,0.00026,3.2778,3.75817,40.3449,3.64363,0.00858186,0.00858186,0.00858186
6,57.5981,2.47463,3.13018,2.31429,1.96373,0.35374,0.15833,0.13858,0.04663,0.34642,0.15833,0.12872,0.03297,2.3105,3.15614,4.95151,1.95766,0.00839732,0.00839732,0.00839732
7,66.602,2.3661,2.95848,2.18379,1.87101,0.01636,0.025,0.01027,0.00292,0.01604,0.01667,0.00653,0.00199,3.0632,4.24425,3.66862,2.17313,0.00821278,0.00821278,0.00821278
8,75.8535,2.38732,3.03685,2.22727,1.89175,0.01482,0.46667,0.01164,0.00361,0.01485,0.41667,0.01016,0.00236,2.45785,2.82799,33.0152,1.99551,0.00802825,0.00802825,0.00802825
9,85.0697,2.25937,2.73931,2.0828,1.81133,0.24259,0.35,0.21477,0.06777,0.31924,0.27917,0.21936,0.06112,2.35565,2.3654,2.25586,1.90299,0.00784371,0.00784371,0.00784371
10,93.8808,2.26192,2.69773,2.05621,1.78301,0.12046,0.05,0.01134,0.00224,0.10805,0.04167,0.00918,0.00195,3.27845,4.70234,5.0606,3.47934,0.00765918,0.00765918,0.00765918
11,103.066,2.39603,2.93473,2.22229,1.90398,0.14649,0.24167,0.1008,0.02781,0.10058,0.17083,0.0552,0.01009,2.67003,3.2849,2.77345,2.1498,0.00747464,0.00747464,0.00747464
12,112.1,2.267,2.81709,2.0742,1.83199,0.25709,0.325,0.2115,0.0659,0.32246,0.31667,0.2477,0.07028,2.25881,3.00075,2.86174,1.93395,0.0072901,0.0072901,0.0072901
13,120.977,2.24758,2.671,2.11962,1.81564,0.21889,0.25,0.16198,0.05099,0.20577,0.25,0.14596,0.03518,2.44666,3.03744,2.49474,2.00687,0.00710557,0.00710557,0.00710557
14,129.698,2.15665,2.52916,1.99924,1.77506,0.3113,0.32083,0.22905,0.06394,0.29923,0.24197,0.18367,0.03828,2.26481,2.73351,2.39488,1.94629,0.00692103,0.00692103,0.00692103
15,138.311,2.14227,2.50166,1.91192,1.71973,0.31542,0.50417,0.29232,0.10028,0.34874,0.51667,0.31786,0.09448,2.11547,2.0606,1.95201,1.76279,0.0067365,0.0067365,0.0067365
16,147.228,2.12057,2.48902,1.85974,1.73222,0.35936,0.37083,0.27878,0.09548,0.42087,0.3664,0.30849,0.09309,2.26013,2.5194,2.21513,1.86418,0.00655196,0.00655196,0.00655196
