epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.411,2.45368,3.54568,2.8775,1.77799,0.04544,0.14167,0.01753,0.00418,0.03024,0.07917,0.00484,0.00068,2.96679,5.38504,7.81723,2.47531,0.0704094,0.00332076,0.00332076
2,20.8478,2.33146,3.25949,2.38475,1.82986,0.00054,0.025,0.00029,8e-05,5e-05,0.00417,1e-05,0,nan,nan,nan,nan,0.040307,0.00655175,0.00655175
3,29.8632,2.45619,3.11763,2.40626,1.9071,0.00172,0.14167,0.0007,0.00022,8e-05,0.02083,4e-05,1e-05,4.17492,115.005,inf,14.473,0.0100715,0.00964955,0.00964955
4,38.658,2.49682,3.0042,2.30094,1.97897,0.05789,0.175,0.02521,0.00782,0.07349,0.1875,0.02686,0.00633,2.92277,6.8922,3.83442,3.46655,0.00949065,0.00949065,0.00949065
5,47.594,2.36039,2.88432,2.17455,1.87242,0.2321,0.2625,0.15945,0.05074,0.29729,0.2,0.13356,0.03329,2.39187,2.67705,3.15038,2.04627,0.00929087,0.00929087,0.00929087
6,56.2929,2.4528,3.05171,2.40022,1.97737,0.22693,0.1798,0.14242,0.04417,0.30676,0.16594,0.15259,0.04296,2.34147,2.76918,3.31417,1.96837,0.00909109,0.00909109,0.00909109
7,65.0038,2.31909,2.84656,2.14387,1.87828,0.26257,0.22917,0.17692,0.05745,0.31625,0.20417,0.17605,0.05328,2.69025,2.7362,2.6783,2.10506,0.00889131,0.00889131,0.00889131
8,73.6892,2.33203,2.80847,2.18019,1.90508,0.08231,0.22917,0.0464,0.01292,0.11602,0.17917,0.05678,0.01269,2.55689,3.01026,3.90892,2.05579,0.00869153,0.00869153,0.00869153
9,82.6745,2.3103,2.91387,2.16862,1.84764,0.20042,0.21667,0.17514,0.05349,0.35354,0.12917,0.13169,0.03381,2.3161,2.53904,2.90022,1.88413,0.00849174,0.00849174,0.00849174
10,91.4293,2.23691,2.70744,2.05336,1.80457,0.24549,0.2375,0.1673,0.05583,0.25841,0.25,0.19669,0.0542,2.40614,2.69626,2.85383,1.9589,0.00829196,0.00829196,0.00829196
11,100.494,2.20118,2.57403,1.975,1.78929,0.30193,0.29167,0.24557,0.09245,0.34528,0.31643,0.26512,0.079,2.22733,2.21397,2.0791,1.87263,0.00809218,0.00809218,0.00809218
12,109.099,2.21265,2.7287,1.97894,1.79924,0.19941,0.29583,0.16835,0.04713,0.24645,0.225,0.16997,0.03977,2.41847,2.3853,2.40476,2.04762,0.0078924,0.0078924,0.0078924
13,117.657,2.11227,2.5925,1.9158,1.73407,0.33871,0.24167,0.23636,0.08534,0.30069,0.2,0.17493,0.05402,2.42845,2.79125,2.21575,2.01683,0.00769262,0.00769262,0.00769262
14,126.231,2.0873,2.48172,1.90557,1.72605,0.45611,0.34167,0.33875,0.11458,0.43059,0.28673,0.30298,0.09359,2.1912,2.44339,1.93293,1.78444,0.00749283,0.00749283,0.00749283
15,134.891,2.00812,2.43621,1.8005,1.64126,0.45251,0.41667,0.39853,0.14153,0.4638,0.4469,0.38826,0.11735,2.06831,2.21216,1.87156,1.76413,0.00729305,0.00729305,0.00729305
16,143.874,2.03299,2.38866,1.75656,1.69046,0.42365,0.45,0.38148,0.14636,0.39804,0.4375,0.35993,0.11628,1.96101,1.97309,1.89519,1.70403,0.00709327,0.00709327,0.00709327
17,152.592,1.97877,2.45895,1.78767,1.6661,0.28507,0.22083,0.13277,0.04365,0.25244,0.21667,0.09633,0.02121,2.73016,3.37322,3.3065,2.32858,0.00689349,0.00689349,0.00689349
18,161.135,2.06967,2.43057,1.80192,1.69095,0.46964,0.35417,0.32599,0.11042,0.4837,0.30833,0.31567,0.08854,2.33891,2.4152,2.02427,1.92252,0.00669371,0.00669371,0.00669371
19,169.354,1.9826,2.35714,1.70618,1.61913,0.47792,0.36999,0.3154,0.12081,0.53367,0.33333,0.34223,0.09157,1.96429,2.31481,2.09819,1.68001,0.00649392,0.00649392,0.00649392
20,178.603,1.99229,2.40502,1.73052,1.65333,0.45894,0.47006,0.46482,0.19018,0.52417,0.46667,0.50222,0.16125,2.03834,2.54257,1.59374,1.68107,0.00629414,0.00629414,0.00629414
21,187.822,1.96387,2.42734,1.68975,1.59685,0.44281,0.48333,0.42727,0.15929,0.56777,0.43787,0.46435,0.13841,1.88167,2.03894,1.77725,1.6915,0.00609436,0.00609436,0.00609436
22,197.081,1.98575,2.34979,1.69677,1.59093,0.34076,0.40705,0.32176,0.11239,0.44412,0.3125,0.31811,0.09423,2.09929,2.28473,1.91732,1.8022,0.00589458,0.00589458,0.00589458
23,205.991,1.93234,2.29772,1.6721,1.59931,0.50177,0.45833,0.45984,0.17766,0.50971,0.45,0.43603,0.14093,1.8804,2.02579,1.62424,1.63674,0.0056948,0.0056948,0.0056948
24,215.08,1.83912,2.25495,1.60332,1.54534,0.46202,0.5,0.40464,0.16624,0.52506,0.46667,0.45121,0.14362,1.89826,2.11407,1.71135,1.68637,0.00549501,0.00549501,0.00549501
25,224.137,1.86519,2.26822,1.65833,1.54224,0.5946,0.47917,0.50462,0.20927,0.60408,0.49167,0.50078,0.1638,1.77679,2.02677,1.5305,1.58153,0.00529523,0.00529523,0.00529523
26,233.365,1.84192,2.24253,1.57794,1.54446,0.53765,0.41667,0.41678,0.16655,0.51634,0.40833,0.42889,0.13238,2.10478,2.21586,1.80721,1.76944,0.00509545,0.00509545,0.00509545
27,242.557,1.86206,2.23067,1.59493,1.54988,0.53054,0.51667,0.48435,0.19429,0.55771,0.525,0.50483,0.17063,1.87386,2.11707,1.68602,1.65576,0.00489567,0.00489567,0.00489567
28,251.639,1.82057,2.24025,1.60792,1.54188,0.51867,0.475,0.49285,0.21829,0.58763,0.4875,0.5186,0.18658,1.8019,2.065,1.61208,1.61214,0.00469589,0.00469589,0.00469589
29,261.073,1.89165,2.25853,1.56517,1.54259,0.42667,0.525,0.452,0.17547,0.43942,0.47083,0.43813,0.13692,1.93405,2.05784,1.68585,1.69727,0.0044961,0.0044961,0.0044961
30,270.157,1.78974,2.16284,1.46767,1.51991,0.75393,0.5,0.6153,0.26813,0.78021,0.49583,0.60778,0.21832,1.75528,1.86407,1.45337,1.57056,0.00429632,0.00429632,0.00429632
31,279.25,1.82358,2.30857,1.5267,1.51507,0.36029,0.22059,0.18798,0.05975,0.22557,0.25,0.14757,0.03472,2.53934,2.84231,2.47396,2.0765,0.00409654,0.00409654,0.00409654
32,288.244,1.80182,2.27508,1.56083,1.52559,0.59532,0.50262,0.55016,0.2339,0.58364,0.49646,0.53194,0.17514,1.89927,1.95131,1.54168,1.66496,0.00389676,0.00389676,0.00389676
33,297.302,1.73487,2.16742,1.44772,1.46728,0.59559,0.65,0.61511,0.26222,0.62138,0.67083,0.63484,0.24184,1.79812,1.76847,1.43679,1.55483,0.00369698,0.00369698,0.00369698
34,306.322,1.77088,2.2003,1.43862,1.49305,0.3534,0.42083,0.32775,0.10444,0.32097,0.34663,0.21466,0.05524,2.25396,2.61599,1.94354,1.86964,0.00349719,0.00349719,0.00349719
35,315.186,1.74885,2.14985,1.46642,1.50026,0.57195,0.50417,0.53947,0.21247,0.5521,0.5136,0.53959,0.18082,1.86777,1.92099,1.49262,1.58669,0.00329741,0.00329741,0.00329741
36,324.397,1.76006,2.16439,1.44597,1.49796,0.55756,0.52083,0.57245,0.24243,0.59201,0.54415,0.58748,0.21014,1.81339,1.80403,1.46744,1.55694,0.00309763,0.00309763,0.00309763
37,333.392,1.79226,2.22532,1.49191,1.53846,0.67659,0.55787,0.64929,0.30562,0.67797,0.5625,0.65788,0.2513,1.71375,1.7588,1.34282,1.48568,0.00289785,0.00289785,0.00289785
38,342.442,1.72273,2.08856,1.40269,1.47338,0.68336,0.62046,0.66038,0.29198,0.72553,0.5875,0.66945,0.26077,1.70615,1.77101,1.33388,1.48587,0.00269807,0.00269807,0.00269807
39,351.602,1.69687,2.03717,1.35382,1.44936,0.62386,0.60833,0.61667,0.2697,0.64454,0.6,0.6303,0.23626,1.68297,1.75968,1.42956,1.47723,0.00249828,0.00249828,0.00249828
