epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.187,2.37316,3.43901,2.6859,1.74344,0.06109,0.02917,0.02253,0.00816,0.03448,0.0375,0.00761,0.00295,2.93876,10.4406,4.01004,3.3751,0.0692772,0.00218861,0.00218861
2,20.2539,2.09939,2.92479,2.0204,1.56231,0.04025,0.02917,0.01071,0.0028,0.05629,0.0375,0.00386,0.00179,3.5778,17.8935,4.27261,3.31593,0.0380735,0.00431824,0.00431824
3,29.1694,2.3067,3.11275,2.28812,1.72565,0.14045,0.14167,0.07914,0.02403,0.19829,0.2,0.09472,0.02183,2.80122,3.24991,2.97129,2.15533,0.00678222,0.00636028,0.00636028
4,38.2372,2.25901,3.2241,2.22281,1.71445,0.07803,0.04167,0.01518,0.00391,0.00069,0.03333,0.00038,9e-05,3.73068,98.3125,4.50009,5.59777,0.00625584,0.00625584,0.00625584
5,47.4683,2.19298,2.81769,2.02089,1.63384,0.0029,0.175,0.00165,0.00048,0.00044,0.09167,0.00026,8e-05,3.9713,inf,673.046,34.8232,0.00612446,0.00612446,0.00612446
6,56.656,2.26975,2.84183,2.11201,1.69291,0.05001,0.30833,0.02666,0.01024,0.04672,0.275,0.02213,0.00683,2.73289,11.838,7.06437,2.6444,0.00599307,0.00599307,0.00599307
7,65.7301,2.19763,2.78425,2.10218,1.64918,0.35945,0.19167,0.16008,0.05006,0.25237,0.16667,0.12157,0.02327,2.73287,2.91413,3.76413,2.01587,0.00586169,0.00586169,0.00586169
8,74.753,2.06793,2.63664,1.97171,1.58983,0.39833,0.41667,0.31797,0.112,0.43545,0.39167,0.31836,0.09082,2.10976,2.21618,2.2776,1.61056,0.0057303,0.0057303,0.0057303
9,83.4234,2.07918,2.59295,1.86684,1.58139,0.29245,0.44167,0.29461,0.10496,0.28883,0.42083,0.28765,0.08108,2.2662,2.67318,2.4394,1.73136,0.00559892,0.00559892,0.00559892
10,92.1133,2.14014,2.54979,1.92062,1.61524,0.40374,0.28333,0.24407,0.10521,0.48373,0.2875,0.26065,0.0909,2.09994,2.45172,2.30392,1.65944,0.00546753,0.00546753,0.00546753
11,101.338,2.11361,2.46322,1.93778,1.61299,0.31563,0.25417,0.21926,0.08074,0.31689,0.24583,0.20927,0.05907,2.2615,2.68463,2.50863,1.83415,0.00533615,0.00533615,0.00533615
12,110.223,2.06358,2.56578,1.82563,1.58155,0.34303,0.41119,0.34417,0.13816,0.34651,0.41536,0.32943,0.11827,2.07348,2.11567,1.96103,1.59077,0.00520476,0.00520476,0.00520476
13,119.141,2.03384,2.49171,1.8511,1.57662,0.51545,0.42083,0.39932,0.15927,0.49164,0.407,0.38506,0.12917,1.99784,3.42452,1.80076,1.5277,0.00507338,0.00507338,0.00507338
14,127.825,2.03337,2.53326,1.8355,1.57589,0.23995,0.24583,0.13459,0.03702,0.25911,0.24583,0.13079,0.03078,2.59993,3.1404,2.72989,1.95822,0.00494199,0.00494199,0.00494199
15,137.189,2.11595,2.54189,1.94603,1.59946,0.41068,0.3125,0.30737,0.10944,0.37739,0.33333,0.26989,0.08055,2.24249,2.60733,2.13223,1.69741,0.0048106,0.0048106,0.0048106
16,146.135,1.8974,2.30709,1.66401,1.49597,0.35677,0.30044,0.226,0.08436,0.32271,0.27917,0.19161,0.05318,2.25691,2.49573,3.04809,1.72998,0.00467922,0.00467922,0.00467922
17,155.507,1.88649,2.36513,1.70788,1.52599,0.51715,0.53553,0.49121,0.24661,0.50676,0.5375,0.48246,0.18828,1.78228,1.97292,1.55756,1.40149,0.00454783,0.00454783,0.00454783
18,164.183,1.86125,2.27196,1.58859,1.44822,0.45186,0.49167,0.48189,0.22461,0.47019,0.5125,0.48548,0.17174,1.72195,1.97619,1.47697,1.37402,0.00441645,0.00441645,0.00441645
19,172.942,1.86431,2.32087,1.57433,1.46158,0.47506,0.575,0.4973,0.21077,0.47357,0.52101,0.48365,0.19224,1.83002,2.04349,2.2004,1.46081,0.00428506,0.00428506,0.00428506
20,181.612,1.85105,2.32888,1.60115,1.46426,0.4734,0.51691,0.49867,0.22791,0.49851,0.46667,0.48422,0.15622,1.86934,2.08433,1.57821,1.46595,0.00415368,0.00415368,0.00415368
21,190.317,1.9251,2.4262,1.64756,1.47752,0.50036,0.45,0.40743,0.16728,0.45557,0.44977,0.37266,0.12762,1.997,2.55897,1.87043,1.57327,0.00402229,0.00402229,0.00402229
22,199.222,1.87734,2.30979,1.58466,1.45276,0.41758,0.37044,0.34056,0.13807,0.45122,0.3625,0.35143,0.12042,1.96965,2.21735,2.49378,1.54351,0.00389091,0.00389091,0.00389091
23,208.205,1.73785,2.20072,1.47399,1.40054,0.55547,0.5625,0.57366,0.26684,0.56781,0.575,0.57404,0.21011,1.782,1.98067,1.42628,1.4207,0.00375952,0.00375952,0.00375952
24,217.099,1.71217,2.11163,1.44373,1.37525,0.54208,0.57917,0.58596,0.27492,0.54184,0.59132,0.57055,0.22934,1.76918,1.87856,1.46388,1.44317,0.00362814,0.00362814,0.00362814
25,225.96,1.77436,2.18472,1.51129,1.40227,0.45765,0.54167,0.50201,0.25163,0.47891,0.49167,0.47306,0.17145,1.72006,2.00187,1.48899,1.37915,0.00349675,0.00349675,0.00349675
26,234.627,1.70559,2.12275,1.42011,1.39085,0.48892,0.57083,0.50774,0.24651,0.52428,0.4875,0.50055,0.18724,1.70535,1.99082,1.51048,1.4062,0.00336537,0.00336537,0.00336537
27,243.359,1.74328,2.12164,1.44439,1.40354,0.52718,0.48315,0.52278,0.24773,0.54844,0.55,0.55274,0.20913,1.8076,1.91616,1.56371,1.44356,0.00323398,0.00323398,0.00323398
28,251.638,1.71945,2.17816,1.49695,1.38323,0.56341,0.58333,0.60984,0.30262,0.57697,0.57965,0.61803,0.23685,1.68928,1.85126,1.37237,1.35438,0.00310259,0.00310259,0.00310259
29,259.968,1.74376,2.17481,1.43964,1.37443,0.59379,0.61516,0.61945,0.31976,0.59379,0.61516,0.5969,0.22281,1.62698,1.78663,1.33703,1.3086,0.00297121,0.00297121,0.00297121
30,268.524,1.69109,2.08717,1.38621,1.36619,0.67301,0.54028,0.60593,0.32202,0.67966,0.5125,0.59289,0.25064,1.63697,1.8781,1.41181,1.30339,0.00283982,0.00283982,0.00283982
31,277.481,1.64497,2.19323,1.42425,1.34565,0.57654,0.63333,0.66067,0.34695,0.64268,0.56667,0.64791,0.26543,1.56793,1.79191,1.37416,1.2948,0.00270844,0.00270844,0.00270844
32,286.534,1.69007,2.25541,1.42483,1.36321,0.55174,0.5625,0.56378,0.27176,0.5231,0.575,0.52533,0.14821,1.79669,2.06798,1.6304,1.38665,0.00257705,0.00257705,0.00257705
33,295.61,1.65257,2.08321,1.35221,1.34134,0.53537,0.54583,0.57164,0.29826,0.52751,0.5625,0.56583,0.24195,1.66271,1.90104,1.38559,1.34116,0.00244567,0.00244567,0.00244567
34,304.389,1.57317,2.08631,1.31839,1.32346,0.51444,0.67983,0.63371,0.33686,0.56131,0.63443,0.62556,0.27814,1.59644,1.78218,1.26419,1.30461,0.00231428,0.00231428,0.00231428
35,313.054,1.60535,1.99448,1.30928,1.31428,0.52383,0.63256,0.60252,0.31907,0.50313,0.60756,0.5716,0.23289,1.63058,1.85513,1.45019,1.3151,0.0021829,0.0021829,0.0021829
36,321.407,1.58742,2.13789,1.29936,1.32785,0.58222,0.60417,0.66088,0.34986,0.61977,0.60445,0.65954,0.29813,1.4974,1.69859,1.27301,1.25725,0.00205151,0.00205151,0.00205151
37,329.863,1.61781,2.12,1.3544,1.32614,0.5415,0.62496,0.59482,0.33342,0.53737,0.60833,0.59667,0.26353,1.55935,1.8397,1.35632,1.2432,0.00192013,0.00192013,0.00192013
38,338.812,1.58066,2.07188,1.2939,1.29107,0.60557,0.68451,0.64944,0.35898,0.60311,0.64167,0.63839,0.27088,1.52009,1.78673,1.28338,1.23619,0.00178874,0.00178874,0.00178874
39,347.824,1.51874,1.97208,1.22971,1.26296,0.63974,0.64371,0.68679,0.36529,0.63978,0.60684,0.65294,0.264,1.5453,1.83487,1.28547,1.25869,0.00165736,0.00165736,0.00165736
