epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.1031,2.59311,3.59557,2.9197,1.89981,0.00048,0.125,0.00027,7e-05,5e-05,0.0125,2e-05,1e-05,4.11381,81.1503,697.118,19.7064,0.0703797,0.00329114,0.00329114
2,19.8704,2.41952,3.29728,2.4804,1.85803,0.00105,0.15833,0.00061,0.00014,0,0,0,0,3.63306,188.324,6.55008,6.71692,0.0402486,0.00649333,0.00649333
3,29.1759,2.57399,3.38158,2.58294,1.90683,0.00116,0.30417,0.00078,0.00023,0.00035,0.09167,0.0002,4e-05,3.67,275.014,inf,24.6675,0.00998549,0.00956355,0.00956355
4,38.381,2.52212,3.10395,2.47208,1.95813,0.02145,0.15833,0.0085,0.00225,0.0099,0.05417,0.0019,0.0004,2.95886,8.03933,14.4767,2.86798,0.00940611,0.00940611,0.00940611
5,47.7068,2.48206,3.06128,2.42858,2.004,0.15852,0.27917,0.11341,0.03217,0.20031,0.19621,0.10978,0.02598,2.32005,3.53226,3.00602,2.02956,0.00920814,0.00920814,0.00920814
6,56.6671,2.46739,3.01146,2.38227,1.95609,0.33347,0.27934,0.2071,0.07358,0.2503,0.25417,0.14733,0.03576,2.39063,3.20305,2.54769,1.92228,0.00901018,0.00901018,0.00901018
7,65.6637,2.36177,3.07729,2.28143,1.91667,0.19483,0.15833,0.07518,0.02078,0.25376,0.12083,0.06393,0.01213,2.95403,4.31276,3.58063,2.31155,0.00881222,0.00881222,0.00881222
8,74.401,2.3441,2.99552,2.2332,1.93215,0.21452,0.23333,0.14946,0.04846,0.28415,0.20833,0.15205,0.04676,2.70996,3.21575,2.81093,2.15164,0.00861425,0.00861425,0.00861425
9,83.2788,2.34451,2.94873,2.17032,1.93447,0.04763,0.0625,0.00922,0.00242,0.06063,0.05,0.00728,0.00114,3.24524,3.35986,4.7208,2.44144,0.00841629,0.00841629,0.00841629
10,92.2171,2.31211,2.77321,2.11051,1.86755,0.30065,0.21667,0.20776,0.06756,0.37278,0.25,0.23384,0.06653,2.22375,2.62444,2.36913,1.87341,0.00821832,0.00821832,0.00821832
11,101.38,2.22486,2.74157,2.092,1.82621,0.26326,0.23333,0.12123,0.0383,0.27678,0.18817,0.11136,0.02866,2.52147,3.65869,3.84096,2.16561,0.00802036,0.00802036,0.00802036
12,110.439,2.226,2.77818,2.06259,1.80305,0.3408,0.3,0.20281,0.07789,0.34215,0.2875,0.18815,0.05756,2.25499,2.40155,2.46904,1.84555,0.0078224,0.0078224,0.0078224
13,119.35,2.26842,2.74744,2.09481,1.84023,0.22164,0.34764,0.20182,0.06873,0.22057,0.325,0.18653,0.05051,2.25563,2.42745,2.71859,1.95703,0.00762443,0.00762443,0.00762443
14,128.361,2.18268,2.59838,2.02329,1.85754,0.311,0.39496,0.2332,0.0899,0.38847,0.3125,0.25244,0.07398,2.30543,2.80026,2.42776,1.89032,0.00742647,0.00742647,0.00742647
15,137.112,2.2152,2.69756,2.00511,1.81008,0.29475,0.33261,0.22655,0.08407,0.34126,0.3375,0.25292,0.06435,2.31126,2.43404,2.06765,1.93183,0.0072285,0.0072285,0.0072285
16,146.064,2.12492,2.4759,1.91541,1.76952,0.34817,0.39839,0.31527,0.12075,0.32822,0.45833,0.29172,0.09303,2.06647,2.2398,1.84816,1.78535,0.00703054,0.00703054,0.00703054
17,155.021,2.10793,2.64915,1.93937,1.78819,0.3816,0.4,0.32485,0.12008,0.39007,0.39167,0.30505,0.09587,2.01467,2.21913,1.86801,1.73835,0.00683258,0.00683258,0.00683258
18,163.881,2.06018,2.5466,1.89528,1.70467,0.27643,0.24583,0.16984,0.05318,0.35261,0.21667,0.16143,0.0413,2.6333,3.04413,2.68338,2.16438,0.00663461,0.00663461,0.00663461
19,172.699,2.05973,2.56719,1.9084,1.68235,0.27113,0.31667,0.20027,0.06854,0.27967,0.32917,0.19036,0.04892,2.20902,2.5622,2.44366,1.88506,0.00643665,0.00643665,0.00643665
20,181.59,2.01089,2.52268,1.84384,1.70119,0.4846,0.4375,0.4029,0.16553,0.5235,0.4303,0.41779,0.14147,1.87453,2.06712,1.84744,1.63022,0.00623868,0.00623868,0.00623868
21,190.528,1.99747,2.47248,1.76573,1.6277,0.48977,0.5625,0.48259,0.19677,0.54076,0.50417,0.48954,0.1769,1.87927,1.98399,1.65434,1.60509,0.00604072,0.00604072,0.00604072
22,199.671,1.97444,2.42711,1.73339,1.60549,0.36314,0.45833,0.3484,0.13492,0.31081,0.46601,0.34793,0.10719,1.9695,2.13682,1.82424,1.68716,0.00584276,0.00584276,0.00584276
23,208.554,1.90377,2.45982,1.72388,1.60884,0.39112,0.47083,0.37598,0.15878,0.44929,0.4,0.37682,0.1201,2.06425,2.23707,1.93475,1.72686,0.00564479,0.00564479,0.00564479
24,217.197,1.92573,2.46537,1.71846,1.62103,0.52358,0.46707,0.4448,0.18579,0.57308,0.47917,0.48209,0.1584,1.91977,2.05767,1.67925,1.66927,0.00544683,0.00544683,0.00544683
25,226.222,1.92461,2.39795,1.71691,1.59282,0.61273,0.42192,0.48728,0.19241,0.63635,0.4375,0.51414,0.17489,1.99618,2.06837,1.63074,1.65424,0.00524886,0.00524886,0.00524886
26,235.007,1.9118,2.39253,1.66325,1.62371,0.56815,0.45,0.50685,0.21418,0.60846,0.43333,0.50433,0.17607,1.85845,2.1056,1.58271,1.60856,0.0050509,0.0050509,0.0050509
27,243.929,1.86696,2.35473,1.62861,1.583,0.53699,0.475,0.47226,0.19583,0.58718,0.48333,0.48411,0.1615,1.88842,2.10789,1.71337,1.65442,0.00485294,0.00485294,0.00485294
28,253.169,1.94975,2.43449,1.72847,1.63818,0.42043,0.35,0.29353,0.11075,0.34898,0.33333,0.20759,0.05379,2.28899,2.8398,2.15752,1.89208,0.00465497,0.00465497,0.00465497
29,262.038,1.9246,2.38536,1.69788,1.59509,0.58129,0.48591,0.50907,0.21275,0.57304,0.52567,0.50898,0.18194,1.90488,1.97123,1.58631,1.61058,0.00445701,0.00445701,0.00445701
30,271.065,1.85812,2.27042,1.61193,1.56802,0.66206,0.52917,0.58779,0.25361,0.6782,0.52083,0.57859,0.218,1.89619,1.85057,1.49701,1.62646,0.00425904,0.00425904,0.00425904
31,280.102,1.7597,2.31786,1.6043,1.53085,0.58041,0.58791,0.58323,0.24678,0.58256,0.54659,0.5743,0.18847,1.82229,1.94033,1.76643,1.557,0.00406108,0.00406108,0.00406108
32,289.165,1.89309,2.40509,1.61558,1.57231,0.54821,0.49167,0.44021,0.17247,0.56103,0.47917,0.44566,0.14522,1.89509,2.03083,1.73151,1.65232,0.00386312,0.00386312,0.00386312
33,298.002,1.83876,2.21607,1.59489,1.54983,0.59851,0.52797,0.53688,0.21617,0.59225,0.53333,0.49833,0.16749,1.80774,2.08417,1.62187,1.59026,0.00366515,0.00366515,0.00366515
34,306.88,1.7635,2.28306,1.53549,1.52831,0.64625,0.50833,0.57339,0.24615,0.66891,0.50417,0.58737,0.21547,1.71896,1.76258,1.4612,1.52479,0.00346719,0.00346719,0.00346719
