epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,153.303,2.19722,2.58809,1.99978,1.75501,0.32432,0.20833,0.14845,0.05684,0.27499,0.18333,0.11581,0.03213,2.30375,3.36535,2.96697,1.94236,0.00710648,0.00710648,0.00710648
18,161.927,2.13949,2.46788,1.86288,1.70751,0.32259,0.39583,0.291,0.09389,0.37038,0.325,0.28021,0.08286,2.27275,2.43733,2.07652,1.80175,0.00690063,0.00690063,0.00690063
19,170.781,2.04621,2.4929,1.83526,1.65747,0.32426,0.45833,0.29567,0.11258,0.41466,0.37917,0.34371,0.10722,2.06138,2.46694,1.84239,1.66932,0.00669479,0.00669479,0.00669479
20,179.51,2.09187,2.519,1.84976,1.70546,0.35939,0.42917,0.32235,0.11419,0.36458,0.35417,0.28438,0.06774,2.12001,2.55474,2.67989,1.71418,0.00648894,0.00648894,0.00648894
21,188.131,2.00383,2.41076,1.79003,1.6031,0.36003,0.4,0.32112,0.12744,0.482,0.34167,0.32053,0.09911,2.08372,2.39242,1.91381,1.64805,0.0062831,0.0062831,0.0062831
22,196.935,2.03065,2.41807,1.76827,1.60559,0.33614,0.4,0.27987,0.09604,0.35463,0.41899,0.26579,0.07801,2.12112,2.19714,2.01386,1.71406,0.00607725,0.00607725,0.00607725
23,205.795,1.96086,2.38683,1.75748,1.60215,0.35575,0.47083,0.35421,0.1425,0.34054,0.40833,0.32212,0.09211,1.91208,4.04727,1.72722,1.62639,0.00587141,0.00587141,0.00587141
24,214.42,1.94942,2.36074,1.71355,1.58364,0.46953,0.49583,0.429,0.15919,0.53797,0.48333,0.47451,0.147,2.00401,2.19503,1.66817,1.66416,0.00566556,0.00566556,0.00566556
25,223.223,1.93056,2.29707,1.70903,1.56093,0.44207,0.325,0.28823,0.11011,0.46968,0.34583,0.31521,0.10141,2.1542,2.36988,2.4564,1.71503,0.00545972,0.00545972,0.00545972
26,231.938,1.93548,2.32677,1.67254,1.56616,0.52709,0.46667,0.4637,0.17696,0.53078,0.4375,0.4355,0.1348,1.96569,2.07111,1.64788,1.62769,0.00525387,0.00525387,0.00525387
27,240.891,1.8679,2.28531,1.60431,1.5516,0.47948,0.45833,0.44095,0.19308,0.64969,0.4173,0.50827,0.17574,1.89316,1.89014,1.48666,1.59122,0.00504803,0.00504803,0.00504803
28,249.539,1.87988,2.33102,1.65183,1.56321,0.48482,0.41956,0.43304,0.18784,0.41803,0.57764,0.48,0.16522,1.89229,2.03846,1.5419,1.58067,0.00484218,0.00484218,0.00484218
29,258.365,1.9054,2.35828,1.63451,1.55426,0.36933,0.39167,0.32257,0.13271,0.36271,0.37469,0.29922,0.09221,2.08169,2.24364,2.13458,1.67564,0.00463634,0.00463634,0.00463634
30,267.221,1.88233,2.26211,1.61015,1.52981,0.42798,0.50417,0.42125,0.17387,0.45274,0.53333,0.43199,0.15473,1.80472,2.02207,1.55519,1.49169,0.00443049,0.00443049,0.00443049
31,275.959,1.83027,2.30209,1.62509,1.50895,0.38949,0.4838,0.37397,0.13997,0.45864,0.48333,0.41545,0.13055,2.03397,2.14299,1.9051,1.61974,0.00422465,0.00422465,0.00422465
32,284.662,1.84432,2.29913,1.591,1.53438,0.48098,0.6125,0.5332,0.20486,0.48185,0.5851,0.56752,0.19102,1.8605,1.93523,1.54564,1.53667,0.0040188,0.0040188,0.0040188
33,293.522,1.814,2.20279,1.56788,1.50133,0.36499,0.375,0.29611,0.11719,0.33538,0.4058,0.26036,0.07487,2.21944,2.63352,2.42331,1.7949,0.00381296,0.00381296,0.00381296
34,302.487,1.79445,2.16671,1.53923,1.50535,0.49118,0.55507,0.55286,0.22372,0.55621,0.4875,0.54123,0.19894,1.74042,1.85554,1.69411,1.48093,0.00360711,0.00360711,0.00360711
35,311.553,1.78006,2.09547,1.50622,1.49304,0.39879,0.54583,0.45482,0.1994,0.52193,0.4875,0.4893,0.17359,1.83622,1.89805,1.64678,1.50297,0.00340127,0.00340127,0.00340127
36,320.492,1.73015,2.19457,1.47657,1.48029,0.49622,0.50417,0.48622,0.21303,0.46442,0.48416,0.47018,0.17724,1.79897,2.01728,1.74683,1.52504,0.00319542,0.00319542,0.00319542
37,329.349,1.80055,2.20079,1.54944,1.50682,0.46936,0.6125,0.53601,0.23658,0.52324,0.6082,0.55124,0.20785,1.71592,1.78238,1.49311,1.46666,0.00298958,0.00298958,0.00298958
38,338.386,1.73862,2.13541,1.45139,1.45638,0.52087,0.54355,0.52088,0.24622,0.60457,0.52083,0.54455,0.21532,1.6852,1.77779,1.42228,1.4278,0.00278373,0.00278373,0.00278373
39,347.235,1.63804,2.05675,1.37268,1.41077,0.53147,0.6,0.53983,0.26492,0.58583,0.56579,0.54819,0.22065,1.71573,1.79172,1.49326,1.44593,0.00257789,0.00257789,0.00257789
40,355.846,1.64717,2.07676,1.38801,1.39902,0.53201,0.60417,0.57553,0.25496,0.54315,0.54583,0.5508,0.20631,1.75182,1.83503,1.4091,1.47266,0.00237204,0.00237204,0.00237204
41,379.94,1.76061,2.01034,1.53773,1.57344,0.51431,0.6,0.51433,0.24267,0.5272,0.604,0.52268,0.22062,1.68823,1.73258,1.48893,1.41873,0.0021662,0.0021662,0.0021662
42,388.927,1.75083,1.95209,1.51437,1.57068,0.64945,0.6125,0.61833,0.27074,0.66999,0.62083,0.61491,0.22211,1.60352,1.75924,1.37349,1.4362,0.00196035,0.00196035,0.00196035
43,397.847,1.72132,1.94405,1.47707,1.55411,0.6179,0.55,0.59404,0.26494,0.64398,0.54583,0.57992,0.2145,1.69993,1.88942,1.38777,1.47055,0.0017545,0.0017545,0.0017545
44,406.997,1.67919,1.95487,1.44215,1.51979,0.65621,0.56468,0.59634,0.31005,0.67601,0.58249,0.61475,0.24829,1.59388,1.75918,1.35594,1.40659,0.00154866,0.00154866,0.00154866
45,416.172,1.65549,1.91471,1.39381,1.5061,0.69056,0.5951,0.67171,0.32792,0.72284,0.6125,0.68264,0.27254,1.58464,1.74233,1.31597,1.38886,0.00134281,0.00134281,0.00134281
46,425.26,1.62962,1.87651,1.37839,1.4938,0.72115,0.62498,0.69105,0.34512,0.72007,0.625,0.69688,0.28173,1.53347,1.66495,1.25215,1.36595,0.00113697,0.00113697,0.00113697
47,434.125,1.60749,1.8212,1.3157,1.48377,0.77451,0.60833,0.71436,0.35289,0.71843,0.6125,0.71829,0.30056,1.5088,1.6635,1.23331,1.35936,0.000931124,0.000931124,0.000931124
48,442.797,1.58962,1.82324,1.30756,1.46472,0.78076,0.63805,0.73365,0.37348,0.76483,0.64167,0.7409,0.31291,1.49974,1.66004,1.17419,1.34568,0.000725279,0.000725279,0.000725279
49,451.915,1.56449,1.81369,1.26623,1.43483,0.64636,0.73333,0.73595,0.37115,0.63534,0.72083,0.71233,0.30089,1.52289,1.65916,1.16726,1.33911,0.000519434,0.000519434,0.000519434
50,460.744,1.55896,1.78134,1.26863,1.44375,0.74611,0.65,0.72869,0.39112,0.73589,0.65,0.73304,0.3226,1.48618,1.62347,1.1558,1.335,0.000313589,0.000313589,0.000313589
