epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,172.138,2.00786,2.43018,1.76773,1.57783,0.33244,0.5125,0.34367,0.11259,0.34668,0.52083,0.3473,0.10139,2.05588,2.13512,1.82388,1.66244,0.00516167,0.00516167,0.00516167
20,180.949,2.0593,2.44908,1.78751,1.64531,0.35223,0.42083,0.3203,0.13083,0.35767,0.4125,0.32324,0.10144,2.03878,2.18505,1.87468,1.72984,0.00500288,0.00500288,0.00500288
21,189.936,2.05484,2.4971,1.80142,1.63008,0.46159,0.38333,0.36819,0.14341,0.46833,0.38333,0.37117,0.1238,1.99902,2.20383,1.82932,1.65804,0.00484408,0.00484408,0.00484408
22,199.228,1.95518,2.38476,1.70895,1.53126,0.38749,0.49583,0.34849,0.14769,0.38794,0.40833,0.32285,0.11196,1.94469,2.13472,1.77936,1.65397,0.00468528,0.00468528,0.00468528
23,208.5,1.91845,2.38931,1.68546,1.55636,0.42974,0.49583,0.38554,0.1545,0.41495,0.4433,0.36381,0.11534,1.94711,2.40055,1.74015,1.66994,0.00452649,0.00452649,0.00452649
24,217.152,1.93018,2.34561,1.66738,1.56155,0.47198,0.43204,0.4193,0.1666,0.42629,0.45,0.40211,0.1436,1.87023,2.13129,1.59084,1.59742,0.00436769,0.00436769,0.00436769
25,226.015,1.94243,2.27728,1.6943,1.56152,0.41142,0.55417,0.43393,0.19002,0.43723,0.52083,0.44424,0.1538,1.86103,1.98607,1.58835,1.5761,0.0042089,0.0042089,0.0042089
26,234.591,1.86414,2.24443,1.61474,1.55624,0.46621,0.4625,0.43608,0.17815,0.47041,0.46667,0.44629,0.14436,1.89336,2.03276,1.67037,1.59173,0.0040501,0.0040501,0.0040501
27,243.354,1.9381,2.32353,1.64446,1.55154,0.43422,0.43333,0.39099,0.16399,0.46646,0.459,0.40718,0.11953,1.8526,2.12855,1.78928,1.60199,0.0038913,0.0038913,0.0038913
28,251.943,1.84917,2.31718,1.64017,1.51542,0.45552,0.525,0.38662,0.1623,0.52953,0.51118,0.3991,0.13581,2.03382,2.11008,1.65826,1.62384,0.00373251,0.00373251,0.00373251
29,260.695,1.912,2.28811,1.63822,1.52597,0.38309,0.5875,0.40568,0.15427,0.38588,0.50833,0.399,0.12042,1.79656,2.51358,1.60598,1.56363,0.00357371,0.00357371,0.00357371
30,269.365,1.81206,2.17165,1.57147,1.50921,0.25851,0.575,0.22326,0.09064,0.25456,0.53333,0.2107,0.07002,1.8623,1.9641,8.87132,1.60582,0.00341492,0.00341492,0.00341492
31,277.938,1.84621,2.2813,1.58083,1.52854,0.46972,0.54167,0.5165,0.20488,0.47449,0.54928,0.54356,0.17246,1.84985,2.0373,1.6481,1.61786,0.00325612,0.00325612,0.00325612
32,286.789,1.84969,2.27448,1.59075,1.54417,0.68467,0.37083,0.45278,0.17289,0.57039,0.425,0.45353,0.1382,1.94371,2.067,2.08443,1.67406,0.00309732,0.00309732,0.00309732
33,295.373,1.77177,2.19033,1.50406,1.47061,0.57063,0.49167,0.55675,0.21649,0.59337,0.45833,0.54554,0.17361,1.82562,1.92585,1.58866,1.58829,0.00293853,0.00293853,0.00293853
34,304.008,1.76831,2.21172,1.48028,1.49144,0.50229,0.5125,0.50774,0.18873,0.47954,0.4607,0.42863,0.12147,1.91207,2.17775,1.54418,1.68279,0.00277973,0.00277973,0.00277973
35,313.175,1.80958,2.16259,1.50022,1.50759,0.65836,0.52083,0.58072,0.23668,0.67508,0.525,0.5991,0.21527,1.79889,1.79945,1.46974,1.56337,0.00262094,0.00262094,0.00262094
36,322.198,1.72543,2.19634,1.44445,1.47672,0.58454,0.57917,0.56393,0.25484,0.61124,0.55833,0.58997,0.22559,1.75384,1.86554,1.41282,1.52349,0.00246214,0.00246214,0.00246214
37,331.309,1.75021,2.25383,1.51171,1.49427,0.48444,0.475,0.40039,0.17653,0.55459,0.475,0.4391,0.15731,1.81759,1.92556,1.58075,1.57151,0.00230334,0.00230334,0.00230334
38,340.683,1.74766,2.18533,1.46361,1.4623,0.50161,0.52083,0.48745,0.20718,0.49435,0.49583,0.50053,0.16191,1.6801,1.94417,1.48733,1.4827,0.00214455,0.00214455,0.00214455
39,350.407,1.68538,2.12964,1.38079,1.421,0.55043,0.5875,0.54329,0.22533,0.5632,0.575,0.56774,0.19267,1.73326,1.86031,1.54921,1.50462,0.00198575,0.00198575,0.00198575
40,359.607,1.6739,2.16906,1.40212,1.41916,0.54268,0.57083,0.52758,0.24324,0.61829,0.53333,0.56857,0.21847,1.62445,1.73925,1.43707,1.43356,0.00182696,0.00182696,0.00182696
41,384.195,1.82885,2.15262,1.60733,1.63893,0.47485,0.58396,0.48514,0.23291,0.49542,0.575,0.4697,0.15562,1.72371,2.47217,1.62287,1.46543,0.00166816,0.00166816,0.00166816
42,393.168,1.76418,2.05133,1.55698,1.59854,0.55951,0.6,0.59867,0.27062,0.65033,0.5625,0.6169,0.2343,1.72222,1.87012,1.43001,1.48818,0.00150936,0.00150936,0.00150936
43,402.032,1.75543,1.98952,1.5358,1.63008,0.60764,0.59583,0.5716,0.25058,0.65364,0.5976,0.61807,0.20374,1.69605,1.78551,1.45643,1.49595,0.00135057,0.00135057,0.00135057
44,411.086,1.74886,2.06235,1.52445,1.6166,0.71325,0.59167,0.62828,0.27624,0.73377,0.57083,0.63269,0.24275,1.69431,1.79457,1.36751,1.50626,0.00119177,0.00119177,0.00119177
45,420.215,1.7126,2.00106,1.46174,1.57174,0.66041,0.53479,0.59306,0.27614,0.70189,0.54583,0.6136,0.24258,1.64339,1.71579,1.38269,1.46175,0.00103298,0.00103298,0.00103298
46,429.605,1.68886,1.99435,1.42749,1.56,0.63087,0.60417,0.60417,0.2888,0.66707,0.61667,0.6273,0.25876,1.70982,1.77636,1.35897,1.48143,0.00087418,0.00087418,0.00087418
47,438.868,1.65714,1.91299,1.42584,1.5539,0.63379,0.62083,0.57198,0.27704,0.67647,0.61856,0.61847,0.26285,1.63333,1.67122,1.36113,1.43974,0.000715384,0.000715384,0.000715384
48,448.061,1.66883,1.91484,1.4164,1.53552,0.67925,0.6125,0.63358,0.30796,0.7303,0.63333,0.66886,0.28705,1.64865,1.68774,1.28918,1.44747,0.000556588,0.000556588,0.000556588
49,457.285,1.61175,1.92978,1.37062,1.50648,0.68052,0.63333,0.62847,0.31426,0.72789,0.64167,0.67245,0.28915,1.58618,1.66337,1.26448,1.42085,0.000397792,0.000397792,0.000397792
50,466.21,1.62042,1.88369,1.36404,1.5178,0.64365,0.64167,0.6465,0.32743,0.72241,0.58554,0.67525,0.29099,1.55802,1.67847,1.24683,1.40514,0.000238996,0.000238996,0.000238996
