epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.1333,2.42947,3.84241,2.9072,1.78905,0.00974,0.29583,0.00568,0.00161,0.00412,0.1375,0.00179,0.00044,3.11869,17.8624,43.2957,3.22825,0.0699651,0.00287646,0.00287646
2,20.6055,2.27392,3.1137,2.29134,1.71209,0.0001,0.02083,4e-05,1e-05,5e-05,0.0125,2e-05,0,5.05226,73.5876,1983.27,22.3322,0.0394304,0.00567515,0.00567515
3,29.6897,2.44136,3.19129,2.38724,1.83119,0.00574,0.01667,0.00092,0.00021,0.00153,0.0125,0.00025,5e-05,4.43527,262.927,19.6815,19.1944,0.00878042,0.00835848,0.00835848
4,38.521,2.35492,3.02589,2.30147,1.85293,0.17952,0.175,0.09894,0.03256,0.12088,0.10833,0.04365,0.01051,2.67619,13.7453,2.67139,2.24418,0.00822084,0.00822084,0.00822084
5,47.5646,2.34715,2.94441,2.27122,1.87191,0.19957,0.2125,0.10644,0.03001,0.14359,0.15788,0.07532,0.02139,2.80346,93.6222,2.9509,6.68022,0.00804779,0.00804779,0.00804779
6,56.4062,2.40872,3.07145,2.32227,1.89808,0.03799,0.025,0.01416,0.004,0.15136,0.0375,0.02,0.00351,2.77353,3.58351,5.15856,2.44301,0.00787474,0.00787474,0.00787474
7,65.3579,2.34489,2.92398,2.20277,1.83208,0.00154,0.10417,0.00106,0.00033,0,0,0,0,4.37132,221.376,18.5358,21.0673,0.00770169,0.00770169,0.00770169
8,73.9959,2.23872,2.8363,2.14779,1.79001,0.30815,0.35833,0.25692,0.09182,0.32245,0.37917,0.28981,0.08086,2.24545,2.46758,2.29724,1.76906,0.00752864,0.00752864,0.00752864
9,82.6383,2.16615,2.68998,1.99905,1.71049,0.33463,0.49455,0.30748,0.12747,0.32771,0.45833,0.29871,0.09695,1.95746,2.17029,2.10602,1.56178,0.00735558,0.00735558,0.00735558
10,91.5369,2.0788,2.52289,1.91331,1.65134,0.33218,0.1875,0.15699,0.05233,0.32545,0.18333,0.15254,0.04384,2.33741,2.60534,3.66866,1.81442,0.00718253,0.00718253,0.00718253
11,100.17,2.11728,2.54908,1.95937,1.69974,0.39791,0.38552,0.32533,0.12202,0.37624,0.35833,0.28839,0.09408,2.27426,2.26826,2.70563,1.76871,0.00700948,0.00700948,0.00700948
12,109.112,2.02069,2.53062,1.84016,1.62871,0.29882,0.52083,0.30095,0.13128,0.31415,0.45233,0.33307,0.10727,2.027,2.13772,1.81424,1.61424,0.00683643,0.00683643,0.00683643
13,117.762,2.01511,2.50196,1.81597,1.61552,0.50804,0.47917,0.44196,0.18919,0.4868,0.46667,0.43414,0.14785,1.98635,2.06106,1.67135,1.56902,0.00666338,0.00666338,0.00666338
14,126.431,2.07624,2.54136,1.86835,1.69323,0.30737,0.4,0.23178,0.07721,0.34088,0.375,0.25047,0.07026,2.12466,2.38783,2.0381,1.74065,0.00649032,0.00649032,0.00649032
15,135.054,2.15556,2.64315,1.89924,1.72957,0.37446,0.35,0.272,0.09242,0.41187,0.2625,0.22636,0.07017,2.34371,2.53104,2.30738,1.84658,0.00631727,0.00631727,0.00631727
16,144.239,2.05436,2.47439,1.8221,1.70323,0.36737,0.57083,0.37548,0.14707,0.40909,0.50417,0.45855,0.1541,2.00959,2.0289,1.65905,1.65053,0.00614422,0.00614422,0.00614422
17,153.525,2.02863,2.48789,1.83503,1.67998,0.39444,0.39896,0.36311,0.13866,0.42918,0.3875,0.36435,0.12607,1.99425,2.23965,2.16365,1.64265,0.00597117,0.00597117,0.00597117
18,162.55,2.02988,2.46012,1.80274,1.64723,0.38026,0.3625,0.28628,0.11965,0.40211,0.38333,0.29379,0.09611,2.01736,2.25387,2.41992,1.62489,0.00579812,0.00579812,0.00579812
19,171.421,1.99206,2.41903,1.76243,1.62473,0.39795,0.425,0.4032,0.16849,0.48937,0.3554,0.40344,0.13726,1.93248,2.16897,1.74881,1.60173,0.00562506,0.00562506,0.00562506
20,180.277,1.89582,2.30241,1.69628,1.57647,0.30554,0.39583,0.2831,0.13152,0.27171,0.53333,0.28515,0.10525,1.84871,2.0804,1.79671,1.48074,0.00545201,0.00545201,0.00545201
21,189.07,1.87936,2.37564,1.66199,1.52642,0.51152,0.40578,0.42357,0.17848,0.51134,0.35833,0.37747,0.13286,2.02689,2.1791,1.66999,1.61435,0.00527896,0.00527896,0.00527896
22,198.003,1.90165,2.34264,1.64158,1.53247,0.39972,0.35417,0.30651,0.13005,0.48906,0.28333,0.30287,0.09652,2.09265,2.44702,1.9696,1.6401,0.00510591,0.00510591,0.00510591
23,207.064,1.79223,2.24168,1.57914,1.49016,0.55661,0.62083,0.56913,0.25725,0.5587,0.56971,0.55448,0.20933,1.73426,1.8183,1.51351,1.47831,0.00493286,0.00493286,0.00493286
24,216.394,1.789,2.22531,1.53903,1.47856,0.53548,0.6004,0.55652,0.25013,0.53531,0.61919,0.58094,0.21921,1.78363,1.83995,1.45127,1.48341,0.0047598,0.0047598,0.0047598
25,225.813,1.85734,2.22442,1.55217,1.51204,0.49702,0.50417,0.51322,0.21746,0.59617,0.42083,0.48873,0.15845,1.84618,1.94945,1.60127,1.49361,0.00458675,0.00458675,0.00458675
