epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.4532,2.39196,3.45894,2.87865,1.78486,0.12528,0.19583,0.07719,0.02108,0.12432,0.18333,0.06134,0.01317,2.76873,16.1424,5.04217,3.23616,0.0700572,0.00296861,0.00296861
2,20.6579,2.30919,3.32618,2.31828,1.7713,0.00393,0.03333,0.00125,0.00034,0.00011,0.02917,7e-05,1e-05,3.87329,198.066,21.3727,7.00399,0.0396122,0.00585696,0.00585696
3,29.5448,2.4011,3.18357,2.36278,1.84003,0.16431,0.08333,0.03607,0.01796,0.08703,0.05833,0.02516,0.00641,3.30101,4.51811,5.50756,3.21779,0.0090482,0.00862626,0.00862626
4,38.5941,2.37588,3.09863,2.35924,1.82979,0.00389,0.09583,0.00114,0.0004,6e-05,0.00417,1e-05,0,4.39365,635.383,2709.51,92.1963,0.00848421,0.00848421,0.00848421
5,47.6319,2.32502,3.03234,2.24462,1.76823,0.00256,0.2375,0.00166,0.00053,5e-05,0.00833,2e-05,0,4.06431,inf,inf,136.68,0.00830562,0.00830562,0.00830562
6,56.9087,2.34975,2.92603,2.27386,1.82463,0.14374,0.10417,0.06441,0.02144,0.12159,0.08333,0.03224,0.00503,2.53562,3.34287,4.16175,2.01852,0.00812702,0.00812702,0.00812702
7,65.5348,2.29277,2.77097,2.11373,1.78403,0.05107,0.05,0.0196,0.00717,0.04736,0.04583,0.01359,0.00373,3.4768,5.31035,4.41074,2.63676,0.00794842,0.00794842,0.00794842
8,74.3128,2.34831,2.91231,2.29714,1.88699,0.16433,0.12917,0.04677,0.01116,0.1725,0.10417,0.04371,0.00941,3.7124,3.51763,8.39678,2.98271,0.00776983,0.00776983,0.00776983
9,83.4009,2.18212,2.75363,2.06811,1.76062,0.30276,0.37083,0.25946,0.08807,0.29498,0.32917,0.2779,0.07745,2.07891,2.31819,2.26318,1.68756,0.00759123,0.00759123,0.00759123
10,92.1564,2.16222,2.63546,1.95267,1.69409,0.22542,0.29583,0.15972,0.04744,0.20449,0.25833,0.13246,0.02799,2.54039,104.968,2.5586,4.0663,0.00741264,0.00741264,0.00741264
11,100.992,2.18233,2.7623,1.98288,1.72756,0.31566,0.3,0.20586,0.06178,0.26124,0.20833,0.12665,0.02202,2.45755,4.65264,3.15301,2.88037,0.00723404,0.00723404,0.00723404
12,109.593,2.11787,2.65823,1.93333,1.6936,0.32669,0.38333,0.31226,0.09752,0.36768,0.36667,0.30772,0.07981,2.35822,3.38692,2.11218,2.01174,0.00705544,0.00705544,0.00705544
13,118.431,2.0911,2.52437,1.95989,1.69327,0.33277,0.40417,0.26988,0.10092,0.33077,0.36667,0.27294,0.08373,2.12012,2.58512,2.37829,1.83756,0.00687685,0.00687685,0.00687685
14,127.417,2.02167,2.42664,1.90418,1.64828,0.22495,0.0375,0.02664,0.01194,0.04356,0.02917,0.00929,0.00258,3.56778,48.9108,5.01519,20.6646,0.00669825,0.00669825,0.00669825
15,136.497,2.11255,2.50588,1.90604,1.67026,0.38765,0.27432,0.24174,0.07765,0.37593,0.27083,0.26789,0.07574,2.30801,2.39618,2.68716,1.81391,0.00651966,0.00651966,0.00651966
16,145.599,2.0269,2.36975,1.81874,1.63469,0.3869,0.34583,0.29803,0.10496,0.39647,0.31667,0.29257,0.08799,2.12371,2.34528,2.11864,1.69303,0.00634106,0.00634106,0.00634106
17,154.459,2.13823,2.52538,1.91753,1.71722,0.36798,0.49583,0.32682,0.12328,0.46378,0.40833,0.34856,0.09597,1.99299,2.29801,2.4626,1.66188,0.00616246,0.00616246,0.00616246
18,163.152,2.04423,2.38405,1.79306,1.64525,0.64489,0.36321,0.47969,0.18722,0.65879,0.38615,0.49576,0.1762,1.97168,2.03703,1.63278,1.59864,0.00598387,0.00598387,0.00598387
19,171.982,1.94874,2.36023,1.71496,1.59555,0.48973,0.37917,0.3723,0.13744,0.51544,0.40417,0.39754,0.13534,2.03114,2.12204,1.80379,1.6431,0.00580527,0.00580527,0.00580527
20,180.726,1.99653,2.41087,1.79397,1.62913,0.29624,0.28333,0.22208,0.08216,0.30382,0.27917,0.21552,0.06733,2.33411,2.50788,2.27192,1.79766,0.00562668,0.00562668,0.00562668
