epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.437,2.41208,3.66561,2.77465,1.77093,0.01009,0.02917,0.00263,0.00099,0.00101,0.02083,0.00032,6e-05,3.35156,46.3253,15.8421,4.53201,0.0700868,0.00299823,0.00299823
2,21.1272,2.26291,3.00923,2.15514,1.67352,0.00146,0.1,0.00063,0.00017,5e-05,0.0125,2e-05,1e-05,4.02998,10.1116,24.5829,4.92136,0.0396707,0.00591541,0.00591541
3,30.1533,2.47526,3.12755,2.35312,1.83939,0.00474,0.1125,0.00203,0.00056,0.00168,0.03333,0.00045,9e-05,3.45859,38.3115,15.0219,5.61886,0.00913428,0.00871233,0.00871233
4,39.2251,2.48977,3.5798,2.32694,1.93697,0.0391,0.0375,0.01164,0.00343,0.02561,0.05417,0.00545,0.00178,3.40415,inf,4.41885,20.765,0.00856888,0.00856888,0.00856888
5,48.201,2.37556,3.01194,2.22413,1.87035,0.00196,0.025,0.00111,0.00037,0.00041,0.09583,0.00023,6e-05,3.52256,inf,149.878,97.6572,0.0083885,0.0083885,0.0083885
6,57.0155,2.3536,2.93304,2.16934,1.84043,0.01288,0.0625,0.00291,0.00078,0.00904,0.05833,0.00151,0.00038,4.08527,535.37,8.19621,28.6565,0.00820813,0.00820813,0.00820813
7,65.8915,2.27726,2.8336,2.09849,1.79211,0.24186,0.3375,0.18696,0.0646,0.2622,0.2875,0.18618,0.05097,2.26606,2.45554,2.4786,1.78625,0.00802775,0.00802775,0.00802775
8,74.6554,2.26337,2.78246,2.14405,1.8185,0.25972,0.22083,0.11985,0.03835,0.25804,0.20578,0.12129,0.0325,2.2856,2.98042,2.91146,1.86788,0.00784738,0.00784738,0.00784738
9,83.3898,2.20714,2.79691,2.08968,1.77581,0.42607,0.2,0.20006,0.06623,0.49255,0.17917,0.17631,0.05255,2.47317,2.94131,2.75429,1.904,0.00766701,0.00766701,0.00766701
10,92.2921,2.15118,2.74848,1.99779,1.70325,0.22528,0.20833,0.11617,0.03628,0.20662,0.1875,0.09117,0.02125,2.54256,3.13311,2.91042,2.0452,0.00748663,0.00748663,0.00748663
11,101.392,2.1228,2.61282,1.92659,1.6607,0.27841,0.28333,0.21216,0.07675,0.25375,0.25417,0.16615,0.0387,2.28419,2.50678,2.26932,1.80898,0.00730626,0.00730626,0.00730626
12,110.354,2.12008,2.6042,1.86658,1.69722,0.22014,0.33993,0.17683,0.0596,0.23108,0.35417,0.15838,0.03851,2.27738,2.56231,2.21721,1.83702,0.00712588,0.00712588,0.00712588
13,119,2.06214,2.58726,1.87837,1.63082,0.41836,0.35833,0.33614,0.12438,0.43585,0.34583,0.32297,0.10061,2.12476,2.17599,1.8664,1.67951,0.00694551,0.00694551,0.00694551
14,127.694,2.06366,2.49839,1.83443,1.67381,0.3284,0.25833,0.1743,0.05811,0.34587,0.2125,0.16386,0.04587,2.5639,2.68959,2.87621,2.00576,0.00676513,0.00676513,0.00676513
15,136.348,2.07414,2.50969,1.90205,1.64718,0.28813,0.4125,0.24089,0.0889,0.30604,0.4125,0.23046,0.07214,2.11508,2.22246,2.45419,1.74516,0.00658476,0.00658476,0.00658476
16,145.172,2.00413,2.36883,1.75387,1.63858,0.50236,0.425,0.39919,0.15387,0.49387,0.43333,0.42051,0.13854,2.0984,2.08935,1.76078,1.71062,0.00640438,0.00640438,0.00640438
17,154.217,2.0575,2.44675,1.81971,1.67029,0.35875,0.2875,0.26602,0.09995,0.32235,0.25833,0.19918,0.04847,2.08839,2.95796,2.62404,1.79333,0.00622401,0.00622401,0.00622401
18,162.812,2.04764,2.41215,1.81129,1.63391,0.44033,0.4625,0.38876,0.14848,0.43209,0.43333,0.37557,0.11352,1.9951,2.11686,1.73439,1.59301,0.00604364,0.00604364,0.00604364
19,171.401,2.04618,2.45009,1.81135,1.64905,0.3516,0.51667,0.31935,0.12332,0.34207,0.4375,0.30642,0.0869,1.95591,3.53892,2.06369,1.65735,0.00586326,0.00586326,0.00586326
20,180.355,1.96345,2.34525,1.74863,1.62682,0.37443,0.42083,0.35683,0.14991,0.39822,0.40417,0.34226,0.10415,1.92385,2.25337,1.83358,1.61126,0.00568289,0.00568289,0.00568289
21,189.167,1.97959,2.46696,1.72581,1.56835,0.40564,0.36667,0.3175,0.11649,0.40069,0.39583,0.32829,0.10264,2.09155,2.30723,1.96985,1.6893,0.00550251,0.00550251,0.00550251
22,198.109,1.91169,2.49331,1.65619,1.53466,0.35362,0.34583,0.27833,0.10722,0.3664,0.35833,0.28375,0.08143,1.9019,2.27596,1.83745,1.56732,0.00532214,0.00532214,0.00532214
23,206.84,1.85929,2.31154,1.59404,1.53977,0.4514,0.49167,0.43853,0.17296,0.53314,0.42824,0.45213,0.15214,1.95474,2.08305,1.69282,1.58869,0.00514176,0.00514176,0.00514176
24,215.662,1.87776,2.31097,1.56085,1.52733,0.44524,0.42083,0.40326,0.16348,0.55772,0.39583,0.39722,0.13201,1.92038,2.1022,1.69567,1.61544,0.00496139,0.00496139,0.00496139
25,224.485,1.88003,2.30476,1.58956,1.52929,0.53241,0.52083,0.51218,0.2084,0.52815,0.51667,0.5143,0.18698,1.77454,1.9514,1.51096,1.50024,0.00478102,0.00478102,0.00478102
26,233.262,1.8229,2.26629,1.53234,1.51354,0.42928,0.59167,0.47643,0.20688,0.43123,0.59167,0.48628,0.1613,1.8211,1.90585,1.49724,1.53865,0.00460064,0.00460064,0.00460064
27,242.139,1.81051,2.22288,1.51936,1.50742,0.48209,0.4344,0.41403,0.1576,0.59811,0.325,0.36724,0.10542,2.05465,2.3206,1.77963,1.68461,0.00442027,0.00442027,0.00442027
28,251.099,1.79348,2.26695,1.59936,1.50298,0.44561,0.575,0.45985,0.19828,0.47238,0.5625,0.48986,0.17004,1.80875,1.89247,1.44932,1.5053,0.00423989,0.00423989,0.00423989
29,260.074,1.86373,2.26849,1.54767,1.50918,0.51467,0.50372,0.46328,0.19963,0.56388,0.5125,0.48711,0.17421,1.8258,1.82927,1.44311,1.49739,0.00405952,0.00405952,0.00405952
30,269.098,1.79478,2.13861,1.49395,1.48826,0.51922,0.49583,0.50689,0.22599,0.51922,0.49583,0.50323,0.17406,1.80343,1.90715,1.42932,1.49167,0.00387914,0.00387914,0.00387914
31,278.236,1.78046,2.23381,1.48065,1.47752,0.57977,0.61667,0.58494,0.24388,0.60884,0.55774,0.566,0.1896,1.75416,1.84653,1.41923,1.50771,0.00369877,0.00369877,0.00369877
32,287.502,1.78107,2.25497,1.51028,1.46893,0.50197,0.55,0.46188,0.20618,0.49685,0.5375,0.43122,0.16646,1.82722,1.87578,1.58505,1.53788,0.00351839,0.00351839,0.00351839
33,296.895,1.77052,2.1762,1.49489,1.45831,0.52524,0.45833,0.4673,0.1957,0.63673,0.40833,0.4606,0.15435,1.83826,1.96684,1.64714,1.57197,0.00333802,0.00333802,0.00333802
34,305.708,1.73458,2.15284,1.43497,1.47241,0.59164,0.54331,0.54321,0.22796,0.58978,0.5125,0.51029,0.17901,1.7972,1.96454,1.49993,1.51407,0.00315765,0.00315765,0.00315765
35,314.674,1.74021,2.07094,1.4709,1.45047,0.44587,0.6125,0.51076,0.23646,0.49384,0.55833,0.49369,0.19853,1.70633,1.81347,1.49287,1.42904,0.00297727,0.00297727,0.00297727
36,324.044,1.78851,2.23069,1.47714,1.46546,0.47823,0.64167,0.47293,0.21215,0.52091,0.65417,0.50551,0.18992,1.74921,3.19075,1.49169,1.46742,0.0027969,0.0027969,0.0027969
37,333.08,1.78629,2.25413,1.4975,1.47946,0.52466,0.525,0.48384,0.24008,0.52568,0.51667,0.47097,0.20108,1.67703,1.82632,1.51628,1.39064,0.00261652,0.00261652,0.00261652
38,341.923,1.69976,2.19547,1.40734,1.42475,0.49251,0.5,0.48513,0.21198,0.54713,0.54583,0.50202,0.18248,1.90998,1.95259,1.62102,1.52468,0.00243615,0.00243615,0.00243615
39,350.654,1.69562,2.10676,1.37732,1.42436,0.55813,0.62917,0.57654,0.28604,0.55969,0.62917,0.57487,0.21939,1.62088,1.81615,1.4397,1.41132,0.00225577,0.00225577,0.00225577
40,359.392,1.65865,2.115,1.3828,1.39669,0.61808,0.625,0.64757,0.31553,0.642,0.63333,0.66374,0.27525,1.78306,1.71581,1.3539,1.45509,0.0020754,0.0020754,0.0020754
41,383.358,1.78621,2.09397,1.53378,1.58857,0.57638,0.5329,0.56019,0.27581,0.57638,0.5329,0.52937,0.20706,1.757,1.84675,1.64172,1.45788,0.00189503,0.00189503,0.00189503
42,392.051,1.70419,2.03506,1.49279,1.53818,0.66055,0.59583,0.63033,0.29759,0.66055,0.59583,0.63736,0.25853,1.62586,1.74371,1.34499,1.42001,0.00171465,0.00171465,0.00171465
43,400.901,1.71792,1.94716,1.46531,1.5382,0.61251,0.6257,0.64738,0.31573,0.6213,0.63574,0.63705,0.25732,1.66052,1.76225,1.32088,1.40923,0.00153428,0.00153428,0.00153428
44,409.689,1.65979,2.03703,1.40572,1.49671,0.6688,0.5625,0.64681,0.33774,0.69173,0.5625,0.64408,0.26855,1.61448,1.7174,1.31297,1.36856,0.0013539,0.0013539,0.0013539
45,418.756,1.65811,1.95865,1.36914,1.48235,0.71882,0.675,0.68963,0.33394,0.71362,0.65412,0.67283,0.28505,1.60318,1.69272,1.27692,1.38923,0.00117353,0.00117353,0.00117353
46,428.188,1.62073,1.89623,1.32224,1.4766,0.73229,0.67917,0.73207,0.36275,0.71473,0.67855,0.72747,0.30885,1.56336,1.645,1.21834,1.37028,0.000993154,0.000993154,0.000993154
47,437.292,1.59908,1.86497,1.31686,1.45812,0.62185,0.64583,0.6724,0.34242,0.70392,0.64167,0.7008,0.30782,1.51628,1.64748,1.24743,1.35341,0.00081278,0.00081278,0.00081278
48,446.237,1.55588,1.90027,1.30173,1.43056,0.69435,0.61667,0.69391,0.36099,0.68016,0.66455,0.70382,0.31846,1.51265,1.67297,1.22461,1.34216,0.000632405,0.000632405,0.000632405
49,454.895,1.53789,1.89496,1.26805,1.41382,0.7005,0.62083,0.71334,0.37859,0.7099,0.62917,0.7207,0.31712,1.52404,1.64433,1.22454,1.33323,0.000452031,0.000452031,0.000452031
50,463.387,1.55371,1.85888,1.25984,1.44089,0.75388,0.6509,0.73829,0.39021,0.73747,0.65544,0.73702,0.31624,1.50458,1.64544,1.18618,1.34324,0.000271657,0.000271657,0.000271657
