epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.4403,2.35593,3.43773,2.67627,1.7367,0.1773,0.125,0.07402,0.02674,0.0761,0.025,0.01467,0.00444,2.69309,6.38189,3.75729,2.76949,0.0692575,0.00216886,0.00216886
2,19.4469,2.19747,2.93598,2.17616,1.63233,0.00062,0.075,0.00042,0.00013,0.0001,0.0125,5e-05,1e-05,4.43837,105.46,5.07158,4.91137,0.0380346,0.00427928,0.00427928
3,28.8442,2.25656,2.91151,2.19275,1.66018,0.00062,0.05417,0.00038,0.00013,0.0001,0.00833,5e-05,1e-05,nan,nan,nan,nan,0.00672485,0.00630291,0.00630291
4,37.5227,2.18758,3.4684,2.09735,1.65931,0.22146,0.24167,0.1373,0.04189,0.14881,0.17917,0.05741,0.00956,2.67042,327.47,3.44902,3.59248,0.00619942,0.00619942,0.00619942
5,46.37,2.14689,2.86038,1.99125,1.63322,0.41286,0.27083,0.22342,0.08575,0.35781,0.22917,0.20928,0.05596,2.53403,593.014,2.5477,2.82593,0.00606923,0.00606923,0.00606923
6,55.3575,2.26878,3.06059,2.1302,1.71404,0.26958,0.28333,0.20677,0.07658,0.27636,0.23333,0.18602,0.04637,2.19084,4.00834,2.26283,1.8362,0.00593904,0.00593904,0.00593904
7,64.1651,2.1398,2.77134,1.971,1.65443,0.29504,0.3625,0.23015,0.07867,0.31275,0.33333,0.24125,0.06658,2.45441,5.76772,2.33587,1.91924,0.00580885,0.00580885,0.00580885
8,72.6373,2.0881,2.65853,1.9423,1.66536,0.22959,0.125,0.08689,0.02742,0.14366,0.05,0.02427,0.00534,2.87178,3.71835,3.89065,2.27326,0.00567866,0.00567866,0.00567866
9,81.1319,2.12583,2.61362,1.92281,1.65487,0.25093,0.15417,0.12477,0.03575,0.21451,0.1125,0.07926,0.01598,2.63837,5.50967,3.05469,2.14166,0.00554846,0.00554846,0.00554846
10,89.7284,2.06598,2.49497,1.84557,1.61257,0.34295,0.28333,0.2191,0.07802,0.27455,0.225,0.15028,0.03757,2.46182,2.76854,2.56912,1.85295,0.00541827,0.00541827,0.00541827
11,98.3221,2.05895,2.48947,1.87469,1.60442,0.35963,0.3375,0.31191,0.12403,0.38183,0.35833,0.34082,0.11699,2.04493,2.17154,1.91358,1.60155,0.00528808,0.00528808,0.00528808
12,106.911,2.07205,2.53588,1.90228,1.66206,0.27353,0.3828,0.24266,0.08143,0.26426,0.32083,0.19561,0.04823,2.06771,2.33271,3.00177,1.75612,0.00515789,0.00515789,0.00515789
13,115.498,2.01756,2.41255,1.76516,1.58811,0.3612,0.47083,0.34288,0.13771,0.38302,0.43333,0.34261,0.12161,2.08314,2.00033,1.77442,1.60926,0.0050277,0.0050277,0.0050277
14,124.256,1.93307,2.32469,1.7335,1.53537,0.40151,0.4193,0.36428,0.16109,0.40419,0.45833,0.38644,0.1381,2.02734,2.07228,1.9513,1.55721,0.0048975,0.0048975,0.0048975
15,133.121,1.96944,2.39188,1.76174,1.53399,0.37106,0.3875,0.33377,0.14715,0.36577,0.36667,0.34293,0.1267,1.93308,2.0437,2.06002,1.55821,0.00476731,0.00476731,0.00476731
16,141.936,1.85623,2.24525,1.64539,1.48578,0.44524,0.46667,0.44016,0.18922,0.46498,0.5,0.44368,0.14553,2.01491,2.21251,1.88527,1.56355,0.00463712,0.00463712,0.00463712
17,150.714,1.83601,2.31222,1.67292,1.48979,0.50227,0.425,0.46023,0.21241,0.51789,0.40417,0.44495,0.16887,2.00194,2.22114,1.93673,1.55754,0.00450693,0.00450693,0.00450693
18,159.338,1.82713,2.28259,1.56346,1.46208,0.37226,0.48333,0.3979,0.17924,0.45424,0.39583,0.39281,0.14219,1.93832,2.19462,1.80936,1.52026,0.00437674,0.00437674,0.00437674
19,167.947,1.80455,2.20827,1.55971,1.43823,0.51778,0.5,0.48439,0.22357,0.54179,0.52083,0.49084,0.1933,1.86961,3.24409,1.65109,1.44947,0.00424654,0.00424654,0.00424654
20,176.673,1.76557,2.24087,1.55351,1.43586,0.41055,0.45417,0.38766,0.18897,0.39117,0.4375,0.35641,0.11163,1.77591,2.31599,1.9698,1.46598,0.00411635,0.00411635,0.00411635
21,185.576,1.85971,2.33999,1.58935,1.46272,0.42108,0.5,0.40015,0.16954,0.49626,0.45153,0.40268,0.12101,1.82937,2.29179,2.53027,1.51205,0.00398616,0.00398616,0.00398616
22,194.533,1.82129,2.33302,1.61685,1.46618,0.48107,0.45417,0.47009,0.21082,0.46137,0.44167,0.42866,0.14725,1.81868,1.91762,1.65531,1.4992,0.00385597,0.00385597,0.00385597
23,203.361,1.77851,2.18988,1.53343,1.43622,0.53546,0.53791,0.52717,0.24934,0.52716,0.52958,0.50932,0.18978,1.81446,2.13848,1.61458,1.44823,0.00372578,0.00372578,0.00372578
24,212.267,1.75125,2.12879,1.47357,1.40755,0.61495,0.5125,0.58456,0.28688,0.62495,0.52083,0.60602,0.25405,1.68325,1.74517,1.36422,1.35745,0.00359558,0.00359558,0.00359558
25,221.19,1.74323,2.12619,1.47511,1.41119,0.61125,0.54167,0.59351,0.26593,0.60193,0.5375,0.58326,0.22055,1.69265,1.92765,1.43809,1.38107,0.00346539,0.00346539,0.00346539
26,230.066,1.70948,2.10795,1.44874,1.4224,0.55378,0.64583,0.55379,0.24681,0.52877,0.61667,0.53596,0.18972,1.74716,1.89159,1.45958,1.46646,0.0033352,0.0033352,0.0033352
27,239.084,1.76017,2.12756,1.4623,1.43207,0.52855,0.45833,0.44834,0.18432,0.51667,0.45417,0.45185,0.1433,1.8758,2.13472,1.74039,1.58284,0.00320501,0.00320501,0.00320501
28,247.794,1.74957,2.18045,1.52611,1.43164,0.62248,0.59583,0.64146,0.27622,0.68634,0.58351,0.65313,0.24881,1.70976,1.92323,1.34076,1.40041,0.00307481,0.00307481,0.00307481
29,256.44,1.72113,2.14756,1.43474,1.4091,0.61881,0.54112,0.60555,0.29224,0.62544,0.54965,0.60092,0.22553,1.69982,1.96219,1.43026,1.3643,0.00294462,0.00294462,0.00294462
30,265.509,1.68223,2.04517,1.39362,1.39649,0.6078,0.56177,0.60377,0.27741,0.58368,0.50417,0.54507,0.22682,1.74603,2.05657,1.4914,1.40382,0.00281443,0.00281443,0.00281443
31,274.199,1.63784,2.08821,1.39651,1.35798,0.62399,0.63333,0.64133,0.32386,0.61581,0.62917,0.63,0.22735,1.62254,1.78954,1.36653,1.36813,0.00268424,0.00268424,0.00268424
32,283.155,1.68769,2.13291,1.43196,1.38337,0.48097,0.6125,0.52771,0.26646,0.50748,0.52917,0.5348,0.22611,1.78533,1.87855,1.54387,1.43363,0.00255405,0.00255405,0.00255405
33,292.065,1.66872,2.07035,1.42535,1.36223,0.65423,0.60704,0.64624,0.31968,0.67668,0.62787,0.6477,0.24612,1.61372,1.8033,1.30065,1.33721,0.00242385,0.00242385,0.00242385
34,300.899,1.66893,2.16491,1.40717,1.37868,0.46334,0.4875,0.44784,0.21569,0.46508,0.49167,0.44869,0.16577,1.79448,2.03549,1.74058,1.43208,0.00229366,0.00229366,0.00229366
35,309.706,1.63141,2.0968,1.39974,1.3431,0.50613,0.6125,0.58056,0.3126,0.53182,0.61529,0.59139,0.25386,1.5954,1.78824,1.38215,1.29014,0.00216347,0.00216347,0.00216347
36,318.453,1.57292,2.12511,1.32308,1.32712,0.63125,0.59583,0.62801,0.29924,0.65333,0.61667,0.64239,0.2324,1.64473,1.96372,1.37249,1.36476,0.00203328,0.00203328,0.00203328
37,327.29,1.62048,2.13821,1.3605,1.35203,0.56533,0.70417,0.66344,0.32782,0.57441,0.70833,0.66616,0.2732,1.584,1.71096,1.23689,1.3111,0.00190309,0.00190309,0.00190309
