epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.7942,2.35486,3.48911,2.67375,1.7357,0.0119,0.025,0.00204,0.00058,0.00088,0.01667,0.0001,6e-05,3.55586,17.4901,5.43986,6.54457,0.0689646,0.00187595,0.00187595
2,20.4459,2.097,2.90651,2.0226,1.52645,0.1456,0.25833,0.09886,0.03038,0.1715,0.16667,0.08157,0.02182,2.61084,4.41091,2.6488,1.98623,0.0374566,0.00370133,0.00370133
3,29.2181,2.18741,2.80362,2.13537,1.61093,0.16589,0.30417,0.12191,0.03857,0.24101,0.225,0.12079,0.03,2.30648,3.49632,2.81592,1.831,0.00587356,0.00545162,0.00545162
4,38.3619,2.16089,2.77325,2.01302,1.63587,0.32525,0.3125,0.22099,0.07543,0.31951,0.3,0.21862,0.05755,2.14275,2.58963,2.20106,1.77521,0.00536208,0.00536208,0.00536208
5,47.6259,2.20704,2.87109,2.06238,1.63609,0.21737,0.12083,0.08342,0.02746,0.29451,0.14167,0.09733,0.02452,2.48638,3.22843,3.34487,2.07654,0.00524944,0.00524944,0.00524944
6,56.8088,2.1997,2.71798,2.04307,1.66102,0.38121,0.28333,0.24153,0.07429,0.20677,0.19167,0.10142,0.02151,2.25263,2.96952,2.99126,1.79697,0.00513681,0.00513681,0.00513681
7,65.5565,2.13697,2.66575,1.99828,1.64522,0.18051,0.13859,0.0812,0.02506,0.06333,0.09167,0.0237,0.00503,2.68503,4.09052,4.177,2.06342,0.00502417,0.00502417,0.00502417
8,74.2196,2.01332,2.48731,1.87571,1.57632,0.38627,0.37917,0.33324,0.12503,0.31886,0.3125,0.258,0.07016,2.08904,2.40646,2.21691,1.64639,0.00491153,0.00491153,0.00491153
9,82.9433,2.00666,2.47408,1.80221,1.55089,0.41621,0.3875,0.36429,0.12918,0.46,0.37917,0.38096,0.11417,2.06049,2.25361,1.87249,1.60457,0.00479889,0.00479889,0.00479889
10,91.8223,2.00184,2.36936,1.76042,1.55391,0.45795,0.36962,0.35554,0.14432,0.48014,0.36174,0.31087,0.09504,2.00325,2.38979,2.47092,1.60265,0.00468625,0.00468625,0.00468625
11,100.81,1.946,2.3336,1.72893,1.50443,0.29403,0.44583,0.29541,0.14195,0.27993,0.44167,0.27519,0.10066,2.12944,2.51324,1.9612,1.58702,0.00457361,0.00457361,0.00457361
12,109.796,1.9524,2.43782,1.75565,1.48853,0.34418,0.42917,0.32245,0.1416,0.34785,0.40833,0.32023,0.11974,1.91336,2.27462,2.08366,1.48747,0.00446097,0.00446097,0.00446097
13,118.567,1.91303,2.35028,1.73073,1.48659,0.37926,0.5625,0.37084,0.17038,0.40269,0.59167,0.37753,0.15041,1.75039,1.91491,1.59188,1.39581,0.00434833,0.00434833,0.00434833
14,127.666,1.82851,2.24866,1.6133,1.43175,0.57497,0.5073,0.53355,0.21235,0.58914,0.5198,0.56252,0.18753,1.85502,1.96832,1.6479,1.46821,0.0042357,0.0042357,0.0042357
15,136.662,1.87031,2.31285,1.63685,1.42789,0.53596,0.52083,0.51568,0.25118,0.57285,0.50417,0.51988,0.21223,1.82591,2.09107,1.49748,1.40356,0.00412306,0.00412306,0.00412306
16,145.72,1.80828,2.23028,1.57099,1.4309,0.51177,0.52917,0.49723,0.1963,0.57371,0.4875,0.51386,0.18719,1.91483,1.90118,1.68883,1.4817,0.00401042,0.00401042,0.00401042
17,154.628,1.91295,2.32444,1.70901,1.50075,0.50781,0.45,0.40157,0.16386,0.561,0.375,0.40748,0.11849,1.9751,2.27588,1.88805,1.53718,0.00389778,0.00389778,0.00389778
18,164.03,1.8792,2.31817,1.65705,1.48635,0.57243,0.45417,0.50324,0.23862,0.50681,0.45,0.45368,0.15574,1.79667,2.18613,1.57154,1.41096,0.00378514,0.00378514,0.00378514
19,172.874,1.80503,2.24668,1.54699,1.42252,0.50833,0.575,0.52312,0.24429,0.51989,0.56667,0.5151,0.19483,1.79956,1.96018,1.48114,1.43165,0.0036725,0.0036725,0.0036725
20,182.231,1.86021,2.28058,1.59808,1.46701,0.46177,0.525,0.51867,0.24792,0.4678,0.49583,0.51453,0.20397,1.84688,1.85525,1.52603,1.42833,0.00355986,0.00355986,0.00355986
21,191.553,1.91244,2.4072,1.64072,1.48143,0.19868,0.25417,0.12315,0.0343,0.23468,0.1875,0.11429,0.02425,2.51457,2.94155,3.01981,1.97304,0.00344722,0.00344722,0.00344722
22,200.822,1.81684,2.2034,1.56852,1.41669,0.47984,0.46893,0.45375,0.20637,0.51475,0.45833,0.46403,0.16528,1.83881,2.04774,1.81738,1.45245,0.00333458,0.00333458,0.00333458
23,209.801,1.72046,2.12729,1.47338,1.37422,0.57629,0.48738,0.51306,0.24908,0.59376,0.47083,0.51449,0.19736,1.75447,1.95005,1.46315,1.36907,0.00322195,0.00322195,0.00322195
24,218.842,1.80221,2.22728,1.53769,1.40562,0.5444,0.52917,0.51438,0.22405,0.54193,0.53732,0.50837,0.1902,1.93649,1.96098,1.64529,1.54791,0.00310931,0.00310931,0.00310931
25,227.876,1.80874,2.19721,1.58119,1.40627,0.55272,0.49945,0.52784,0.24345,0.56375,0.49537,0.48297,0.18402,1.8209,2.06495,1.69111,1.42859,0.00299667,0.00299667,0.00299667
26,236.553,1.6724,2.10618,1.42456,1.35714,0.58229,0.59245,0.60541,0.30596,0.56187,0.57083,0.57864,0.22515,1.63024,1.94748,1.3219,1.30453,0.00288403,0.00288403,0.00288403
