epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.8558,2.51312,3.56817,2.86526,1.80974,0.10061,0.12083,0.04361,0.0144,0.07508,0.12083,0.03113,0.00699,2.74087,10.5471,3.02289,2.47458,0.0691291,0.00204051,0.00204051
2,20.8067,2.24289,3.08397,2.13985,1.62711,0.03519,0.14583,0.01578,0.00438,0.03603,0.12083,0.01432,0.0032,2.79805,4.13177,3.2017,2.14951,0.0377813,0.004026,0.004026
3,29.7582,2.4017,3.17115,2.31602,1.74044,0.01649,0.16667,0.00798,0.00182,0.01526,0.14583,0.00427,0.0009,3.17742,73.7851,51.3338,6.56493,0.00635174,0.0059298,0.0059298
4,38.7773,2.40605,3.15612,2.30391,1.85011,0.17646,0.29167,0.13035,0.04407,0.13544,0.30417,0.10084,0.02256,2.38143,2.74354,2.61441,1.97431,0.00583239,0.00583239,0.00583239
5,47.6671,2.3247,3.053,2.20801,1.81885,0.06165,0.08333,0.01181,0.00281,0.04246,0.05833,0.00542,0.0011,3.56068,6.68385,5.95658,4.73746,0.00570985,0.00570985,0.00570985
6,56.4272,2.34613,3.01141,2.15856,1.82002,0.14726,0.275,0.09899,0.03087,0.13635,0.2,0.06915,0.01293,2.39345,3.28352,2.89654,1.92275,0.00558732,0.00558732,0.00558732
7,65.1764,2.25002,2.89693,2.11169,1.76553,0.26282,0.33333,0.19973,0.07281,0.27146,0.24583,0.15007,0.04486,2.3258,2.68991,2.19216,1.9467,0.00546478,0.00546478,0.00546478
8,73.9111,2.20786,2.79015,2.04464,1.75577,0.34047,0.34167,0.2402,0.08471,0.2968,0.34583,0.24282,0.06565,2.09678,2.39978,2.12306,1.80099,0.00534224,0.00534224,0.00534224
9,82.4596,2.1795,2.72046,1.99437,1.729,0.10446,0.12083,0.04098,0.01142,0.09876,0.1041,0.03123,0.00709,2.76016,3.60526,3.13669,2.1206,0.00521971,0.00521971,0.00521971
10,91.159,2.28832,2.73404,2.11607,1.79463,0.37905,0.24583,0.21064,0.06992,0.40628,0.2625,0.2304,0.06708,2.2715,2.4836,2.19943,1.84694,0.00509717,0.00509717,0.00509717
11,99.8634,2.16864,2.56236,2.00452,1.73272,0.3544,0.29167,0.25661,0.09987,0.40456,0.26667,0.25343,0.08648,2.07788,2.32362,2.00263,1.68544,0.00497463,0.00497463,0.00497463
12,108.761,2.08591,2.56623,1.86706,1.67111,0.3427,0.43333,0.29276,0.10859,0.44259,0.34167,0.31329,0.08827,2.04483,2.25588,1.92931,1.7208,0.0048521,0.0048521,0.0048521
13,117.693,2.05964,2.58408,1.86034,1.64004,0.39324,0.44167,0.35161,0.12917,0.39295,0.41667,0.36608,0.10511,2.05805,2.14007,1.8597,1.65843,0.00472956,0.00472956,0.00472956
14,126.533,2.00413,2.3991,1.87256,1.60504,0.40475,0.42083,0.35507,0.13585,0.38088,0.41667,0.34396,0.11419,2.01604,2.06504,1.76127,1.63569,0.00460702,0.00460702,0.00460702
15,135.392,2.01498,2.42086,1.78139,1.59718,0.37783,0.32917,0.2553,0.09814,0.46892,0.33112,0.28653,0.08262,1.94915,2.40468,2.61293,1.67508,0.00448448,0.00448448,0.00448448
