epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.2896,2.52573,3.71924,2.91503,1.81499,0.00011,0.02917,6e-05,1e-05,7e-05,0.01667,3e-05,1e-05,nan,nan,nan,nan,0.0704094,0.00332076,0.00332076
2,20.6909,2.3813,3.18159,2.38938,1.77714,0.00577,0.30078,0.00378,0.00108,0.00374,0.19583,0.00183,0.00049,nan,nan,nan,nan,0.040307,0.00655175,0.00655175
3,29.5884,2.45165,3.11548,2.41656,1.8215,0.08999,0.25,0.09119,0.02175,0.12981,0.2,0.08541,0.02147,2.59235,6.99,4.15204,2.38931,0.0100715,0.00964955,0.00964955
4,38.4848,2.49087,3.06878,2.3688,1.89384,0.13255,0.1875,0.06,0.01932,0.10036,0.15,0.02676,0.00562,2.88628,12.2455,6.17783,3.40584,0.00949065,0.00949065,0.00949065
5,47.3991,2.44138,3.00484,2.28908,1.84565,0.0742,0.05833,0.01906,0.00647,0.05124,0.06667,0.00867,0.00175,3.07231,43.4732,5.45083,5.3797,0.00929087,0.00929087,0.00929087
6,56.1452,2.43177,3.03309,2.26151,1.81998,0.13184,0.15,0.05401,0.0159,0.1644,0.14583,0.06378,0.01107,2.76447,3.53516,3.18639,2.05018,0.00909109,0.00909109,0.00909109
7,64.8957,2.39244,3.00891,2.21794,1.8005,0.23596,0.4,0.25872,0.08546,0.2694,0.25,0.18968,0.04795,2.2755,2.69974,2.34695,1.7745,0.00889131,0.00889131,0.00889131
8,73.6949,2.37776,2.84594,2.19707,1.86914,0.15499,0.3,0.11472,0.03812,0.2346,0.17917,0.10837,0.02512,2.42587,2.86352,2.81986,1.85399,0.00869153,0.00869153,0.00869153
9,82.5499,2.36868,2.89098,2.21337,1.86315,0.23144,0.29583,0.16693,0.04868,0.26838,0.22775,0.16455,0.04192,2.44524,2.89867,2.5879,1.94145,0.00849174,0.00849174,0.00849174
10,91.4085,2.27411,2.77652,2.05249,1.74451,0.28694,0.36667,0.23329,0.07462,0.26116,0.25417,0.18668,0.05616,2.3742,2.5597,2.48385,1.85536,0.00829196,0.00829196,0.00829196
11,100.533,2.25006,2.62056,2.048,1.75414,0.34734,0.4,0.28081,0.08188,0.34326,0.3625,0.28118,0.08235,2.26969,2.26793,1.98461,1.82659,0.00809218,0.00809218,0.00809218
12,109.414,2.13656,2.62379,1.97823,1.70508,0.33664,0.47083,0.30936,0.11592,0.33066,0.37258,0.29988,0.09262,2.13189,2.26483,2.51628,1.74991,0.0078924,0.0078924,0.0078924
13,118.23,2.29344,2.85544,2.14884,1.83519,0.20615,0.21667,0.12867,0.03877,0.25006,0.25417,0.14433,0.03579,2.37702,9.5732,2.76645,3.1018,0.00769262,0.00769262,0.00769262
14,126.853,2.18282,2.6873,2.08364,1.84256,0.31959,0.36667,0.23168,0.07647,0.32644,0.33333,0.20314,0.04782,2.314,2.51641,2.09642,1.8937,0.00749283,0.00749283,0.00749283
15,135.498,2.11718,2.5741,1.94007,1.70192,0.43841,0.38333,0.36565,0.13474,0.43597,0.3375,0.32536,0.09472,2.07774,2.3445,1.8208,1.72282,0.00729305,0.00729305,0.00729305
16,144.043,2.08185,2.49904,1.82703,1.70806,0.20587,0.14167,0.07841,0.02302,0.18165,0.125,0.05425,0.01047,2.65543,3.10326,4.49954,2.02616,0.00709327,0.00709327,0.00709327
17,152.938,2.0942,2.53751,1.87895,1.68957,0.43565,0.47917,0.40254,0.15737,0.47702,0.44583,0.41368,0.1325,2.05325,2.05546,1.6594,1.69045,0.00689349,0.00689349,0.00689349
18,161.781,2.02823,2.35799,1.76961,1.62327,0.37322,0.45899,0.37461,0.14395,0.37227,0.44583,0.40073,0.12355,1.9665,2.16686,1.87727,1.6345,0.00669371,0.00669371,0.00669371
19,170.356,2.01947,2.39087,1.78007,1.60654,0.45649,0.55,0.45838,0.17849,0.48426,0.47341,0.4404,0.1412,1.97692,2.01545,1.61515,1.67151,0.00649392,0.00649392,0.00649392
20,179.345,2.03521,2.40502,1.84704,1.66956,0.42506,0.41279,0.35001,0.12587,0.39199,0.43333,0.31259,0.09391,2.12815,2.27555,1.77297,1.79816,0.00629414,0.00629414,0.00629414
21,188.273,2.03727,2.46563,1.84489,1.62464,0.41685,0.46762,0.33746,0.12247,0.38282,0.43333,0.33065,0.10467,2.04771,2.38345,1.80934,1.72692,0.00609436,0.00609436,0.00609436
22,197.475,2.03569,2.52443,1.74423,1.59984,0.23438,0.38905,0.18487,0.06598,0.25276,0.325,0.17073,0.04501,2.4283,2.78646,2.12276,1.9906,0.00589458,0.00589458,0.00589458
23,206.64,1.98743,2.54623,1.71239,1.62339,0.36248,0.31667,0.30218,0.09812,0.34233,0.25593,0.23806,0.06251,2.19083,2.6393,1.94173,1.87413,0.0056948,0.0056948,0.0056948
24,215.656,1.94772,2.40172,1.67711,1.58133,0.44709,0.48333,0.43077,0.16298,0.46715,0.475,0.43663,0.13956,2.17469,2.02201,1.64004,1.75558,0.00549501,0.00549501,0.00549501
25,224.777,1.99397,2.37557,1.71465,1.60099,0.4494,0.52917,0.44755,0.17494,0.47112,0.52083,0.46836,0.15559,1.91487,1.92135,1.63089,1.65376,0.00529523,0.00529523,0.00529523
26,233.936,1.98182,2.34979,1.68846,1.61919,0.45664,0.46922,0.42751,0.16826,0.41846,0.43333,0.3933,0.11217,1.95158,2.15918,1.70951,1.6831,0.00509545,0.00509545,0.00509545
27,243.296,1.9197,2.30293,1.63329,1.57045,0.53109,0.57917,0.51748,0.20471,0.58272,0.57083,0.54139,0.17515,1.89889,1.98783,1.82238,1.64539,0.00489567,0.00489567,0.00489567
28,252.292,1.91838,2.3143,1.69588,1.58407,0.46908,0.2875,0.32996,0.13782,0.48754,0.3,0.33738,0.11042,2.20618,2.56859,2.14659,1.79029,0.00469589,0.00469589,0.00469589
29,261.172,1.98888,2.31693,1.68322,1.59656,0.53328,0.5,0.4974,0.20309,0.61091,0.48333,0.48471,0.18701,1.91448,1.98439,1.56707,1.6708,0.0044961,0.0044961,0.0044961
30,270.14,1.88455,2.1921,1.59515,1.56962,0.41929,0.45,0.40895,0.17274,0.49966,0.39167,0.42959,0.14276,2.00775,2.1792,1.6802,1.71881,0.00429632,0.00429632,0.00429632
31,278.866,1.84337,2.27943,1.60171,1.52839,0.54479,0.59841,0.54565,0.23924,0.53281,0.61299,0.55224,0.18202,1.83806,1.9168,1.49659,1.58504,0.00409654,0.00409654,0.00409654
32,287.465,1.89896,2.3067,1.60125,1.5495,0.41036,0.55097,0.44884,0.18165,0.45092,0.57083,0.48418,0.15862,1.95403,1.93123,1.58714,1.59995,0.00389676,0.00389676,0.00389676
33,296.17,1.82053,2.22478,1.56482,1.49855,0.51449,0.53333,0.49344,0.18869,0.48878,0.5,0.45503,0.12886,1.89347,2.057,1.64741,1.66189,0.00369698,0.00369698,0.00369698
34,305.043,1.84383,2.2383,1.56629,1.54921,0.56984,0.58333,0.54666,0.22797,0.6042,0.525,0.55897,0.20382,1.73825,1.81556,1.48579,1.5329,0.00349719,0.00349719,0.00349719
35,313.807,1.83163,2.18085,1.55592,1.53589,0.48196,0.4875,0.42703,0.19298,0.51453,0.425,0.4052,0.14113,1.96004,2.32217,1.72516,1.6707,0.00329741,0.00329741,0.00329741
36,322.672,1.79148,2.20334,1.50283,1.5011,0.58265,0.55262,0.55613,0.22912,0.58871,0.53333,0.55933,0.2131,1.875,2.56218,1.50894,1.5665,0.00309763,0.00309763,0.00309763
37,331.267,1.82449,2.25557,1.53139,1.53553,0.60719,0.52917,0.55045,0.24818,0.61197,0.53333,0.56147,0.20693,1.76932,1.92392,1.53321,1.52383,0.00289785,0.00289785,0.00289785
38,340.039,1.76419,2.16895,1.46358,1.48172,0.56009,0.54167,0.51553,0.22099,0.61141,0.54167,0.54231,0.19215,1.8468,1.94328,1.50085,1.56208,0.00269807,0.00269807,0.00269807
39,348.997,1.72839,2.12621,1.39481,1.44725,0.52529,0.5125,0.47237,0.18784,0.57131,0.4875,0.49183,0.15931,1.82903,1.956,1.53684,1.57337,0.00249828,0.00249828,0.00249828
