epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.8659,2.43902,3.55661,2.87043,1.79698,0.24361,0.05417,0.03577,0.014,0.0077,0.07917,0.00243,0.00043,2.7537,235.707,9.94137,4.87145,0.0700868,0.00299823,0.00299823
2,20.1992,2.27848,3.1276,2.26923,1.68568,0.178,0.17083,0.09357,0.02782,0.13884,0.125,0.05675,0.01116,2.75661,6.33652,2.95169,2.56389,0.0396707,0.0059154,0.0059154
3,29.4258,2.5411,3.33455,2.48957,1.85352,0.00281,0.09167,0.00089,0.00024,3e-05,0.00833,2e-05,0,3.88891,inf,inf,62.2075,0.00913427,0.00871233,0.00871233
4,38.8534,2.47098,3.06201,2.38292,1.90758,0.00078,0.20417,0.00047,0.00015,0.00024,0.0625,0.00013,3e-05,3.55275,nan,1243.25,10.148,0.00856887,0.00856887,0.00856887
5,47.4404,2.40479,2.91409,2.25912,1.87994,0.00214,0.16667,0.00127,0.00049,0.00011,0.00833,5e-05,2e-05,3.69155,1084.09,43.3775,22.9979,0.00838849,0.00838849,0.00838849
6,56.5603,2.44656,3.07458,2.37926,1.93602,0.08,0.175,0.04159,0.01361,0.07348,0.14583,0.02204,0.00541,2.40516,3.57337,5.32259,2.02074,0.00820811,0.00820811,0.00820811
7,65.6176,2.33156,2.86247,2.19255,1.84084,0.1895,0.39167,0.20038,0.06743,0.27569,0.30417,0.20319,0.0463,2.29772,2.67444,2.58099,1.87399,0.00802773,0.00802773,0.00802773
8,74.6161,2.33078,2.85818,2.16706,1.84649,0.01858,0.27917,0.00997,0.00347,0.01417,0.19583,0.00529,0.00139,3.00773,14.2355,76.2333,2.30152,0.00784735,0.00784735,0.00784735
9,83.6276,2.2644,2.97169,2.13989,1.77066,0.20342,0.33333,0.17063,0.05469,0.26898,0.23333,0.15692,0.0351,2.50529,2.7221,2.40861,1.95867,0.00766698,0.00766698,0.00766698
10,92.6006,2.25065,2.77504,2.02041,1.73964,0.35775,0.30833,0.25851,0.09602,0.35647,0.27917,0.24789,0.08191,2.18685,2.54669,2.13518,1.72584,0.0074866,0.0074866,0.0074866
11,101.642,2.13641,2.61262,1.96102,1.69353,0.35514,0.37917,0.33422,0.12607,0.31483,0.3625,0.30296,0.0876,1.9846,2.29704,2.01001,1.61367,0.00730622,0.00730622,0.00730622
12,110.71,2.0955,2.6315,1.93365,1.67134,0.37487,0.35417,0.28136,0.11072,0.41948,0.3,0.25084,0.07678,2.06878,2.24587,2.9931,1.68784,0.00712584,0.00712584,0.00712584
13,119.645,2.15943,2.6405,1.99952,1.71008,0.26322,0.25417,0.16236,0.04882,0.27812,0.2,0.12524,0.03315,2.32808,2.65069,2.33016,1.87173,0.00694546,0.00694546,0.00694546
14,128.614,2.09007,2.52658,1.9445,1.69762,0.23779,0.3,0.15439,0.04523,0.29287,0.25,0.1712,0.0424,2.48845,3.37815,2.64146,1.932,0.00676509,0.00676509,0.00676509
15,137.53,2.10814,2.54259,1.92096,1.65894,0.34692,0.45417,0.35368,0.13587,0.34032,0.4875,0.34182,0.10783,1.95307,2.29666,1.84668,1.5925,0.00658471,0.00658471,0.00658471
16,146.919,1.94966,2.37847,1.72135,1.5764,0.29973,0.41667,0.27209,0.10415,0.31464,0.43614,0.28998,0.09465,2.05757,2.05448,2.16825,1.6607,0.00640433,0.00640433,0.00640433
17,156.211,2.00604,2.4609,1.82261,1.6097,0.30091,0.34167,0.25311,0.08739,0.46674,0.20833,0.23991,0.07876,2.28854,4.45076,2.05188,1.88085,0.00622395,0.00622395,0.00622395
18,165.168,2.04199,2.40291,1.74828,1.61282,0.50346,0.47917,0.45071,0.17879,0.55643,0.45,0.44366,0.13868,2.00893,2.14076,1.8124,1.64258,0.00604357,0.00604357,0.00604357
19,173.959,1.96752,2.34566,1.75724,1.59107,0.32311,0.33333,0.25497,0.09033,0.39887,0.30833,0.27299,0.07971,2.16163,3.2325,2.1451,1.74508,0.0058632,0.0058632,0.0058632
20,182.782,1.97535,2.44306,1.75441,1.61648,0.33213,0.31703,0.19876,0.06479,0.33236,0.32083,0.18215,0.04018,2.35158,4.52161,2.87921,1.86997,0.00568282,0.00568282,0.00568282
21,191.55,1.98193,2.42108,1.73953,1.56742,0.49129,0.45472,0.39593,0.15787,0.47329,0.43805,0.38643,0.12364,2.03824,2.33431,1.78553,1.66059,0.00550244,0.00550244,0.00550244
22,200.684,1.99023,2.42121,1.74894,1.58257,0.36392,0.4,0.31962,0.12339,0.35768,0.38052,0.297,0.0937,2.10957,2.1823,1.80769,1.7316,0.00532206,0.00532206,0.00532206
23,209.629,1.91455,2.29343,1.63663,1.57104,0.51352,0.5234,0.47524,0.21025,0.5702,0.51667,0.47823,0.17621,1.82124,2.00648,1.57528,1.52951,0.00514168,0.00514168,0.00514168
24,218.852,1.87133,2.29505,1.59198,1.51991,0.5411,0.49622,0.49007,0.22641,0.54361,0.47149,0.48594,0.17112,1.87171,2.17001,1.57553,1.5605,0.00496131,0.00496131,0.00496131
25,227.782,1.86956,2.29877,1.60913,1.51529,0.57664,0.41997,0.46741,0.23833,0.61439,0.43333,0.50357,0.19256,1.93092,2.01166,1.63654,1.57791,0.00478093,0.00478093,0.00478093
26,236.846,1.79259,2.25332,1.53477,1.47727,0.50595,0.45833,0.44355,0.19853,0.54515,0.40949,0.44532,0.15495,1.92662,2.07312,1.70837,1.57818,0.00460055,0.00460055,0.00460055
27,246.109,1.81245,2.2519,1.52125,1.49905,0.42028,0.43333,0.3461,0.11467,0.34855,0.29167,0.22992,0.06413,2.28858,2.64339,1.98838,1.77901,0.00442017,0.00442017,0.00442017
28,255.324,1.86204,2.40588,1.6411,1.51426,0.47021,0.46597,0.4522,0.20118,0.52351,0.40417,0.42807,0.15989,1.96542,2.1878,1.68836,1.55746,0.00423979,0.00423979,0.00423979
29,264.393,1.90407,2.38428,1.60246,1.52194,0.51612,0.52083,0.47707,0.20573,0.55168,0.525,0.50388,0.16802,1.89775,1.91791,1.58965,1.5747,0.00405942,0.00405942,0.00405942
30,273.547,1.8578,2.23568,1.54611,1.52915,0.54022,0.5375,0.51225,0.21936,0.57346,0.55417,0.54402,0.17023,1.89287,2.02715,1.50563,1.59396,0.00387904,0.00387904,0.00387904
31,282.578,1.80536,2.20175,1.5461,1.50856,0.65707,0.51893,0.55471,0.22419,0.65122,0.5057,0.56557,0.20578,1.90322,1.84538,1.48567,1.56613,0.00369866,0.00369866,0.00369866
32,291.932,1.78726,2.30045,1.56549,1.49239,0.52213,0.5,0.44023,0.19234,0.54466,0.48333,0.43326,0.16037,1.83428,1.99827,1.65576,1.55216,0.00351828,0.00351828,0.00351828
33,301.385,1.7614,2.21696,1.50976,1.46542,0.58417,0.61667,0.57212,0.25148,0.59996,0.63333,0.57909,0.22139,1.71708,1.81193,1.42572,1.47563,0.0033379,0.0033379,0.0033379
34,310.846,1.74114,2.17895,1.45857,1.46817,0.5157,0.45,0.48374,0.21598,0.52127,0.46667,0.47531,0.18095,1.76152,1.97989,1.68149,1.48169,0.00315753,0.00315753,0.00315753
35,319.84,1.69648,2.10289,1.43569,1.43191,0.53223,0.58333,0.56497,0.2358,0.57042,0.55417,0.56734,0.19444,1.69838,1.80755,1.4022,1.43959,0.00297715,0.00297715,0.00297715
36,328.775,1.74239,2.16115,1.42734,1.45083,0.52141,0.6125,0.55093,0.25313,0.58856,0.62917,0.5999,0.23755,1.7649,1.82767,1.3658,1.47298,0.00279677,0.00279677,0.00279677
37,337.805,1.79424,2.22823,1.48638,1.47533,0.50246,0.56667,0.5127,0.24112,0.51973,0.55833,0.47795,0.17904,1.65838,1.93937,1.46236,1.39919,0.00261639,0.00261639,0.00261639
38,346.781,1.75831,2.23172,1.4896,1.45169,0.59378,0.575,0.56314,0.27377,0.60998,0.57917,0.56374,0.2238,1.6366,1.76985,1.4049,1.39604,0.00243601,0.00243601,0.00243601
39,355.808,1.66291,2.06127,1.36134,1.39561,0.68212,0.50833,0.60482,0.31254,0.71093,0.52917,0.62467,0.26134,1.631,1.71736,1.32314,1.38101,0.00225564,0.00225564,0.00225564
40,364.889,1.6674,2.12334,1.34327,1.39635,0.58664,0.53333,0.55687,0.26622,0.58047,0.54191,0.55422,0.21078,1.80503,1.9606,1.55307,1.5021,0.00207526,0.00207526,0.00207526
41,388.719,1.75632,2.04483,1.49094,1.56372,0.6018,0.61667,0.6531,0.32921,0.62914,0.57083,0.66897,0.28306,1.62216,1.7412,1.3428,1.36781,0.00189488,0.00189488,0.00189488
42,397.532,1.70448,1.99526,1.45731,1.52696,0.68371,0.59167,0.63859,0.31605,0.66347,0.57083,0.60141,0.22897,1.66264,1.96349,1.38167,1.40043,0.0017145,0.0017145,0.0017145
43,406.268,1.73075,1.94977,1.45539,1.55188,0.58763,0.60833,0.54483,0.24507,0.62279,0.6054,0.56548,0.21084,1.72697,1.7693,1.41711,1.43573,0.00153412,0.00153412,0.00153412
44,415.062,1.69142,2.03765,1.39952,1.5226,0.60322,0.56377,0.58912,0.25365,0.6427,0.52463,0.56215,0.18809,1.82022,2.04419,1.57538,1.48818,0.00135375,0.00135375,0.00135375
45,423.59,1.62448,1.94797,1.33296,1.47103,0.6986,0.6375,0.7037,0.35189,0.73094,0.62258,0.69013,0.28215,1.64032,1.7769,1.29524,1.37841,0.00117337,0.00117337,0.00117337
46,432.329,1.59776,1.91009,1.31044,1.4622,0.68996,0.59583,0.69641,0.35858,0.74427,0.60417,0.69489,0.29565,1.55429,1.67132,1.21597,1.36766,0.00099299,0.00099299,0.00099299
47,441.255,1.57625,1.86694,1.27898,1.45149,0.69432,0.66667,0.72531,0.38285,0.72265,0.64583,0.73677,0.32294,1.51231,1.66535,1.21277,1.32244,0.000812612,0.000812612,0.000812612
48,450.33,1.60878,1.86721,1.29097,1.4525,0.64507,0.67083,0.7159,0.3843,0.67421,0.68121,0.71246,0.31,1.53229,1.67793,1.17546,1.31904,0.000632234,0.000632234,0.000632234
49,459.39,1.55544,1.88157,1.27359,1.42349,0.6898,0.68566,0.73422,0.40121,0.7678,0.66131,0.74671,0.32611,1.5007,1.6372,1.14373,1.3137,0.000451856,0.000451856,0.000451856
50,468.65,1.5444,1.84069,1.23861,1.41636,0.73604,0.66667,0.75208,0.41388,0.76647,0.67083,0.7657,0.3388,1.49192,1.61637,1.11629,1.31205,0.000271478,0.000271478,0.000271478
