epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.5105,2.38297,3.36912,2.77099,1.73568,0.02938,0.04167,0.00753,0.00261,0.02567,0.04583,0.00441,0.00093,2.82398,4.90369,3.86356,2.32644,0.0693661,0.00227747,0.00227747
2,19.6936,2.1561,2.86125,2.07563,1.59971,0.00037,0.09167,0.00021,7e-05,2e-05,0.00417,1e-05,0,nan,nan,nan,nan,0.0382489,0.00449367,0.00449367
3,28.4151,2.29328,2.90082,2.1917,1.70128,0.13069,0.225,0.08538,0.02429,0.13563,0.1875,0.06939,0.01783,2.64648,14.9719,2.89464,3.36434,0.00704078,0.00661884,0.00661884
4,37.3535,2.32226,2.96818,2.14467,1.7568,0.19466,0.31667,0.13534,0.0412,0.13291,0.24583,0.0559,0.01179,nan,nan,nan,nan,0.00651033,0.00651033,0.00651033
5,46.1245,2.16016,2.70642,1.97628,1.67013,0.23595,0.3625,0.24667,0.07926,0.24042,0.21667,0.14377,0.03582,nan,nan,nan,nan,0.00637377,0.00637377,0.00637377
6,54.7714,2.29234,2.87354,2.01078,1.69989,0.23743,0.35,0.22811,0.07903,0.29877,0.3625,0.22957,0.05611,2.23686,2.48517,2.14484,1.771,0.00623722,0.00623722,0.00623722
7,63.5663,2.2367,2.86363,2.00007,1.67917,0.01047,0.55833,0.0086,0.00324,0.00861,0.45417,0.0055,0.00152,2.5955,48.1778,inf,5.5362,0.00610066,0.00610066,0.00610066
8,72.2836,2.18053,2.75218,1.96355,1.69189,0.25819,0.17917,0.11218,0.03404,0.41417,0.20417,0.17056,0.04534,2.60212,2.91295,3.6512,1.96646,0.0059641,0.0059641,0.0059641
9,80.9242,2.1447,2.72125,1.98154,1.67191,0.37565,0.37083,0.30139,0.11833,0.39438,0.36359,0.33187,0.09229,2.04657,2.32948,1.95004,1.6389,0.00582755,0.00582755,0.00582755
10,89.9012,2.11199,2.5108,1.88022,1.628,0.31689,0.39583,0.3166,0.12498,0.31764,0.4,0.31879,0.09648,1.95327,2.2455,1.86131,1.55319,0.00569099,0.00569099,0.00569099
