epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.6658,2.33496,3.41236,2.69683,1.7071,0.00051,0.13333,0.00029,0.0001,8e-05,0.01667,3e-05,1e-05,4.13213,471.821,1263.14,16.7389,0.0698959,0.00280734,0.00280734
2,19.5092,2.23157,3.01986,2.16189,1.62195,0.00182,0.10833,0.0009,0.0003,0.00067,0.0375,0.00015,7e-05,3.64792,107.867,206.09,12.0838,0.0392941,0.00553879,0.00553879
3,29.2048,2.3558,2.89477,2.24123,1.75353,0.03331,0.01667,0.00797,0.00495,0.03124,0.00833,0.00597,0.00332,2.96332,4.89802,5.16701,2.59231,0.00857959,0.00815765,0.00815765
4,37.9885,2.23877,2.8734,2.09477,1.69565,0.0226,0.4125,0.01715,0.00534,0.02226,0.3875,0.01456,0.00371,2.53927,3.19164,23.6196,2.65194,0.00802332,0.00802332,0.00802332
5,47.0261,2.20248,2.75045,1.99815,1.66165,0.11667,0.24583,0.07469,0.02345,0.05868,0.09167,0.01907,0.00512,2.74799,53.6813,3.00834,2.8793,0.00785442,0.00785442,0.00785442
6,55.7194,2.22403,2.7757,1.99845,1.68327,0.35128,0.2625,0.2231,0.07681,0.30557,0.22083,0.17281,0.03695,2.23457,2.47365,2.19732,1.63788,0.00768553,0.00768553,0.00768553
7,64.3515,2.13689,2.68426,1.88758,1.62772,0.00954,0.31667,0.00575,0.00206,0.00601,0.20833,0.00249,0.00096,3.16822,inf,206.902,15.6254,0.00751664,0.00751664,0.00751664
8,73.1278,2.17608,2.82363,1.95761,1.69503,0.27834,0.24267,0.19376,0.06177,0.19449,0.19719,0.12797,0.0402,2.60473,3.03661,2.56557,1.96747,0.00734774,0.00734774,0.00734774
9,81.8943,2.28591,2.9661,2.09773,1.77249,0.32286,0.30417,0.2068,0.06783,0.22832,0.225,0.10315,0.02671,2.44668,4.00087,2.29612,1.83588,0.00717885,0.00717885,0.00717885
10,90.6679,2.22278,2.81034,2.03143,1.71746,0.34036,0.26667,0.19939,0.0815,0.31107,0.17873,0.1702,0.06273,2.28745,2.99299,2.62107,1.88651,0.00700995,0.00700995,0.00700995
11,99.439,2.09281,2.65558,1.97621,1.64169,0.4618,0.4,0.35565,0.16944,0.46484,0.36554,0.3198,0.10251,1.93518,2.98533,1.92803,1.50677,0.00684106,0.00684106,0.00684106
12,108.107,2.06473,2.56579,1.86933,1.58297,0.43599,0.37917,0.35004,0.13515,0.37162,0.38441,0.33765,0.11131,2.07214,2.27298,2.04567,1.6817,0.00667217,0.00667217,0.00667217
13,116.85,2.08456,2.50592,1.87382,1.59557,0.23028,0.47495,0.24601,0.11501,0.23635,0.48745,0.24573,0.09438,1.98797,2.4226,2.82817,1.62417,0.00650327,0.00650327,0.00650327
14,125.5,2.03946,2.45628,1.85647,1.61977,0.35099,0.2375,0.17885,0.06045,0.45745,0.27083,0.21682,0.05659,2.52387,2.79141,2.40972,2.02711,0.00633438,0.00633438,0.00633438
15,134.249,2.11029,2.51836,1.89102,1.6666,0.38206,0.3375,0.32245,0.12119,0.38444,0.325,0.27706,0.08847,2.07169,2.21734,2.54145,1.67291,0.00616548,0.00616548,0.00616548
16,143.253,2.02916,2.36129,1.73938,1.63103,0.43276,0.36667,0.32161,0.13049,0.42177,0.37079,0.31333,0.09606,2.09489,2.35983,1.87734,1.6955,0.00599659,0.00599659,0.00599659
17,152.349,2.03609,3.10952,1.77272,1.65784,0.32539,0.17083,0.11253,0.0405,0.27341,0.14583,0.10002,0.02815,2.8422,3.06061,3.44432,2.24163,0.0058277,0.0058277,0.0058277
