epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.0003,2.4265,3.45236,2.75012,1.77385,0.16684,0.0125,0.00949,0.00465,0.02391,0.00417,0.00117,0.00032,3.42081,4.37037,5.38393,2.66989,0.0695273,0.00243873,0.00243873
2,20.5968,2.22742,2.97993,2.19799,1.68201,0.04636,0.14167,0.01885,0.00624,0.0261,0.07917,0.00554,0.00085,3.08617,4.54057,8.24085,2.90487,0.038567,0.00481173,0.00481173
3,29.7091,2.3077,2.93686,2.27642,1.73351,0.00508,0.04583,0.00215,0.0006,0.00422,0.0375,0.00074,0.00015,3.34354,14.5576,16.6453,4.34567,0.00750905,0.00708711,0.00708711
4,38.4543,2.17077,2.80387,2.0839,1.68999,0.00569,0.2875,0.00354,0.00112,0.00389,0.1875,0.00166,0.0004,2.85672,4.35023,58.7911,2.49436,0.00697071,0.00697071,0.00697071
5,47.352,2.16438,2.73904,1.97272,1.67565,0.32462,0.325,0.21339,0.07762,0.3357,0.20833,0.16013,0.04617,2.22466,3.25057,2.22449,1.82332,0.00682428,0.00682428,0.00682428
6,56.0896,2.20814,2.76965,2.06014,1.69865,0.23395,0.2125,0.14573,0.04787,0.13169,0.2,0.07766,0.0142,2.15858,3.54984,2.87344,1.80405,0.00667785,0.00667785,0.00667785
7,64.9492,2.1759,2.7516,2.06124,1.70591,0.33853,0.39663,0.3338,0.12562,0.41017,0.3375,0.33285,0.11312,2.07939,2.26674,1.95265,1.65096,0.00653142,0.00653142,0.00653142
8,73.8548,2.10109,2.6598,2.00899,1.68532,0.27604,0.3,0.22808,0.08885,0.35991,0.3125,0.24753,0.09219,2.34084,2.29842,2.16281,1.86289,0.00638499,0.00638499,0.00638499
9,83.0733,2.05472,2.55823,1.88353,1.62758,0.36221,0.34583,0.27292,0.11211,0.34039,0.325,0.25412,0.07952,2.15794,2.51934,2.14288,1.6655,0.00623856,0.00623856,0.00623856
10,92.0112,2.07622,2.54677,1.8598,1.63389,0.33936,0.32917,0.25691,0.08773,0.4562,0.2625,0.24198,0.05725,2.2751,2.90427,2.21705,1.84151,0.00609213,0.00609213,0.00609213
11,101.121,2.0335,2.4988,1.84121,1.60412,0.40662,0.3875,0.33873,0.1458,0.39876,0.33714,0.30974,0.10982,2.01458,2.28734,1.98377,1.60337,0.0059457,0.0059457,0.0059457
12,110.092,1.99887,2.5026,1.82892,1.61339,0.42988,0.31667,0.29127,0.11056,0.50374,0.3125,0.35445,0.12424,2.11999,2.29609,2.81127,1.72929,0.00579926,0.00579926,0.00579926
13,119.262,1.9794,2.44955,1.81783,1.57256,0.55534,0.40417,0.45557,0.18154,0.57211,0.43455,0.45866,0.14825,1.90455,2.17509,1.7753,1.56733,0.00565283,0.00565283,0.00565283
14,127.928,1.93964,2.35525,1.79224,1.56162,0.45814,0.40162,0.40507,0.15246,0.58237,0.29052,0.34183,0.10397,2.13301,2.7969,2.12301,1.66323,0.0055064,0.0055064,0.0055064
15,136.659,1.93156,2.36594,1.71199,1.51878,0.49314,0.4875,0.47016,0.20718,0.49934,0.46667,0.46253,0.17242,1.9138,1.97497,1.74684,1.48912,0.00535997,0.00535997,0.00535997
16,145.23,1.90166,2.28432,1.66328,1.5055,0.3739,0.45,0.35923,0.15102,0.39768,0.47083,0.36536,0.13791,1.92121,2.0487,1.86907,1.54255,0.00521354,0.00521354,0.00521354
17,153.941,1.96222,2.48627,1.79648,1.57358,0.56722,0.475,0.49205,0.21921,0.5575,0.4567,0.46876,0.16457,1.82829,2.12781,1.65236,1.48655,0.00506711,0.00506711,0.00506711
18,162.57,1.94649,2.41566,1.72539,1.53815,0.44033,0.47917,0.42739,0.19065,0.5135,0.425,0.43942,0.15079,1.84341,2.07289,1.66768,1.49073,0.00492068,0.00492068,0.00492068
19,171.328,1.87945,2.3281,1.65564,1.50319,0.42336,0.42083,0.38573,0.14877,0.46254,0.43333,0.40352,0.13602,2.07351,2.15746,1.83832,1.61745,0.00477425,0.00477425,0.00477425
20,179.957,1.87879,2.32323,1.63661,1.52415,0.60329,0.52917,0.56634,0.25335,0.57363,0.5,0.52244,0.19175,1.75253,1.96195,1.48706,1.46576,0.00462782,0.00462782,0.00462782
21,189.239,1.86621,2.28709,1.60322,1.49082,0.47373,0.53333,0.51766,0.22251,0.48665,0.525,0.50723,0.17765,1.79703,1.91545,1.65494,1.49632,0.00448139,0.00448139,0.00448139
22,198.176,1.86717,2.23791,1.57966,1.48138,0.36291,0.375,0.3313,0.13043,0.40327,0.35833,0.33651,0.10608,2.21749,2.57641,1.95821,1.67086,0.00433496,0.00433496,0.00433496
23,207.24,1.80979,2.19744,1.55301,1.4755,0.59933,0.53333,0.59127,0.27339,0.57528,0.50833,0.53445,0.20689,1.80316,1.9891,1.61267,1.48402,0.00418853,0.00418853,0.00418853
24,216.136,1.76566,2.15184,1.4891,1.46105,0.58151,0.54167,0.55347,0.25822,0.65137,0.56052,0.62021,0.2379,1.80358,2.6771,1.50563,1.47061,0.0040421,0.0040421,0.0040421
25,224.963,1.77587,2.22747,1.50881,1.44663,0.60453,0.44167,0.51614,0.24331,0.62829,0.45417,0.52868,0.19737,1.73322,3.27934,1.61013,1.42505,0.00389567,0.00389567,0.00389567
26,233.771,1.73546,2.17533,1.47854,1.44678,0.5571,0.57652,0.58706,0.2902,0.56257,0.59583,0.57892,0.23013,1.68987,1.85588,1.38547,1.38402,0.00374924,0.00374924,0.00374924
27,242.71,1.72881,2.12437,1.43691,1.43391,0.60913,0.50649,0.53784,0.25516,0.5932,0.57083,0.58095,0.2193,1.86382,1.79631,1.52869,1.45847,0.00360281,0.00360281,0.00360281
28,251.424,1.76152,2.23265,1.55487,1.46549,0.42474,0.46454,0.35652,0.15831,0.4144,0.41576,0.29853,0.09107,1.84944,2.33609,2.10282,1.59648,0.00345638,0.00345638,0.00345638
29,260.143,1.78543,2.26358,1.5691,1.44967,0.41513,0.53233,0.40611,0.18385,0.35989,0.4615,0.29673,0.10417,1.91401,2.36755,1.64257,1.54603,0.00330995,0.00330995,0.00330995
