epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.6131,2.33387,3.53615,2.61001,1.69364,0.0026,0.1625,0.00142,0.00045,0.00192,0.09167,0.00092,0.00018,3.22021,14.0211,39.8025,5.18269,0.0688856,0.00179696,0.00179696
2,21.1226,2.1063,2.89164,1.97287,1.56479,0.01596,0.00417,0.00254,0.00068,0.00195,0.15417,0.0009,0.00026,3.07639,40.3167,34.9813,6.06039,0.0373006,0.00354535,0.00354535
3,30.2742,2.20267,2.88281,2.11126,1.6125,0.29978,0.2625,0.19053,0.05444,0.38423,0.275,0.22299,0.06207,2.67988,2.97124,2.72911,2.07808,0.0056436,0.00522166,0.00522166
4,39.0302,2.13051,2.88482,2.01084,1.60044,0.24017,0.30833,0.12787,0.04255,0.16992,0.25833,0.08377,0.01883,2.39722,42.4435,2.50654,2.65498,0.00513568,0.00513568,0.00513568
5,48.0367,2.14046,2.80233,1.94785,1.61626,0.44439,0.22917,0.24334,0.0745,0.29653,0.24583,0.19964,0.04342,2.32355,2.63291,2.17643,1.84728,0.00502757,0.00502757,0.00502757
6,56.9547,2.12508,2.80161,1.94665,1.60533,0.0503,0.21667,0.025,0.00748,0.01917,0.0875,0.00575,0.00121,2.41962,10.4125,4.3176,2.00596,0.00491946,0.00491946,0.00491946
7,65.9094,2.08596,2.86931,1.91688,1.5869,0.37709,0.25833,0.20741,0.08052,0.33224,0.21667,0.17054,0.05238,2.25225,3.75559,2.79126,1.81961,0.00481135,0.00481135,0.00481135
8,74.8853,2.14715,2.7317,1.93797,1.62358,0.4279,0.34583,0.34107,0.1225,0.40727,0.32917,0.31366,0.09353,2.17129,2.80426,2.19251,1.74914,0.00470324,0.00470324,0.00470324
9,83.6273,2.02647,2.62718,1.8445,1.55036,0.42716,0.39167,0.37313,0.14654,0.44627,0.41977,0.37338,0.1062,2.10082,2.3307,1.87948,1.62761,0.00459514,0.00459514,0.00459514
10,92.6178,2.0796,2.5516,1.81675,1.57589,0.40495,0.38333,0.36538,0.13271,0.37593,0.35,0.3025,0.07705,2.0733,2.3916,1.9324,1.63964,0.00448703,0.00448703,0.00448703
11,101.906,1.97768,2.43072,1.81514,1.53128,0.36232,0.43797,0.35352,0.15563,0.38414,0.4375,0.36306,0.1258,1.93809,2.14324,1.8634,1.53722,0.00437892,0.00437892,0.00437892
12,111.325,1.93062,2.48351,1.73274,1.4954,0.48531,0.55,0.46687,0.1988,0.4806,0.52083,0.46516,0.16077,1.88433,1.95778,1.78929,1.44876,0.00427081,0.00427081,0.00427081
13,120.327,1.95405,2.4332,1.70965,1.49306,0.39866,0.45833,0.32926,0.11703,0.51143,0.44052,0.38912,0.10896,2.08617,2.19384,2.02145,1.65779,0.0041627,0.0041627,0.0041627
14,129.457,1.85182,2.31054,1.65788,1.4376,0.54709,0.43788,0.45526,0.20889,0.53146,0.41667,0.43384,0.15175,1.88418,2.12395,1.63475,1.42747,0.0040546,0.0040546,0.0040546
15,138.543,1.91717,2.39453,1.68872,1.44969,0.40425,0.42917,0.37626,0.17214,0.44476,0.39719,0.35853,0.12342,1.98549,2.34311,1.95238,1.51592,0.00394649,0.00394649,0.00394649
16,147.61,1.87415,2.30956,1.60186,1.48864,0.52617,0.52083,0.54539,0.25486,0.53517,0.5,0.5416,0.18945,1.74496,1.91176,1.49448,1.38949,0.00383838,0.00383838,0.00383838
17,156.796,1.86347,2.37268,1.64224,1.47373,0.36053,0.37917,0.29307,0.12993,0.38923,0.35317,0.29054,0.08503,1.92596,2.44576,2.15828,1.55551,0.00373027,0.00373027,0.00373027
18,165.873,1.8663,2.32898,1.61263,1.44773,0.47247,0.5523,0.50368,0.22582,0.4758,0.54583,0.51778,0.18945,1.75924,1.91803,1.66436,1.36494,0.00362216,0.00362216,0.00362216
19,174.996,1.79327,2.31797,1.57414,1.41174,0.46371,0.53682,0.51066,0.24574,0.46077,0.49167,0.46882,0.17076,1.8025,2.0129,1.60025,1.41857,0.00351406,0.00351406,0.00351406
20,184.087,1.76899,2.24432,1.539,1.41532,0.4277,0.53333,0.45312,0.2099,0.45846,0.475,0.4371,0.15729,1.87431,2.10876,1.62446,1.48253,0.00340595,0.00340595,0.00340595
21,193.386,1.79965,2.30926,1.55259,1.40934,0.57324,0.55417,0.57974,0.26195,0.56128,0.53306,0.55207,0.18301,1.84694,2.11424,1.66233,1.43781,0.00329784,0.00329784,0.00329784
22,202.506,1.79143,2.21039,1.50181,1.39146,0.45184,0.50417,0.49388,0.21957,0.48556,0.43653,0.44012,0.15548,1.90177,2.19949,1.69932,1.41362,0.00318973,0.00318973,0.00318973
23,211.574,1.73984,2.19204,1.46826,1.38142,0.50289,0.62917,0.58035,0.28839,0.5037,0.63333,0.58461,0.24777,1.69477,1.743,1.41634,1.30677,0.00308162,0.00308162,0.00308162
24,220.35,1.68541,2.11575,1.42067,1.34795,0.58127,0.55,0.57349,0.2863,0.60843,0.57083,0.59601,0.24562,1.82138,1.8173,1.42705,1.34885,0.00297352,0.00297352,0.00297352
25,229.304,1.73831,2.15958,1.45372,1.37281,0.61443,0.5625,0.57751,0.29908,0.63458,0.56667,0.58018,0.22283,1.60823,1.78836,1.38553,1.30065,0.00286541,0.00286541,0.00286541
26,238.164,1.64521,2.10881,1.38583,1.32795,0.53281,0.57917,0.59,0.3303,0.61843,0.51667,0.61645,0.26351,1.63101,1.76065,1.34515,1.30917,0.0027573,0.0027573,0.0027573
27,247.447,1.72257,2.12777,1.43589,1.36215,0.59807,0.6,0.59539,0.30047,0.63893,0.58333,0.59108,0.23553,1.71913,1.82015,1.72612,1.36937,0.00264919,0.00264919,0.00264919
28,256.426,1.69196,2.21545,1.48903,1.36617,0.50439,0.59167,0.57015,0.27414,0.55968,0.55833,0.54959,0.20728,1.69475,2.10869,1.45047,1.36005,0.00254108,0.00254108,0.00254108
29,265.413,1.67188,2.18272,1.40392,1.33766,0.60833,0.575,0.58025,0.29321,0.63402,0.55833,0.56001,0.22588,1.63466,1.90462,1.37453,1.30177,0.00243298,0.00243298,0.00243298
30,274.26,1.65283,2.10446,1.36552,1.33839,0.59423,0.52917,0.55792,0.28591,0.56574,0.49583,0.52601,0.20987,1.74887,2.11161,1.55571,1.38782,0.00232487,0.00232487,0.00232487
31,283.161,1.62889,2.15209,1.37249,1.3261,0.62177,0.50417,0.57552,0.25347,0.65939,0.48333,0.59286,0.235,1.78858,1.89323,1.53951,1.44114,0.00221676,0.00221676,0.00221676
32,292.02,1.64797,2.17485,1.39865,1.33941,0.64234,0.6375,0.65672,0.35458,0.66244,0.5969,0.64482,0.2641,1.5004,1.77963,1.32295,1.23034,0.00210865,0.00210865,0.00210865
33,301.167,1.57332,1.97676,1.30919,1.29514,0.60088,0.6625,0.648,0.34659,0.61523,0.66667,0.68213,0.27971,1.55744,1.72557,1.19531,1.2691,0.00200054,0.00200054,0.00200054
34,310.386,1.58075,2.10389,1.29986,1.30784,0.61321,0.60417,0.64462,0.33772,0.71854,0.53333,0.64934,0.27625,1.5429,1.72868,1.35961,1.2572,0.00189244,0.00189244,0.00189244
35,319.501,1.60564,2.01966,1.29442,1.30231,0.57784,0.63877,0.64337,0.34571,0.61269,0.59583,0.64483,0.27585,1.53858,1.73228,1.29519,1.24643,0.00178433,0.00178433,0.00178433
36,328.5,1.58002,2.08821,1.29389,1.30097,0.65169,0.66265,0.68877,0.37801,0.66894,0.68195,0.70611,0.31445,1.55996,1.66453,1.22773,1.23816,0.00167622,0.00167622,0.00167622
37,337.667,1.59326,2.15261,1.33619,1.30204,0.67774,0.52917,0.60447,0.33349,0.69004,0.52917,0.58496,0.23627,1.55146,1.92151,1.36663,1.22438,0.00156811,0.00156811,0.00156811
38,346.749,1.54308,2.10229,1.27274,1.2768,0.64576,0.60417,0.64934,0.3192,0.61903,0.57917,0.58818,0.19939,1.61826,2.09322,1.32015,1.28155,0.00146,0.00146,0.00146
39,355.82,1.49869,1.98864,1.19988,1.25891,0.62841,0.64583,0.65377,0.34744,0.63246,0.65,0.64589,0.26708,1.60614,1.76751,1.38652,1.27202,0.0013519,0.0013519,0.0013519
40,364.747,1.5168,2.02184,1.23689,1.25137,0.67716,0.63333,0.66801,0.37899,0.66633,0.625,0.67289,0.30796,1.53779,1.68746,1.22156,1.22304,0.00124379,0.00124379,0.00124379
41,388.376,1.59856,1.95275,1.31907,1.35611,0.72421,0.67083,0.71019,0.38836,0.70622,0.65417,0.67991,0.27431,1.46721,1.77762,1.17536,1.19776,0.00113568,0.00113568,0.00113568
42,397.345,1.55919,1.85743,1.26399,1.33547,0.73652,0.67083,0.7384,0.4144,0.74109,0.675,0.74734,0.34508,1.41315,1.63229,1.13842,1.19384,0.00102757,0.00102757,0.00102757
43,406.354,1.51327,1.85025,1.25816,1.32932,0.79392,0.62604,0.73411,0.40239,0.81896,0.65,0.75229,0.31099,1.46957,1.67291,1.15059,1.20181,0.000919464,0.000919464,0.000919464
44,415.421,1.48128,1.86163,1.20009,1.3017,0.79804,0.65,0.75445,0.43315,0.8098,0.625,0.7303,0.33274,1.42853,1.64321,1.12542,1.1934,0.000811356,0.000811356,0.000811356
45,424.218,1.47539,1.86582,1.19421,1.31685,0.75514,0.66821,0.77415,0.44476,0.75514,0.66821,0.7695,0.34302,1.37797,1.60522,1.12095,1.17618,0.000703248,0.000703248,0.000703248
46,433.474,1.44796,1.79446,1.14887,1.28825,0.74805,0.6804,0.76413,0.4429,0.75263,0.68456,0.76399,0.34767,1.39809,1.64332,1.12395,1.18096,0.00059514,0.00059514,0.00059514
47,442.388,1.42874,1.7367,1.13693,1.27951,0.8117,0.675,0.77525,0.44093,0.86921,0.675,0.79288,0.35524,1.40874,1.61105,1.10624,1.19218,0.000487032,0.000487032,0.000487032
48,451.043,1.40066,1.79339,1.15807,1.26645,0.81567,0.69167,0.78951,0.46812,0.86787,0.68333,0.80007,0.36923,1.3742,1.60946,1.06865,1.17101,0.000378924,0.000378924,0.000378924
49,459.845,1.3953,1.75586,1.12634,1.24781,0.81514,0.73333,0.80103,0.47079,0.82874,0.74604,0.80383,0.36097,1.3663,1.60936,1.04738,1.15156,0.000270816,0.000270816,0.000270816
50,468.609,1.4087,1.78145,1.10035,1.25274,0.7651,0.74167,0.80428,0.46861,0.78219,0.74815,0.80497,0.37028,1.37145,1.57917,1.03703,1.1553,0.000162708,0.000162708,0.000162708
