epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.7623,2.44959,3.57499,2.8448,1.81756,0.00755,0.075,0.0016,0.00028,2e-05,0.00417,1e-05,0,nan,nan,nan,nan,0.0706233,0.00353468,0.00353468
2,20.6853,2.37444,3.26396,2.31329,1.76561,0.06189,0.075,0.01453,0.00419,0.06514,0.03333,0.00533,0.00095,3.44438,231.995,4.2216,11.1392,0.0407291,0.00697381,0.00697381
3,29.6526,2.52188,3.41183,2.54032,1.9142,0.00036,0.04167,0.00016,6e-05,0,0,0,0,nan,nan,nan,nan,0.0106931,0.0102712,0.0102712
4,38.6278,2.64499,3.91878,2.74313,2.14098,0.00065,0.13333,0.00035,0.00011,8e-05,0.02083,4e-05,1e-05,3.63661,inf,inf,8.97279,0.010102,0.010102,0.010102
5,48.1939,2.63362,3.47589,2.68416,2.09831,0.00175,0.45833,0.00143,0.00043,0.00146,0.22917,0.0008,0.00022,3.18867,nan,inf,3.64387,0.00988939,0.00988939,0.00988939
6,57.1102,2.56959,3.21145,2.54107,2.07823,0.09104,0.10833,0.03135,0.00841,0.10505,0.10417,0.02898,0.00767,3.19145,3.51222,4.96885,2.4301,0.00967674,0.00967674,0.00967674
7,66.1423,2.46099,3.21017,2.41123,1.97311,0.14554,0.30417,0.10781,0.03088,0.10753,0.2,0.05565,0.01454,2.51998,3.12747,2.75133,2.07192,0.00946409,0.00946409,0.00946409
8,75.283,2.43233,2.90228,2.31156,1.96587,0.06905,0.09167,0.02375,0.00713,0.08138,0.1125,0.02228,0.00395,2.82328,4.26227,4.68966,2.39457,0.00925144,0.00925144,0.00925144
9,84.3276,2.34445,2.94199,2.33585,1.94243,0.2449,0.27704,0.1946,0.06405,0.30109,0.23333,0.19226,0.0576,2.27181,2.65873,2.66577,1.91432,0.00903878,0.00903878,0.00903878
10,93.6668,2.28742,2.82946,2.16773,1.83442,0.19541,0.19583,0.12512,0.03722,0.20521,0.17083,0.13803,0.03647,2.52112,3.17628,3.00563,2.04276,0.00882613,0.00882613,0.00882613
11,103.076,2.31099,2.89506,2.16963,1.86527,0.31118,0.32917,0.22134,0.06276,0.28248,0.3248,0.17153,0.04087,2.36754,2.60578,2.32328,1.93627,0.00861348,0.00861348,0.00861348
12,112.188,2.28901,3.58111,2.21524,1.87829,0.12987,0.20417,0.06253,0.01959,0.12251,0.17917,0.05057,0.01053,2.48838,3.03147,2.95925,2.09381,0.00840083,0.00840083,0.00840083
13,121.104,2.27949,2.85655,2.24921,1.85772,0.24344,0.34583,0.19676,0.06709,0.26145,0.3,0.17604,0.0497,2.34192,2.56113,2.37626,1.98114,0.00818818,0.00818818,0.00818818
14,130.091,2.12965,2.67451,2.07211,1.78182,0.30587,0.2375,0.24491,0.08245,0.30832,0.23333,0.22774,0.06928,2.24143,3.08622,2.26906,1.83814,0.00797552,0.00797552,0.00797552
15,139.005,2.15812,2.68731,2.02227,1.73262,0.40351,0.44167,0.33977,0.11199,0.44311,0.4,0.3274,0.09264,2.09631,2.28887,1.87374,1.75924,0.00776287,0.00776287,0.00776287
16,148.123,2.19752,2.66971,2.02709,1.79753,0.21626,0.30417,0.22174,0.08666,0.28332,0.3,0.22965,0.06274,2.15795,2.5581,2.09442,1.82434,0.00755022,0.00755022,0.00755022
17,157.136,2.25246,2.86744,2.15649,1.8385,0.08584,0.1,0.02153,0.00597,0.07343,0.075,0.01359,0.00229,3.14838,3.55304,4.41599,2.57017,0.00733757,0.00733757,0.00733757
18,166.034,2.20897,2.70704,2.0601,1.79502,0.28401,0.43963,0.27668,0.11163,0.26075,0.38333,0.22424,0.06237,2.20945,2.34466,1.97646,1.84301,0.00712492,0.00712492,0.00712492
19,175.172,2.14615,2.6427,1.96466,1.73857,0.28086,0.29167,0.23678,0.06625,0.38643,0.29583,0.26717,0.06206,2.28627,3.41774,2.33567,1.86269,0.00691226,0.00691226,0.00691226
20,184.208,2.15227,2.58027,1.99571,1.77704,0.32061,0.325,0.25006,0.08748,0.32951,0.32083,0.24383,0.0681,2.24559,2.92387,2.27063,1.88348,0.00669961,0.00669961,0.00669961
21,193.462,2.15509,2.56154,1.95125,1.70322,0.37882,0.44976,0.32371,0.11336,0.32908,0.4394,0.28568,0.08245,1.97796,2.27826,2.10183,1.69403,0.00648696,0.00648696,0.00648696
22,202.418,2.0996,2.48023,1.93748,1.67246,0.22132,0.22083,0.12166,0.03712,0.29864,0.24167,0.18318,0.05195,2.69421,3.09719,2.86934,2.25731,0.00627431,0.00627431,0.00627431
23,211.312,2.08919,2.43425,1.89081,1.68748,0.43024,0.46882,0.42672,0.1635,0.4394,0.45,0.40209,0.11575,1.90143,2.29251,1.6978,1.67621,0.00606166,0.00606166,0.00606166
24,219.985,2.06544,2.40291,1.82937,1.67733,0.44201,0.36667,0.38941,0.16052,0.46938,0.32067,0.33344,0.09201,2.11721,2.64766,1.89763,1.75405,0.005849,0.005849,0.005849
25,228.868,1.98979,2.37759,1.77563,1.613,0.48253,0.46667,0.47384,0.18333,0.48137,0.41667,0.43112,0.13343,1.86383,2.02574,1.64162,1.63848,0.00563635,0.00563635,0.00563635
26,237.915,2.00463,2.41467,1.77694,1.659,0.08909,0.325,0.09181,0.03306,0.14156,0.10833,0.09313,0.02533,2.30332,2.51148,4.22291,1.93155,0.0054237,0.0054237,0.0054237
27,247.143,2.08795,2.53722,1.82272,1.69958,0.49182,0.275,0.30336,0.1043,0.55143,0.30833,0.33959,0.10122,2.0954,2.16715,2.34638,1.82704,0.00521105,0.00521105,0.00521105
